year,flu week,BE rate,BE pop,BE count,BE weighted rate,RA rate,RA count,RA pop,RA weighted rate,SB rate,SB count,SB pop,SB weighted rate,MA rate,MA count,MA pop,MA weighted rate,CMHD rate,CMHD count,CMHD pop,CMHD weighted rate
6.0,8.0,0.0,9288.0,0.0,2.6962587424956605e-11,0.0,0.0,41131.0,5.2539638130341025e-11,0.0,0.0,34488.0,1.8404600489748463e-10,0.0,0.0,7922.0,8.410370097980893e-12,0.0,0.0,26982.0,1.0603679991028613e-11
6.0,9.0,0.0,9288.0,0.0,1.6177552454973963e-11,0.0,0.0,41131.0,3.152378287820461e-11,0.0,0.0,34488.0,1.1042760293849077e-10,0.0,0.0,7922.0,5.046222058788535e-12,0.0,0.0,26982.0,6.362207994617168e-12
6.0,10.0,0.0,9288.0,0.0,9.706531472984377e-12,0.0,0.0,41131.0,1.8914269726922766e-11,0.0,0.0,34488.0,6.625656176309446e-11,0.0,0.0,7922.0,3.027733235273121e-12,0.0,0.0,26982.0,3.8173247967703004e-12
6.0,11.0,0.0,9288.0,0.0,5.823918883790626e-12,0.0,0.0,41131.0,1.1348561836153659e-11,2.8995999999999998e-05,1.0,34488.0,1.159843975393706e-05,0.0,0.0,7922.0,1.8166399411638725e-12,3.7062e-05,1.0,26982.0,1.482480229039488e-05
6.0,12.0,0.00010766600000000001,9288.0,1.0,4.306640349435134e-05,0.0,0.0,41131.0,6.809137101692195e-12,0.0,0.0,34488.0,6.959063852362235e-06,0.0,0.0,7922.0,1.0899839646983234e-12,0.0,0.0,26982.0,8.894881374236927e-06
6.0,13.0,0.0,9288.0,0.0,2.5839842096610804e-05,0.0,0.0,41131.0,4.085482261015316e-12,0.0,0.0,34488.0,4.175438311417341e-06,0.0,0.0,7922.0,6.53990378818994e-13,0.0,0.0,26982.0,5.336928824542156e-06
6.0,14.0,0.00010766600000000001,9288.0,1.0,5.857030525796649e-05,0.0,0.0,41131.0,2.45128935660919e-12,0.0,0.0,34488.0,2.5052629868504047e-06,0.000126231,1.0,7922.0,5.049240039239423e-05,3.7062e-05,1.0,26982.0,1.8026957294725295e-05
6.0,15.0,0.000322997,9288.0,3.0,0.00016434098315477988,2.4313000000000003e-05,1.0,41131.0,9.725201470773615e-06,5.7991e-05,2.0,34488.0,2.4699557792110242e-05,0.0,0.0,7922.0,3.029544023543654e-05,3.7062e-05,1.0,26982.0,2.5640974376835176e-05
6.0,16.0,0.00129199,9288.0,12.0,0.000615400589892868,0.0,0.0,41131.0,5.8351208824641685e-06,5.7991e-05,2.0,34488.0,3.801613467526615e-05,0.000126231,1.0,7922.0,6.866966414126193e-05,7.412300000000001e-05,2.0,26982.0,4.503378462610111e-05
6.0,17.0,0.0023686479999999997,9288.0,22.0,0.0013166995539357208,0.0,0.0,41131.0,3.5010725294785008e-06,2.8995999999999998e-05,1.0,34488.0,3.440808080515969e-05,0.000126231,1.0,7922.0,9.169419848475716e-05,3.7062e-05,1.0,26982.0,4.184507077566067e-05
6.0,18.0,0.001830319,9288.0,17.0,0.0015221473323614324,7.2938e-05,3.0,41131.0,3.1275843517687104e-05,0.000347947,12.0,34488.0,0.00015982364848309583,0.0,0.0,7922.0,5.5016519090854295e-05,7.412300000000001e-05,2.0,26982.0,5.475624246539641e-05
6.0,19.0,0.000538329,9288.0,5.0,0.0011286199994168594,0.0001945,8.0,41131.0,9.656550611061228e-05,0.00028995599999999996,10.0,34488.0,0.00021187658908985746,0.000504923,4.0,7922.0,0.0002349791114545126,0.000185309,5.0,26982.0,0.00010697734547923784
6.0,20.0,0.001830319,9288.0,17.0,0.0014092995996501157,0.000534876,22.0,41131.0,0.00027188970366636735,0.00020296900000000003,7.0,34488.0,0.0002083135534539145,0.000252461,2.0,7922.0,0.00024197186687270757,3.7062e-05,1.0,26982.0,7.901120728754271e-05
6.0,21.0,0.001399655,9288.0,13.0,0.0014054417597900695,0.000656439,27.0,41131.0,0.0004257094221998204,0.000492925,17.0,34488.0,0.0003221581320723487,0.00037869199999999997,3.0,7922.0,0.00029665992012362454,0.00025943200000000003,7.0,26982.0,0.00015117952437252564
6.0,22.0,0.00129199,9288.0,12.0,0.0013600610558740416,0.00104544,43.0,41131.0,0.0006736016533198921,0.0008988630000000001,31.0,34488.0,0.0005528400792434092,0.001262307,10.0,7922.0,0.0006829187520741748,0.00044474099999999996,12.0,26982.0,0.0002686041146235154
6.0,23.0,0.000430663,9288.0,4.0,0.0009883018335244249,0.000996815,41.0,41131.0,0.0008028869919919353,0.00072489,25.0,34488.0,0.0006216600475460456,0.001009846,8.0,7922.0,0.0008136896512445049,0.000111185,3.0,26982.0,0.00020563646877410925
6.0,24.0,0.00021533200000000002,9288.0,2.0,0.0006791139001146549,0.000267438,11.0,41131.0,0.0005887073951951612,0.00020296900000000003,7.0,34488.0,0.00045418362852762734,0.0,0.0,7922.0,0.0004882137907467029,0.000148247,4.0,26982.0,0.00018268068126446556
6.0,25.0,0.00010766600000000001,9288.0,1.0,0.0004505347400687929,0.000316063,13.0,41131.0,0.00047964963711709667,0.00028995599999999996,10.0,34488.0,0.00038849257711657636,0.0,0.0,7922.0,0.00029292827444802173,0.000704173,19.0,26982.0,0.00039127760875867936
6.0,26.0,0.000322997,9288.0,3.0,0.0003995196440412757,7.2938e-05,3.0,41131.0,0.000316964982270258,0.00040593800000000006,14.0,34488.0,0.0003954707462699459,0.000252461,2.0,7922.0,0.00027674136466881305,0.00025943200000000003,7.0,26982.0,0.0003385393652552076
6.0,27.0,0.0,9288.0,0.0,0.0002397117864247654,7.2938e-05,3.0,41131.0,0.0002193541893621548,0.000115982,4.0,34488.0,0.0002836752477619675,0.000252461,2.0,7922.0,0.00026702921880128786,7.412300000000001e-05,2.0,26982.0,0.00023277281915312458
6.0,28.0,0.00010766600000000001,9288.0,1.0,0.00018689347185485924,0.0,0.0,41131.0,0.00013161251361729287,5.7991e-05,2.0,34488.0,0.0001934015486571805,0.00037869199999999997,3.0,7922.0,0.0003116943312807727,0.000185309,5.0,26982.0,0.00021378729149187475
6.0,29.0,0.0,9288.0,0.0,0.00011213608311291554,0.0,0.0,41131.0,7.896750817037572e-05,0.0,0.0,34488.0,0.0001160409291943083,0.00037869199999999997,3.0,7922.0,0.0003384933987684636,0.00025943200000000003,7.0,26982.0,0.00023204517489512486
6.0,30.0,0.000322997,9288.0,3.0,0.0001964804498677493,0.0,0.0,41131.0,4.7380504902225434e-05,0.00014497799999999998,5.0,34488.0,0.00012761575751658497,0.000126231,1.0,7922.0,0.00025358843926107815,0.000148247,4.0,26982.0,0.00019852590493707491
6.0,31.0,0.0,9288.0,0.0,0.00011788826992064957,4.8625e-05,2.0,41131.0,4.787830294133526e-05,5.7991e-05,2.0,34488.0,9.976585450995098e-05,0.000126231,1.0,7922.0,0.0002026454635566469,3.7062e-05,1.0,26982.0,0.00013394034296224496
6.0,32.0,0.0,9288.0,0.0,7.073296195238975e-05,4.8625e-05,2.0,41131.0,4.817698176480115e-05,5.7991e-05,2.0,34488.0,8.305591270597059e-05,0.0,0.0,7922.0,0.00012158727813398813,0.0,0.0,26982.0,8.036420577734698e-05
6.0,33.0,0.0,9288.0,0.0,4.243977717143385e-05,7.2938e-05,3.0,41131.0,5.8081389058880695e-05,0.0,0.0,34488.0,4.983354762358235e-05,0.0,0.0,7922.0,7.295236688039288e-05,0.0,0.0,26982.0,4.8218523466408185e-05
6.0,34.0,0.00010766600000000001,9288.0,1.0,6.853026630286032e-05,7.2938e-05,3.0,41131.0,6.402403343532842e-05,0.0,0.0,34488.0,2.9900128574149406e-05,0.0,0.0,7922.0,4.377142012823573e-05,0.0,0.0,26982.0,2.893111407984491e-05
6.0,35.0,0.0,9288.0,0.0,4.1118159781716194e-05,0.0,0.0,41131.0,3.841442006119705e-05,0.00017397400000000003,6.0,34488.0,8.752967714448966e-05,0.0,0.0,7922.0,2.6262852076941435e-05,0.000185309,5.0,26982.0,9.148226844790696e-05
6.0,36.0,0.00010766600000000001,9288.0,1.0,6.773729586902972e-05,0.0,0.0,41131.0,2.3048652036718228e-05,0.000115982,4.0,34488.0,9.89106062866938e-05,0.0,0.0,7922.0,1.575771124616486e-05,0.0,0.0,26982.0,5.4889361068744174e-05
6.0,37.0,0.00021533200000000002,9288.0,2.0,0.00012677517752141785,0.0,0.0,41131.0,1.3829191222030936e-05,8.698700000000001e-05,3.0,34488.0,9.414116377201629e-05,0.0,0.0,7922.0,9.454626747698915e-06,3.7062e-05,1.0,26982.0,4.775841664124651e-05
6.0,38.0,0.0,9288.0,0.0,7.60651065128507e-05,0.0,0.0,41131.0,8.297514733218561e-06,0.000231965,8.0,34488.0,0.00014927069826320977,0.0,0.0,7922.0,5.672776048619349e-06,3.7062e-05,1.0,26982.0,4.3479849984747905e-05
6.0,39.0,0.0,9288.0,0.0,4.563906390771042e-05,0.0,0.0,41131.0,4.978508839931137e-06,0.0,0.0,34488.0,8.956241895792585e-05,0.0,0.0,7922.0,3.4036656291716096e-06,0.0,0.0,26982.0,2.6087909990848743e-05
6.0,40.0,0.0,9288.0,0.0,2.738343834462625e-05,2.4313000000000003e-05,1.0,41131.0,1.2712305303958683e-05,0.0,0.0,34488.0,5.373745137475551e-05,0.0,0.0,7922.0,2.0421993775029655e-06,3.7062e-05,1.0,26982.0,3.0477545994509244e-05
6.0,41.0,0.0,9288.0,0.0,1.643006300677575e-05,0.0,0.0,41131.0,7.6273831823752095e-06,0.0,0.0,34488.0,3.22424708248533e-05,0.0,0.0,7922.0,1.2253196265017793e-06,0.0,0.0,26982.0,1.8286527596705545e-05
6.0,42.0,0.0,9288.0,0.0,9.85803780406545e-06,0.0,0.0,41131.0,4.576429909425126e-06,0.0,0.0,34488.0,1.934548249491198e-05,0.0,0.0,7922.0,7.351917759010676e-07,0.0,0.0,26982.0,1.0971916558023327e-05
6.0,43.0,0.0,9288.0,0.0,5.91482268243927e-06,0.0,0.0,41131.0,2.7458579456550754e-06,0.0,0.0,34488.0,1.1607289496947188e-05,0.0,0.0,7922.0,4.4111506554064055e-07,0.0,0.0,26982.0,6.583149934813996e-06
6.0,44.0,0.0,9288.0,0.0,3.5488936094635617e-06,0.0,0.0,41131.0,1.6475147673930453e-06,0.0,0.0,34488.0,6.964373698168312e-06,0.0,0.0,7922.0,2.646690393243843e-07,0.0,0.0,26982.0,3.949889960888397e-06
6.0,45.0,0.0,9288.0,0.0,2.129336165678137e-06,0.0,0.0,41131.0,9.885088604358271e-07,0.0,0.0,34488.0,4.178624218900987e-06,0.0,0.0,7922.0,1.5880142359463057e-07,0.0,0.0,26982.0,2.3699339765330382e-06
6.0,46.0,0.0,9288.0,0.0,1.2776016994068822e-06,0.0,0.0,41131.0,5.931053162614962e-07,0.0,0.0,34488.0,2.507174531340592e-06,0.0,0.0,7922.0,9.528085415677834e-08,0.0,0.0,26982.0,1.4219603859198228e-06
6.0,47.0,0.0,9288.0,0.0,7.665610196441293e-07,0.0,0.0,41131.0,3.558631897568977e-07,0.0,0.0,34488.0,1.504304718804355e-06,0.0,0.0,7922.0,5.7168512494067e-08,0.0,0.0,26982.0,8.531762315518936e-07
6.0,48.0,0.0,9288.0,0.0,4.5993661178647757e-07,0.0,0.0,41131.0,2.1351791385413862e-07,0.0,0.0,34488.0,9.02582831282613e-07,0.0,0.0,7922.0,3.43011074964402e-08,0.0,0.0,26982.0,5.119057389311362e-07
6.0,49.0,0.0,9288.0,0.0,2.7596196707188655e-07,0.0,0.0,41131.0,1.2811074831248317e-07,0.0,0.0,34488.0,5.415496987695678e-07,0.0,0.0,7922.0,2.0580664497864122e-08,0.0,0.0,26982.0,3.071434433586817e-07
6.0,50.0,0.0,9288.0,0.0,1.6557718024313193e-07,0.0,0.0,41131.0,7.68664489874899e-08,0.0,0.0,34488.0,3.2492981926174066e-07,0.0,0.0,7922.0,1.2348398698718473e-08,0.0,0.0,26982.0,1.8428606601520902e-07
6.0,51.0,0.0,9288.0,0.0,9.934630814587915e-08,0.0,0.0,41131.0,4.611986939249394e-08,0.0,0.0,34488.0,1.9495789155704438e-07,0.0,0.0,7922.0,7.409039219231084e-09,0.0,0.0,26982.0,1.1057163960912541e-07
6.0,52.0,0.0,9288.0,0.0,5.960778488752749e-08,0.0,0.0,41131.0,2.767192163549636e-08,0.0,0.0,34488.0,1.1697473493422663e-07,0.0,0.0,7922.0,4.44542353153865e-09,0.0,0.0,26982.0,6.634298376547525e-08
7.0,1.0,0.0,9444.0,0.0,3.576467093251649e-08,0.0,0.0,41131.0,1.6603152981297816e-08,0.0,0.0,34488.0,7.018484096053598e-08,0.0,0.0,7922.0,2.66725411892319e-09,0.0,0.0,26982.0,3.980579025928515e-08
7.0,2.0,0.00010588700000000001,9444.0,1.0,4.237625880255952e-05,0.0,0.0,41876.0,9.96189178877869e-09,0.0,0.0,34467.0,4.211090457632158e-08,0.0,0.0,7969.0,1.600352471353914e-09,0.0,0.0,27103.0,2.388347415557109e-08
7.0,3.0,0.000211775,9444.0,2.0,0.00011013575528153572,0.0,0.0,41876.0,5.977135073267214e-09,0.0,0.0,34467.0,2.526654274579295e-08,0.0,0.0,7969.0,9.602114828123482e-10,0.0,0.0,27103.0,1.4330084493342652e-08
7.0,4.0,0.0,9444.0,0.0,6.608145316892143e-05,2.388e-05,1.0,41876.0,9.55558628104396e-06,0.0,0.0,34467.0,1.5159925647475767e-08,0.000125486,1.0,7969.0,5.0194976126889693e-05,0.0,0.0,27103.0,8.598050696005591e-09
7.0,5.0,0.0,9444.0,0.0,3.964887190135286e-05,0.0,0.0,41876.0,5.733351768626376e-06,0.0,0.0,34467.0,9.09595538848546e-09,0.0,0.0,7969.0,3.0116985676133813e-05,0.0,0.0,27103.0,5.1588304176033545e-09
7.0,6.0,0.0,9444.0,0.0,2.3789323140811715e-05,0.0,0.0,41876.0,3.4400110611758257e-06,0.0,0.0,34467.0,5.4575732330912764e-09,0.0,0.0,7969.0,1.8070191405680288e-05,0.0,0.0,27103.0,3.0952982505620127e-09
7.0,7.0,0.0,9444.0,0.0,1.4273593884487029e-05,0.0,0.0,41876.0,2.0640066367054954e-06,0.0,0.0,34467.0,3.2745439398547656e-09,0.0,0.0,7969.0,1.0842114843408172e-05,0.0,0.0,27103.0,1.8571789503372075e-09
7.0,8.0,0.0,9444.0,0.0,8.564156330692216e-06,0.0,0.0,41876.0,1.2384039820232971e-06,0.0,0.0,34467.0,1.964726363912859e-09,0.0,0.0,7969.0,6.505268906044903e-06,0.0,0.0,27103.0,1.1143073702023244e-09
7.0,9.0,0.0,9444.0,0.0,5.13849379841533e-06,0.0,0.0,41876.0,7.430423892139783e-07,0.0,0.0,34467.0,1.1788358183477154e-09,0.0,0.0,7969.0,3.903161343626942e-06,0.0,0.0,27103.0,6.685844221213946e-10
7.0,10.0,0.0,9444.0,0.0,3.0830962790491977e-06,0.0,0.0,41876.0,4.4582543352838695e-07,0.0,0.0,34467.0,7.073014910086292e-10,0.0,0.0,7969.0,2.341896806176165e-06,0.0,0.0,27103.0,4.011506532728367e-10
7.0,11.0,0.0,9444.0,0.0,1.8498577674295186e-06,0.0,0.0,41876.0,2.6749526011703215e-07,0.0,0.0,34467.0,4.2438089460517754e-10,0.0,0.0,7969.0,1.405138083705699e-06,0.0,0.0,27103.0,2.40690391963702e-10
7.0,12.0,0.0,9444.0,0.0,1.1099146604577112e-06,0.0,0.0,41876.0,1.604971560702193e-07,0.0,0.0,34467.0,2.546285367631065e-10,0.0,0.0,7969.0,8.430828502234194e-07,0.0,0.0,27103.0,1.444142351782212e-10
7.0,13.0,0.0,9444.0,0.0,6.659487962746266e-07,0.0,0.0,41876.0,9.629829364213157e-08,0.0,0.0,34467.0,1.527771220578639e-10,0.0,0.0,7969.0,5.058497101340516e-07,0.0,0.0,27103.0,8.664854110693271e-11
7.0,14.0,0.0,9444.0,0.0,3.99569277764776e-07,0.0,0.0,41876.0,5.777897618527894e-08,0.0,0.0,34467.0,9.166627323471833e-11,0.0,0.0,7969.0,3.0350982608043097e-07,0.0,0.0,27103.0,5.198912466415962e-11
7.0,15.0,0.0,9444.0,0.0,2.397415666588656e-07,0.0,0.0,41876.0,3.466738571116736e-08,0.0,0.0,34467.0,5.4999763940831e-11,0.0,0.0,7969.0,1.8210589564825858e-07,0.0,0.0,27103.0,3.119347479849577e-11
7.0,16.0,0.0,9444.0,0.0,1.4384493999531934e-07,0.0,0.0,41876.0,2.0800431426700417e-08,0.0,0.0,34467.0,3.2999858364498595e-11,0.0,0.0,7969.0,1.0926353738895514e-07,0.0,0.0,27103.0,1.8716084879097462e-11
7.0,17.0,0.0,9444.0,0.0,8.63069639971916e-08,0.0,0.0,41876.0,1.2480258856020249e-08,0.0,0.0,34467.0,1.9799915018699156e-11,0.0,0.0,7969.0,6.555812243337308e-08,0.0,0.0,27103.0,1.1229650927458477e-11
7.0,18.0,0.0,9444.0,0.0,5.178417839831496e-08,0.0,0.0,41876.0,7.488155313612149e-09,0.0,0.0,34467.0,1.1879949011219493e-11,0.0,0.0,7969.0,3.933487346002385e-08,0.0,0.0,27103.0,6.737790556475086e-12
7.0,19.0,0.0,9444.0,0.0,3.107050703898897e-08,0.0,0.0,41876.0,4.49289318816729e-09,0.0,0.0,34467.0,7.127969406731696e-12,0.0,0.0,7969.0,2.3600924076014308e-08,0.0,0.0,27103.0,4.042674333885051e-12
7.0,20.0,0.0,9444.0,0.0,1.8642304223393383e-08,0.0,0.0,41876.0,2.695735912900374e-09,2.9013e-05,1.0,34467.0,1.1605204276781646e-05,0.0,0.0,7969.0,1.4160554445608584e-08,0.0,0.0,27103.0,2.425604600331031e-12
7.0,21.0,0.00010588700000000001,9444.0,1.0,4.2365985382534044e-05,0.0,0.0,41876.0,1.6174415477402243e-09,2.9013e-05,1.0,34467.0,1.8568322566068988e-05,0.0,0.0,7969.0,8.49633266736515e-09,0.0,0.0,27103.0,1.4553627601986185e-12
7.0,22.0,0.0,9444.0,0.0,2.5419591229520425e-05,0.0,0.0,41876.0,9.704649286441346e-10,2.9013e-05,1.0,34467.0,2.2746193539641394e-05,0.0,0.0,7969.0,5.09779960041909e-09,0.0,0.0,27103.0,8.73217656119171e-13
7.0,23.0,0.0,9444.0,0.0,1.5251754737712254e-05,2.388e-05,1.0,41876.0,9.552582278957185e-06,0.0,0.0,34467.0,1.3647716123784836e-05,0.0,0.0,7969.0,3.0586797602514536e-09,0.0,0.0,27103.0,5.239305936715026e-13
7.0,24.0,0.00010588700000000001,9444.0,1.0,5.150585284262736e-05,4.776e-05,2.0,41876.0,2.483554936737431e-05,5.8027e-05,2.0,34467.0,3.1399429674270903e-05,0.0,0.0,7969.0,1.835207856150872e-09,0.0,0.0,27103.0,3.1435835620290154e-13
7.0,25.0,0.000317662,9444.0,3.0,0.00015796831170557642,4.776e-05,2.0,41876.0,3.400532962042458e-05,0.000145066,5.0,34467.0,7.686605780456255e-05,0.000125486,1.0,7969.0,5.0195501124713696e-05,0.0,0.0,27103.0,1.8861501372174092e-13
7.0,26.0,0.000423549,9444.0,4.0,0.00026420058702334586,9.552e-05,4.0,41876.0,5.861119777225475e-05,0.000232106,8.0,34467.0,0.00013896203468273755,0.0,0.0,7969.0,3.0117300674828215e-05,3.6896e-05,1.0,27103.0,1.4758400113169008e-05
7.0,27.0,0.000635324,9444.0,6.0,0.0004126499522140075,7.164e-05,3.0,41876.0,6.382271866335285e-05,0.000435199,15.0,34467.0,0.00025745682080964257,0.0,0.0,7969.0,1.807038040489693e-05,0.000147585,4.0,27103.0,6.78890400679014e-05
7.0,28.0,0.001800085,9444.0,17.0,0.0009676239713284046,0.00016716,7.0,41876.0,0.00010515763119801171,0.00031914599999999997,11.0,34467.0,0.00028213249248578554,0.000501945,4.0,7969.0,0.00021162022824293815,7.3793e-05,2.0,27103.0,7.025062404074085e-05
7.0,29.0,0.001058873,9444.0,10.0,0.0010041235827970428,0.00040596,17.0,41876.0,0.00022547857871880702,0.0006382919999999999,22.0,34467.0,0.0004245962954914713,0.000250973,2.0,7969.0,0.00022736133694576288,0.00033206699999999996,9.0,27103.0,0.0001749771744244445
7.0,30.0,0.0014824229999999999,9444.0,14.0,0.0011954433496782256,0.000525361,22.0,41876.0,0.00034543154723128426,0.000754345,26.0,34467.0,0.0005564957772948828,0.00100389,8.0,7969.0,0.0005379728021674577,0.00047965199999999995,13.0,27103.0,0.0002968471046546667
7.0,31.0,0.001376535,9444.0,13.0,0.0012678800098069353,0.000620881,26.0,41876.0,0.00045561132833877053,0.000348159,12.0,34467.0,0.0004731610663769297,0.000501945,4.0,7969.0,0.0005235616813004747,0.00033206699999999996,9.0,27103.0,0.00031093506279279996
7.0,32.0,0.001164761,9444.0,11.0,0.0012266324058841612,0.0003582,15.0,41876.0,0.00041664679700326233,5.8027e-05,2.0,34467.0,0.00030710743982615785,0.000501945,4.0,7969.0,0.0005149150087802848,0.000258274,7.0,27103.0,0.00028987063767567996
7.0,33.0,0.000635324,9444.0,6.0,0.0009901090435304968,0.000501481,21.0,41876.0,0.0004505804782019574,0.000696318,24.0,34467.0,0.0004627916638956947,0.000125486,1.0,7969.0,0.0003591434052681709,7.3793e-05,2.0,27103.0,0.00020343958260540796
7.0,34.0,0.000423549,9444.0,4.0,0.000763485026118298,0.00014328,6.0,41876.0,0.00032766028692117445,0.00031914599999999997,11.0,34467.0,0.0004053333983374168,0.0,0.0,7969.0,0.00021548604316090254,0.0,0.0,27103.0,0.00012206374956324477
7.0,35.0,0.0007412110000000001,9444.0,7.0,0.0007545754156709788,0.00016716,7.0,41876.0,0.00026346017215270466,0.00037717199999999995,13.0,34467.0,0.00039406883900245006,0.000125486,1.0,7969.0,0.00017948602589654153,0.000147585,4.0,27103.0,0.00013227224973794686
7.0,36.0,0.0,9444.0,0.0,0.0004527452494025873,4.776e-05,2.0,41876.0,0.0001771801032916228,0.000116053,4.0,34467.0,0.00028286250340147,0.0,0.0,7969.0,0.00010769161553792491,7.3793e-05,2.0,27103.0,0.0001088805498427681
7.0,37.0,0.0,9444.0,0.0,0.0002716471496415524,2.388e-05,1.0,41876.0,0.00011586006197497367,5.8027e-05,2.0,34467.0,0.000192928302040882,0.0,0.0,7969.0,6.461496932275494e-05,7.3793e-05,2.0,27103.0,9.484552990566086e-05
7.0,38.0,0.000211775,9444.0,2.0,0.00024769828978493143,7.164e-05,3.0,41876.0,9.817203718498421e-05,0.0,0.0,34467.0,0.0001157569812245292,0.0,0.0,7969.0,3.8768981593652964e-05,0.0,0.0,27103.0,5.6907317943396514e-05
7.0,39.0,0.0,9444.0,0.0,0.00014861897387095886,4.776e-05,2.0,41876.0,7.800722231099053e-05,5.8027e-05,2.0,34467.0,9.266498873471752e-05,0.0,0.0,7969.0,2.326138895619178e-05,0.0,0.0,27103.0,3.4144390766037906e-05
7.0,40.0,0.0,9444.0,0.0,8.917138432257531e-05,0.0,0.0,41876.0,4.680433338659431e-05,2.9013e-05,1.0,34467.0,6.720419324083051e-05,0.0,0.0,7969.0,1.3956833373715067e-05,0.0,0.0,27103.0,2.048663445962274e-05
