year,flu week,FA rate,FA pop,FA count,FA weighted rate,WI rate,WI count,WI pop,WI weighted rate,PR rate,PR count,PR pop,PR weighted rate,CS rate,CS count,CS pop,CS weighted rate
7.0,20.0,0.0,3091.0,0.0,5.670332832674387e-13,0.0,0.0,1047.0,2.439483585921831e-13,0.0,0.0,1752.0,8.422803851545502e-14,0.0,0.0,81488.0,1.3867780541824657e-09
7.0,21.0,0.0,3091.0,0.0,3.4021996996046323e-13,0.0,0.0,1047.0,1.4636901515530987e-13,0.0,0.0,1752.0,5.053682310927301e-14,1.2272e-05,1.0,81488.0,4.90963206683251e-06
7.0,22.0,0.0,3091.0,0.0,2.0413198197627792e-13,0.0,0.0,1047.0,8.782140909318592e-14,0.0,0.0,1752.0,3.0322093865563807e-14,0.0,0.0,81488.0,2.945779240099506e-06
7.0,23.0,0.0,3091.0,0.0,1.2247918918576676e-13,0.0,0.0,1047.0,5.269284545591155e-14,0.0,0.0,1752.0,1.8193256319338285e-14,1.2272e-05,1.0,81488.0,6.676267544059704e-06
7.0,24.0,0.0,3091.0,0.0,7.348751351146005e-14,0.0,0.0,1047.0,3.161570727354693e-14,0.0,0.0,1752.0,1.091595379160297e-14,8.5902e-05,7.0,81488.0,3.8366560526435825e-05
7.0,25.0,0.0,3091.0,0.0,4.4092508106876025e-14,0.0,0.0,1047.0,1.8969424364128156e-14,0.0,0.0,1752.0,6.549572274961782e-15,0.000122717,10.0,81488.0,7.210673631586149e-05
7.0,26.0,0.0,3091.0,0.0,2.6455504864125613e-14,0.0,0.0,1047.0,1.1381654618476894e-14,0.0,0.0,1752.0,3.9297433649770694e-15,7.363e-05,6.0,81488.0,7.27160417895169e-05
7.0,27.0,0.0,3091.0,0.0,1.5873302918475367e-14,0.0,0.0,1047.0,6.828992771086136e-15,0.001141553,2.0,1752.0,0.0004566212000023579,0.00018407599999999998,15.0,81488.0,0.00011726002507371014
7.0,28.0,0.00064704,3091.0,2.0,0.00025881600000952394,0.0,0.0,1047.0,4.097395662651682e-15,0.0,0.0,1752.0,0.0002739727200014147,0.00049087,40.0,81488.0,0.0002667040150442261
7.0,29.0,0.00064704,3091.0,2.0,0.00041410560000571434,0.0,0.0,1047.0,2.4584373975910088e-15,0.0005707759999999999,1.0,1752.0,0.00039269403200084877,0.0005031419999999999,41.0,81488.0,0.0003612792090265356
7.0,30.0,0.00032352,3091.0,1.0,0.00037787136000342854,0.0,0.0,1047.0,1.4750624385546052e-15,0.0,0.0,1752.0,0.00023561641920050925,0.000552229,45.0,81488.0,0.0004376591254159214
7.0,31.0,0.00064704,3091.0,2.0,0.0004855388160020571,0.0,0.0,1047.0,8.85037463132763e-16,0.0,0.0,1752.0,0.00014136985152030554,0.0007117610000000001,58.0,81488.0,0.000547299875249553
7.0,32.0,0.0,3091.0,0.0,0.00029132328960123423,0.0,0.0,1047.0,5.310224778796578e-16,0.0,0.0,1752.0,8.482191091218332e-05,0.000527685,43.0,81488.0,0.0005394539251497318
7.0,33.0,0.0,3091.0,0.0,0.00017479397376074054,0.0,0.0,1047.0,3.186134867277947e-16,0.0017123289999999998,3.0,1752.0,0.0007358247465473099,0.000454055,37.0,81488.0,0.0005052943550898391
7.0,34.0,0.0,3091.0,0.0,0.00010487638425644432,0.00095511,1.0,1047.0,0.00038204400000019115,0.0,0.0,1752.0,0.00044149484792838594,0.00028225,23.0,81488.0,0.00041607661305390346
7.0,35.0,0.0,3091.0,0.0,6.292583055386659e-05,0.0,0.0,1047.0,0.00022922640000011467,0.0,0.0,1752.0,0.0002648969087570316,0.00020862,17.0,81488.0,0.00033309396783234206
7.0,36.0,0.0,3091.0,0.0,3.7755498332319956e-05,0.0,0.0,1047.0,0.0001375358400000688,0.0,0.0,1752.0,0.00015893814525421893,0.000159533,13.0,81488.0,0.00026366958069940524
7.0,37.0,0.0,3091.0,0.0,2.2653298999391972e-05,0.0,0.0,1047.0,8.252150400004126e-05,0.0,0.0,1752.0,9.536288715253135e-05,0.000159533,13.0,81488.0,0.00022201494841964315
7.0,38.0,0.0,3091.0,0.0,1.3591979399635183e-05,0.0,0.0,1047.0,4.951290240002476e-05,0.0,0.0,1752.0,5.721773229151881e-05,2.4543000000000002e-05,2.0,81488.0,0.0001430261690517859
7.0,39.0,0.0,3091.0,0.0,8.15518763978111e-06,0.0,0.0,1047.0,2.970774144001485e-05,0.0,0.0,1752.0,3.433063937491128e-05,1.2272e-05,1.0,81488.0,9.072450143107154e-05
7.0,40.0,0.0,3091.0,0.0,4.8931125838686655e-06,0.0,0.0,1047.0,1.782464486400891e-05,0.0,0.0,1752.0,2.059838362494677e-05,0.0,0.0,81488.0,5.4434700858642925e-05
7.0,41.0,0.0,3091.0,0.0,2.935867550321199e-06,0.0,0.0,1047.0,1.0694786918405346e-05,0.0,0.0,1752.0,1.235903017496806e-05,0.0,0.0,81488.0,3.266082051518575e-05
7.0,42.0,0.0,3091.0,0.0,1.7615205301927194e-06,0.0,0.0,1047.0,6.416872151043207e-06,0.0,0.0,1752.0,7.415418104980836e-06,0.0,0.0,81488.0,1.959649230911145e-05
7.0,43.0,0.0,3091.0,0.0,1.0569123181156316e-06,0.0,0.0,1047.0,3.850123290625924e-06,0.0,0.0,1752.0,4.449250862988502e-06,0.0,0.0,81488.0,1.1757895385466869e-05
7.0,44.0,0.0,3091.0,0.0,6.34147390869379e-07,0.0,0.0,1047.0,2.310073974375554e-06,0.0,0.0,1752.0,2.669550517793101e-06,0.0,0.0,81488.0,7.054737231280121e-06
7.0,45.0,0.0,3091.0,0.0,3.8048843452162737e-07,0.0,0.0,1047.0,1.3860443846253325e-06,0.0,0.0,1752.0,1.6017303106758604e-06,0.0,0.0,81488.0,4.232842338768072e-06
7.0,46.0,0.0,3091.0,0.0,2.282930607129764e-07,0.0,0.0,1047.0,8.316266307751994e-07,0.0,0.0,1752.0,9.610381864055162e-07,0.0,0.0,81488.0,2.539705403260843e-06
7.0,47.0,0.0,3091.0,0.0,1.3697583642778585e-07,0.0,0.0,1047.0,4.989759784651197e-07,0.0,0.0,1752.0,5.766229118433097e-07,0.0,0.0,81488.0,1.5238232419565059e-06
7.0,48.0,0.0,3091.0,0.0,8.21855018566715e-08,0.0,0.0,1047.0,2.993855870790718e-07,0.0,0.0,1752.0,3.459737471059858e-07,0.0,0.0,81488.0,9.142939451739035e-07
7.0,49.0,0.0,3091.0,0.0,4.93113011140029e-08,0.0,0.0,1047.0,1.7963135224744308e-07,0.0,0.0,1752.0,2.0758424826359148e-07,0.0,0.0,81488.0,5.485763671043421e-07
7.0,50.0,0.0,3091.0,0.0,2.958678066840174e-08,0.0,0.0,1047.0,1.0777881134846584e-07,0.0,0.0,1752.0,1.2455054895815487e-07,0.0,0.0,81488.0,3.291458202626053e-07
7.0,51.0,0.0,3091.0,0.0,1.7752068401041044e-08,0.0,0.0,1047.0,6.46672868090795e-08,0.0,0.0,1752.0,7.473032937489292e-08,0.0,0.0,81488.0,1.9748749215756317e-07
7.0,52.0,0.0,3091.0,0.0,1.0651241040624626e-08,0.0,0.0,1047.0,3.88003720854477e-08,0.0,0.0,1752.0,4.483819762493575e-08,0.0,0.0,81488.0,1.184924952945379e-07
8.0,1.0,0.0,3009.0,0.0,6.3907446243747756e-09,0.0,0.0,1047.0,2.328022325126862e-08,0.0,0.0,1752.0,2.6902918574961448e-08,0.0,0.0,81488.0,7.109549717672274e-08
8.0,2.0,0.0,3009.0,0.0,3.834446774624865e-09,0.0,0.0,1020.0,1.3968133950761172e-08,0.0,0.0,1752.0,1.614175114497687e-08,0.0,0.0,81654.0,4.265729830603364e-08
8.0,3.0,0.0,3009.0,0.0,2.300668064774919e-09,0.0,0.0,1020.0,8.380880370456702e-09,0.0,0.0,1752.0,9.685050686986121e-09,0.0,0.0,81654.0,2.5594378983620182e-08
8.0,4.0,0.0,3009.0,0.0,1.3804008388649512e-09,0.0,0.0,1020.0,5.028528222274021e-09,0.0,0.0,1752.0,5.8110304121916724e-09,0.0,0.0,81654.0,1.535662739017211e-08
8.0,5.0,0.0,3009.0,0.0,8.282405033189707e-10,0.0,0.0,1020.0,3.0171169333644126e-09,0.0,0.0,1752.0,3.486618247315003e-09,0.0,0.0,81654.0,9.213976434103265e-09
8.0,6.0,0.0,3009.0,0.0,4.969443019913824e-10,0.0,0.0,1020.0,1.8102701600186474e-09,0.0,0.0,1752.0,2.0919709483890017e-09,0.0,0.0,81654.0,5.528385860461959e-09
8.0,7.0,0.0,3009.0,0.0,2.9816658119482944e-10,0.0,0.0,1020.0,1.0861620960111884e-09,0.0,0.0,1752.0,1.255182569033401e-09,0.0,0.0,81654.0,3.3170315162771754e-09
8.0,8.0,0.0,3009.0,0.0,1.7889994871689766e-10,0.0,0.0,1020.0,6.51697257606713e-10,0.0,0.0,1752.0,7.531095414200406e-10,0.0,0.0,81654.0,1.990218909766305e-09
8.0,9.0,0.0,3009.0,0.0,1.0733996923013859e-10,0.0,0.0,1020.0,3.9101835456402776e-10,0.0,0.0,1752.0,4.5186572485202436e-10,0.0,0.0,81654.0,1.1941313458597829e-09
8.0,10.0,0.0,3009.0,0.0,6.440398153808316e-11,0.0,0.0,1020.0,2.3461101273841666e-10,0.0,0.0,1752.0,2.7111943491121463e-10,0.0,0.0,81654.0,7.164788075158697e-10
8.0,11.0,0.0,3009.0,0.0,3.864238892284989e-11,0.0,0.0,1020.0,1.4076660764304998e-10,0.0,0.0,1752.0,1.6267166094672878e-10,0.0,0.0,81654.0,4.2988728450952176e-10
8.0,12.0,0.0,3009.0,0.0,2.3185433353709933e-11,0.0,0.0,1020.0,8.445996458582999e-11,0.0,0.0,1752.0,9.760299656803727e-11,0.0,0.0,81654.0,2.5793237070571304e-10
8.0,13.0,0.0,3009.0,0.0,1.391126001222596e-11,0.0,0.0,1020.0,5.067597875149799e-11,0.0,0.0,1752.0,5.856179794082236e-11,0.0,0.0,81654.0,1.5475942242342782e-10
8.0,14.0,0.0,3009.0,0.0,8.346756007335575e-12,0.0,0.0,1020.0,3.0405587250898795e-11,0.0,0.0,1752.0,3.513707876449341e-11,1.2247e-05,1.0,81654.0,4.898892855653454e-06
8.0,15.0,0.0,3009.0,0.0,5.008053604401345e-12,0.0,0.0,1020.0,1.8243352350539278e-11,0.0,0.0,1752.0,2.1082247258696046e-11,0.0,0.0,81654.0,2.9393357133920727e-06
8.0,16.0,0.0,3009.0,0.0,3.0048321626408068e-12,0.0,0.0,1020.0,1.0946011410323566e-11,0.0,0.0,1752.0,1.2649348355217627e-11,6.123399999999999e-05,5.0,81654.0,2.625720142803524e-05
8.0,17.0,0.00033233599999999997,3009.0,1.0,0.0001329344018028993,0.0,0.0,1020.0,6.567606846194139e-12,0.0,0.0,1752.0,7.589609013130576e-12,0.000110221,9.0,81654.0,5.984272085682115e-05
8.0,18.0,0.0,3009.0,0.0,7.976064108173958e-05,0.0,0.0,1020.0,3.9405641077164835e-12,0.0,0.0,1752.0,4.553765407878346e-12,0.00015920799999999998,13.0,81654.0,9.958883251409268e-05
8.0,19.0,0.00033233599999999997,3009.0,1.0,0.00018079078464904375,0.0,0.0,1020.0,2.36433846462989e-12,0.0,0.0,1752.0,2.7322592447270074e-12,0.000477625,39.0,81654.0,0.0002508032995084556
8.0,20.0,0.0,3009.0,0.0,0.00010847447078942625,0.0,0.0,1020.0,1.4186030787779338e-12,0.0,0.0,1752.0,1.6393555468362044e-12,0.000440885,36.0,81654.0,0.0003268359797050734
8.0,21.0,0.0,3009.0,0.0,6.508468247365574e-05,0.0,0.0,1020.0,8.511618472667602e-13,0.0,0.0,1752.0,9.836133281017227e-13,0.000857276,70.0,81654.0,0.000539011987823044
8.0,22.0,0.0009970089999999999,3009.0,3.0,0.0004378544094841934,0.0,0.0,1020.0,5.106971083600561e-13,0.0,0.0,1752.0,5.901679968610336e-13,0.0008817689999999999,72.0,81654.0,0.0006761147926938264
8.0,23.0,0.00033233599999999997,3009.0,1.0,0.00039564704569051604,0.001960784,2.0,1020.0,0.0007843136003064184,0.0005707759999999999,1.0,1752.0,0.0002283104003541008,0.000783795,64.0,81654.0,0.0007191868756162959
8.0,24.0,0.0,3009.0,0.0,0.0002373882274143096,0.0,0.0,1020.0,0.000470588160183851,0.001141553,2.0,1752.0,0.0005936074402124605,0.000477625,39.0,81654.0,0.0006225621253697775
8.0,25.0,0.0006646730000000001,3009.0,2.0,0.00040830213644858576,0.0029411759999999998,3.0,1020.0,0.0014588232961103105,0.0005707759999999999,1.0,1752.0,0.0005844748641274763,0.000183702,15.0,81654.0,0.0004470180752218665
8.0,26.0,0.00033233599999999997,3009.0,1.0,0.00037791568186915146,0.001960784,2.0,1020.0,0.0016596075776661864,0.001141553,2.0,1752.0,0.0008073061184764858,0.000391898,32.0,81654.0,0.0004249700451331199
8.0,27.0,0.0,3009.0,0.0,0.00022674940912149086,0.0,0.0,1020.0,0.0009957645465997118,0.0005707759999999999,1.0,1752.0,0.0007126940710858914,0.00012246799999999998,10.0,81654.0,0.0003039692270798719
8.0,28.0,0.0006646730000000001,3009.0,2.0,0.0004019188454728945,0.000980392,1.0,1020.0,0.000989615527959827,0.002853881,5.0,1752.0,0.0015691688426515348,0.000195949,16.0,81654.0,0.00026076113624792313
8.0,29.0,0.0006646730000000001,3009.0,2.0,0.0005070205072837367,0.0,0.0,1020.0,0.0005937693167758962,0.001141553,2.0,1752.0,0.0013981225055909208,0.00012246799999999998,10.0,81654.0,0.00020544388174875388
8.0,30.0,0.0,3009.0,0.0,0.000304212304370242,0.000980392,1.0,1020.0,0.0007484183900655377,0.0,0.0,1752.0,0.0008388735033545524,0.000110221,9.0,81654.0,0.00016735472904925232
8.0,31.0,0.0,3009.0,0.0,0.00018252738262214519,0.0,0.0,1020.0,0.00044905103403932264,0.0,0.0,1752.0,0.0005033241020127315,0.00015920799999999998,13.0,81654.0,0.0001640960374295514
8.0,32.0,0.0006646730000000001,3009.0,2.0,0.00037538562957328716,0.0,0.0,1020.0,0.00026943062042359355,0.0005707759999999999,1.0,1752.0,0.0005303048612076388,9.7974e-05,8.0,81654.0,0.00013764722245773083
8.0,33.0,0.0,3009.0,0.0,0.00022523137774397228,0.0,0.0,1020.0,0.00016165837225415612,0.0,0.0,1752.0,0.0003181829167245833,0.000134715,11.0,81654.0,0.00013647433347463848
8.0,34.0,0.00033233599999999997,3009.0,1.0,0.0002680732266463834,0.0,0.0,1020.0,9.699502335249367e-05,0.0,0.0,1752.0,0.00019090975003474998,4.8987e-05,4.0,81654.0,0.00010147940008478309
8.0,35.0,0.0,3009.0,0.0,0.00016084393598783003,0.0,0.0,1020.0,5.81970140114962e-05,0.0,0.0,1752.0,0.00011454585002084998,0.00012246799999999998,10.0,81654.0,0.00010987484005086985
8.0,36.0,0.0,3009.0,0.0,9.650636159269802e-05,0.001960784,2.0,1020.0,0.0008192318084068979,0.0,0.0,1752.0,6.872751001250999e-05,3.674e-05,3.0,81654.0,8.062090403052191e-05
8.0,37.0,0.0,3009.0,0.0,5.790381695561881e-05,0.0,0.0,1020.0,0.0004915390850441387,0.0,0.0,1752.0,4.123650600750599e-05,4.8987e-05,4.0,81654.0,6.796734241831314e-05
8.0,38.0,0.0,3009.0,0.0,3.474229017337128e-05,0.0,0.0,1020.0,0.0002949234510264832,0.0,0.0,1752.0,2.4741903604503595e-05,2.4494e-05,2.0,81654.0,5.057800545098788e-05
8.0,39.0,0.0,3009.0,0.0,2.084537410402277e-05,0.0,0.0,1020.0,0.0001769540706158899,0.0,0.0,1752.0,1.4845142162702157e-05,2.4494e-05,2.0,81654.0,4.014440327059273e-05
8.0,40.0,0.0,3009.0,0.0,1.2507224462413662e-05,0.0,0.0,1020.0,0.00010617244236953393,0.0,0.0,1752.0,8.907085297621295e-06,3.674e-05,3.0,81654.0,3.878264196235564e-05
8.0,41.0,0.0,3009.0,0.0,7.504334677448196e-06,0.0,0.0,1020.0,6.370346542172035e-05,0.0,0.0,1752.0,5.344251178572777e-06,0.0,0.0,81654.0,2.3269585177413382e-05
8.0,42.0,0.0,3009.0,0.0,4.502600806468918e-06,0.0,0.0,1020.0,3.822207925303221e-05,0.0,0.0,1752.0,3.206550707143666e-06,0.0,0.0,81654.0,1.3961751106448028e-05
8.0,43.0,0.0,3009.0,0.0,2.7015604838813505e-06,0.0,0.0,1020.0,2.2933247551819327e-05,0.0,0.0,1752.0,1.9239304242861995e-06,0.0,0.0,81654.0,8.377050663868816e-06
8.0,44.0,0.0,3009.0,0.0,1.6209362903288103e-06,0.0,0.0,1020.0,1.3759948531091596e-05,0.0,0.0,1752.0,1.1543582545717196e-06,0.0,0.0,81654.0,5.0262303983212895e-06
8.0,45.0,0.0,3009.0,0.0,9.72561774197286e-07,0.0,0.0,1020.0,8.255969118654957e-06,0.0,0.0,1752.0,6.926149527430318e-07,0.0,0.0,81654.0,3.0157382389927736e-06
8.0,46.0,0.0,3009.0,0.0,5.835370645183717e-07,0.0,0.0,1020.0,4.953581471192974e-06,0.0,0.0,1752.0,4.1556897164581903e-07,0.0,0.0,81654.0,1.8094429433956641e-06
8.0,47.0,0.0,3009.0,0.0,3.50122238711023e-07,0.0,0.0,1020.0,2.9721488827157843e-06,0.0,0.0,1752.0,2.493413829874914e-07,0.0,0.0,81654.0,1.0856657660373984e-06
8.0,48.0,0.0,3009.0,0.0,2.100733432266138e-07,0.0,0.0,1020.0,1.7832893296294705e-06,0.0,0.0,1752.0,1.4960482979249484e-07,0.0,0.0,81654.0,6.51399459622439e-07
8.0,49.0,0.0,3009.0,0.0,1.2604400593596826e-07,0.0,0.0,1020.0,1.0699735977776823e-06,0.0,0.0,1752.0,8.97628978754969e-08,0.0,0.0,81654.0,3.908396757734634e-07
8.0,50.0,0.0,3009.0,0.0,7.562640356158095e-08,0.0,0.0,1020.0,6.419841586666094e-07,0.0,0.0,1752.0,5.3857738725298134e-08,0.0,0.0,81654.0,2.3450380546407802e-07
8.0,51.0,0.0,3009.0,0.0,4.537584213694857e-08,0.0,0.0,1020.0,3.8519049519996565e-07,0.0,0.0,1752.0,3.231464323517888e-08,0.0,0.0,81654.0,1.4070228327844681e-07
8.0,52.0,0.0,3009.0,0.0,2.722550528216914e-08,0.0,0.0,1020.0,2.311142971199794e-07,0.0,0.0,1752.0,1.9388785941107328e-08,0.0,0.0,81654.0,8.442136996706809e-08
9.0,1.0,0.0,2929.0,0.0,1.6335303169301482e-08,0.0,0.0,1020.0,1.3866857827198764e-07,0.0,0.0,1752.0,1.1633271564664397e-08,0.0,0.0,81654.0,5.065282198024085e-08
9.0,2.0,0.0,2929.0,0.0,9.801181901580889e-09,0.0,0.0,994.0,8.320114696319258e-08,0.0,0.0,1752.0,6.979962938798638e-09,0.0,0.0,81820.0,3.039169318814451e-08
9.0,3.0,0.0,2929.0,0.0,5.880709140948533e-09,0.0,0.0,994.0,4.9920688177915546e-08,0.0,0.0,1752.0,4.187977763279182e-09,0.0,0.0,81820.0,1.8235015912886704e-08
9.0,4.0,0.0,2929.0,0.0,3.5284254845691196e-09,0.0,0.0,994.0,2.995241290674933e-08,0.0,0.0,1752.0,2.5127866579675093e-09,0.0,0.0,81820.0,1.0941009547732022e-08
9.0,5.0,0.0,2929.0,0.0,2.1170552907414715e-09,0.0,0.0,994.0,1.7971447744049596e-08,0.0,0.0,1752.0,1.5076719947805055e-09,0.0,0.0,81820.0,6.564605728639213e-09
9.0,6.0,0.0,2929.0,0.0,1.2702331744448829e-09,0.0,0.0,994.0,1.0782868646429758e-08,0.0,0.0,1752.0,9.046031968683032e-10,0.0,0.0,81820.0,3.9387634371835275e-09
9.0,7.0,0.0,2929.0,0.0,7.621399046669297e-10,0.0,0.0,994.0,6.4697211878578545e-09,0.0,0.0,1752.0,5.42761918120982e-10,2.4444000000000002e-05,2.0,81820.0,9.779963258062311e-06
9.0,8.0,0.0,2929.0,0.0,4.572839428001578e-10,0.0,0.0,994.0,3.881832712714712e-09,0.0,0.0,1752.0,3.2565715087258917e-10,4.8888000000000004e-05,4.0,81820.0,2.542317795483739e-05
9.0,9.0,0.0,2929.0,0.0,2.743703656800947e-10,0.0,0.0,994.0,2.329099627628827e-09,0.0,0.0,1752.0,1.953942905235535e-10,0.0,0.0,81820.0,1.5253906772902432e-05
9.0,10.0,0.0,2929.0,0.0,1.6462221940805682e-10,0.0,0.0,994.0,1.3974597765772963e-09,0.0,0.0,1752.0,1.172365743141321e-10,0.0,0.0,81820.0,9.15234406374146e-06
9.0,11.0,0.0,2929.0,0.0,9.877333164483409e-11,0.0,0.0,994.0,8.384758659463777e-10,0.0005707759999999999,1.0,1752.0,0.00022831047034194458,0.0,0.0,81820.0,5.491406438244876e-06
9.0,12.0,0.0,2929.0,0.0,5.926399898690046e-11,0.0,0.0,994.0,5.030855195678266e-10,0.0,0.0,1752.0,0.00013698628220516675,0.0,0.0,81820.0,3.2948438629469255e-06
9.0,13.0,0.0,2929.0,0.0,3.555839939214027e-11,0.0,0.0,994.0,3.0185131174069597e-10,0.0,0.0,1752.0,8.219176932310004e-05,0.0,0.0,81820.0,1.976906317768155e-06
9.0,14.0,0.0,2929.0,0.0,2.133503963528416e-11,0.0,0.0,994.0,1.8111078704441759e-10,0.0,0.0,1752.0,4.931506159386002e-05,0.0,0.0,81820.0,1.186143790660893e-06
9.0,15.0,0.0,2929.0,0.0,1.2801023781170497e-11,0.0,0.0,994.0,1.0866647222665054e-10,0.0,0.0,1752.0,2.9589036956316013e-05,8.5553e-05,7.0,81820.0,3.493288627439654e-05
9.0,16.0,0.0010241789999999998,2929.0,3.0,0.00040967160768061423,0.0,0.0,994.0,6.519988333599032e-11,0.0,0.0,1752.0,1.7753422173789608e-05,0.00021999400000000002,18.0,81820.0,0.00010895733176463795
9.0,17.0,0.001365572,2929.0,4.0,0.0007920317646083685,0.007044406,7.0,994.0,0.00281776243911993,0.0,0.0,1752.0,1.0652053304273765e-05,0.000244438,20.0,81820.0,0.00016314959905878274
9.0,18.0,0.0010241789999999998,2929.0,3.0,0.000884890658765021,0.004025375,4.0,994.0,0.003300807463471958,0.0,0.0,1752.0,6.391231982564259e-06,0.000366657,30.0,81820.0,0.0002445525594352697
9.0,19.0,0.001365572,2929.0,4.0,0.0010771631952590124,0.007044406,7.0,994.0,0.004798246878083175,0.0,0.0,1752.0,3.834739189538555e-06,0.00019555,16.0,81820.0,0.00022495153566116184
9.0,20.0,0.000682786,2929.0,2.0,0.0009194123171554074,0.0050317190000000005,5.0,994.0,0.004891635726849905,0.0,0.0,1752.0,2.300843513723133e-06,0.000207772,17.0,81820.0,0.0002180797213966971
9.0,21.0,0.001365572,2929.0,4.0,0.0010978761902932445,0.001006344,1.0,994.0,0.003337519036109943,0.0,0.0,1752.0,1.3805061082338799e-06,0.0005010980000000001,41.0,81820.0,0.0003312870328380183
9.0,22.0,0.001365572,2929.0,4.0,0.0012049545141759467,0.001006344,1.0,994.0,0.0024050490216659657,0.0,0.0,1752.0,8.283036649403279e-07,0.000549986,45.0,81820.0,0.000418766619702811
9.0,23.0,0.0020483579999999997,2929.0,6.0,0.001542315908505568,0.002012687,2.0,994.0,0.0022481042129995797,0.0,0.0,1752.0,4.969821989641967e-07,0.000867755,71.0,81820.0,0.0005983619718216867
9.0,24.0,0.0020483579999999997,2929.0,6.0,0.0017447327451033407,0.010063437,10.0,994.0,0.005374237327799748,0.0,0.0,1752.0,2.98189319378518e-07,0.000794424,65.0,81820.0,0.0006767867830930121
