year,flu week,GL rate,GL pop,GL count,GL weighted rate,FL rate,FL count,FL pop,FL weighted rate,PO rate,PO count,PO pop,PO weighted rate,TO rate,TO count,TO pop,TO weighted rate
5.0,14.0,0.0,13686.0,0.0,8.154134827752733e-12,0.0,0.0,94468.0,1.8291859059769883e-06,0.0,0.0,6128.0,8.517335795936353e-12,0.0,0.0,5113.0,4.564246514424891e-11
5.0,15.0,0.0,13686.0,0.0,4.8924808966516394e-12,1.0585999999999998e-05,1.0,94468.0,5.331911543586192e-06,0.0,0.0,6128.0,5.110401477561811e-12,0.0,0.0,5113.0,2.7385479086549345e-11
5.0,16.0,7.3067e-05,13686.0,1.0,2.922680293548854e-05,2.1170999999999998e-05,2.0,94468.0,1.1667546926151715e-05,0.0,0.0,6128.0,3.066240886537087e-12,0.0,0.0,5113.0,1.6431287451929606e-11
5.0,17.0,0.000146135,13686.0,2.0,7.599008176129313e-05,0.00011644200000000001,11.0,94468.0,5.3577328155691035e-05,0.0,0.0,6128.0,1.839744531922252e-12,0.0,0.0,5113.0,9.858772471157762e-12
5.0,18.0,0.0,13686.0,0.0,4.559404905677587e-05,0.000232883,22.0,94468.0,0.00012529959689341463,0.0004895559999999999,3.0,6128.0,0.0001958224011038467,0.0,0.0,5113.0,5.915263482694657e-12
5.0,19.0,0.000584539,13686.0,8.0,0.00026117202943406554,0.00028581099999999996,27.0,94468.0,0.00018950415813604875,0.001795039,11.0,6128.0,0.0008355090406623081,0.0,0.0,5113.0,3.549158089616794e-12
5.0,20.0,0.00043840400000000004,13686.0,6.0,0.0003320648176604393,0.00022229700000000002,21.0,94468.0,0.00020262129488162926,0.000326371,2.0,6128.0,0.0006318538243973848,0.00058674,3.0,5113.0,0.00023469600212949485
5.0,21.0,0.00043840400000000004,13686.0,6.0,0.0003746004905962636,0.000306982,29.0,94468.0,0.00024436557692897754,0.0004895559999999999,3.0,6128.0,0.0005749346946384308,0.0,0.0,5113.0,0.0001408176012776969
5.0,22.0,0.00021920200000000002,13686.0,3.0,0.00031244109435775815,0.00020112599999999998,19.0,94468.0,0.00022706974615738652,0.000326371,2.0,6128.0,0.00047550921678305845,0.00019558,1.0,5113.0,0.00016272256076661816
5.0,23.0,0.000146135,13686.0,2.0,0.00024591865661465487,0.000211712,20.0,94468.0,0.00022092664769443192,0.000326371,2.0,6128.0,0.00041585393006983505,0.00039116,2.0,5113.0,0.0002540975364599709
5.0,24.0,0.000146135,13686.0,2.0,0.00020600519396879295,0.000137613,13.0,94468.0,0.00018760118861665915,0.0,0.0,6128.0,0.000249512358041901,0.00019558,1.0,5113.0,0.00023069052187598256
5.0,25.0,0.0,13686.0,0.0,0.00012360311638127575,9.527e-05,9.0,94468.0,0.00015066871316999549,0.0,0.0,6128.0,0.00014970741482514058,0.00019558,1.0,5113.0,0.00021664631312558956
5.0,26.0,0.00021920200000000002,13686.0,3.0,0.00016184266982876547,0.000137613,13.0,94468.0,0.00014544642790199729,0.0,0.0,6128.0,8.982444889508435e-05,0.0,0.0,5113.0,0.00012998778787535372
5.0,27.0,0.000292269,13686.0,4.0,0.00021401320189725929,3.1757e-05,3.0,94468.0,9.997065674119838e-05,0.0,0.0,6128.0,5.389466933705061e-05,0.0,0.0,5113.0,7.799267272521223e-05
5.0,28.0,7.3067e-05,13686.0,1.0,0.00015763472113835558,3.1757e-05,3.0,94468.0,7.268519404471903e-05,0.0,0.0,6128.0,3.2336801602230364e-05,0.0,0.0,5113.0,4.679560363512734e-05
5.0,29.0,0.000146135,13686.0,2.0,0.00015303483268301333,1.0585999999999998e-05,1.0,94468.0,4.784551642683141e-05,0.0,0.0,6128.0,1.9402080961338218e-05,0.0,0.0,5113.0,2.8077362181076402e-05
5.0,30.0,0.0,13686.0,0.0,9.182089960980799e-05,2.1170999999999998e-05,2.0,94468.0,3.7175709856098844e-05,0.0,0.0,6128.0,1.1641248576802931e-05,0.0,0.0,5113.0,1.684641730864584e-05
5.0,31.0,0.000146135,13686.0,2.0,0.00011354653976588481,0.0,0.0,94468.0,2.2305425913659305e-05,0.0,0.0,6128.0,6.984749146081759e-06,0.0,0.0,5113.0,1.0107850385187504e-05
5.0,32.0,7.3067e-05,13686.0,1.0,9.735472385953087e-05,1.0585999999999998e-05,1.0,94468.0,1.7617655548195582e-05,0.0,0.0,6128.0,4.190849487649055e-06,0.0,0.0,5113.0,6.064710231112502e-06
5.0,33.0,0.0,13686.0,0.0,5.841283431571852e-05,5.2928e-05,5.0,94468.0,3.174179332891735e-05,0.0,0.0,6128.0,2.514509692589433e-06,0.0,0.0,5113.0,3.6388261386675013e-06
5.0,34.0,0.0,13686.0,0.0,3.504770058943111e-05,0.0,0.0,94468.0,1.904507599735041e-05,0.0,0.0,6128.0,1.5087058155536598e-06,0.0,0.0,5113.0,2.1832956832005008e-06
5.0,35.0,0.0,13686.0,0.0,2.1028620353658667e-05,1.0585999999999998e-05,1.0,94468.0,1.5661445598410246e-05,0.0,0.0,6128.0,9.052234893321958e-07,0.0,0.0,5113.0,1.3099774099203005e-06
5.0,36.0,0.0,13686.0,0.0,1.26171722121952e-05,3.1757e-05,3.0,94468.0,2.209966735904615e-05,0.0,0.0,6128.0,5.431340935993175e-07,0.0,0.0,5113.0,7.859864459521803e-07
5.0,37.0,0.0,13686.0,0.0,7.570303327317119e-06,0.0,0.0,94468.0,1.325980041542769e-05,0.0,0.0,6128.0,3.2588045615959045e-07,0.0,0.0,5113.0,4.7159186757130816e-07
5.0,38.0,0.0,13686.0,0.0,4.542181996390271e-06,0.0,0.0,94468.0,7.955880249256614e-06,0.0,0.0,6128.0,1.9552827369575425e-07,0.0,0.0,5113.0,2.829551205427849e-07
5.0,39.0,0.0,13686.0,0.0,2.7253091978341625e-06,2.1170999999999998e-05,2.0,94468.0,1.324192814955397e-05,0.0,0.0,6128.0,1.1731696421745254e-07,0.0,0.0,5113.0,1.6977307232567092e-07
5.0,40.0,0.0,13686.0,0.0,1.6351855187004975e-06,1.0585999999999998e-05,1.0,94468.0,1.217955688973238e-05,0.0,0.0,6128.0,7.039017853047152e-08,0.0,0.0,5113.0,1.0186384339540255e-07
5.0,41.0,0.0,13686.0,0.0,9.811113112202985e-07,0.0,0.0,94468.0,7.307734133839428e-06,0.0,0.0,6128.0,4.223410711828291e-08,0.0,0.0,5113.0,6.111830603724153e-08
5.0,42.0,0.0,13686.0,0.0,5.886667867321791e-07,0.0,0.0,94468.0,4.384640480303657e-06,0.0,0.0,6128.0,2.5340464270969744e-08,0.0,0.0,5113.0,3.6670983622344914e-08
5.0,43.0,0.0,13686.0,0.0,3.532000720393074e-07,0.0,0.0,94468.0,2.630784288182194e-06,0.0,0.0,6128.0,1.5204278562581844e-08,0.0,0.0,5113.0,2.2002590173406948e-08
5.0,44.0,0.0,13686.0,0.0,2.1192004322358444e-07,0.0,0.0,94468.0,1.5784705729093163e-06,0.0,0.0,6128.0,9.122567137549106e-09,0.0,0.0,5113.0,1.3201554104044169e-08
5.0,45.0,0.0,13686.0,0.0,1.2715202593415067e-07,0.0,0.0,94468.0,9.470823437455898e-07,0.0,0.0,6128.0,5.473540282529463e-09,0.0,0.0,5113.0,7.9209324624265e-09
5.0,46.0,0.0,13686.0,0.0,7.62912155604904e-08,0.0,0.0,94468.0,5.682494062473538e-07,0.0,0.0,6128.0,3.284124169517678e-09,0.0,0.0,5113.0,4.7525594774559e-09
5.0,47.0,0.0,13686.0,0.0,4.5774729336294236e-08,0.0,0.0,94468.0,3.409496437484123e-07,0.0,0.0,6128.0,1.9704745017106065e-09,0.0,0.0,5113.0,2.85153568647354e-09
5.0,48.0,0.0,13686.0,0.0,2.7464837601776542e-08,0.0,0.0,94468.0,2.0456978624904736e-07,0.0,0.0,6128.0,1.1822847010263639e-09,0.0,0.0,5113.0,1.7109214118841239e-09
5.0,49.0,0.0,13686.0,0.0,1.6478902561065926e-08,0.0,0.0,94468.0,1.227418717494284e-07,0.0,0.0,6128.0,7.093708206158183e-10,0.0,0.0,5113.0,1.0265528471304743e-09
5.0,50.0,0.0,13686.0,0.0,9.887341536639556e-09,0.0,0.0,94468.0,7.364512304965703e-08,0.0,0.0,6128.0,4.2562249236949097e-10,0.0,0.0,5113.0,6.159317082782846e-10
5.0,51.0,0.0,13686.0,0.0,5.932404921983733e-09,0.0,0.0,94468.0,4.4187073829794216e-08,0.0,0.0,6128.0,2.553734954216946e-10,0.0,0.0,5113.0,3.6955902496697074e-10
5.0,52.0,0.0,13686.0,0.0,3.55944295319024e-09,0.0,0.0,94468.0,2.6512244297876528e-08,0.0,0.0,6128.0,1.5322409725301673e-10,0.0,0.0,5113.0,2.2173541498018243e-10
6.0,1.0,0.0,13622.0,0.0,2.135665771914144e-09,0.0,0.0,94468.0,1.5907346578725917e-08,0.0,0.0,6128.0,9.193445835181004e-11,0.0,0.0,5113.0,1.3304124898810946e-10
6.0,2.0,0.0,13622.0,0.0,1.2813994631484862e-09,0.0,0.0,95738.0,9.54440794723555e-09,0.0,0.0,6084.0,5.516067501108602e-11,0.0,0.0,5076.0,7.982474939286568e-11
6.0,3.0,0.0,13622.0,0.0,7.688396778890917e-10,0.0,0.0,95738.0,5.72664476834133e-09,0.0,0.0,6084.0,3.309640500665161e-11,0.0,0.0,5076.0,4.789484963571941e-11
6.0,4.0,0.0,13622.0,0.0,4.61303806733455e-10,0.0,0.0,95738.0,3.435986861004798e-09,0.0,0.0,6084.0,1.9857843003990967e-11,0.0,0.0,5076.0,2.8736909781431642e-11
6.0,5.0,0.0,13622.0,0.0,2.7678228404007297e-10,0.0,0.0,95738.0,2.061592116602879e-09,0.0,0.0,6084.0,1.191470580239458e-11,0.0,0.0,5076.0,1.7242145868858984e-11
6.0,6.0,0.0,13622.0,0.0,1.660693704240438e-10,0.0,0.0,95738.0,1.2369552699617272e-09,0.0,0.0,6084.0,7.148823481436747e-12,0.0,0.0,5076.0,1.034528752131539e-11
6.0,7.0,0.0,13622.0,0.0,9.964162225442627e-11,0.0,0.0,95738.0,7.421731619770364e-10,0.0,0.0,6084.0,4.289294088862048e-12,0.0,0.0,5076.0,6.207172512789234e-12
6.0,8.0,7.3411e-05,13622.0,1.0,2.9364459784973355e-05,0.0,0.0,95738.0,4.453038971862218e-10,0.0,0.0,6084.0,2.5735764533172285e-12,0.0,0.0,5076.0,3.72430350767354e-12
6.0,9.0,0.0,13622.0,0.0,1.7618675870984013e-05,1.0445e-05,1.0,95738.0,4.178267182338313e-06,0.0,0.0,6084.0,1.5441458719903371e-12,0.0,0.0,5076.0,2.234582104604124e-12
6.0,10.0,0.0,13622.0,0.0,1.0571205522590407e-05,0.0,0.0,95738.0,2.5069603094029876e-06,0.0,0.0,6084.0,9.264875231942023e-13,0.0,0.0,5076.0,1.3407492627624744e-12
6.0,11.0,0.0,13622.0,0.0,6.342723313554245e-06,0.0,0.0,95738.0,1.5041761856417925e-06,0.0,0.0,6084.0,5.558925139165214e-13,0.0,0.0,5076.0,8.044495576574847e-13
6.0,12.0,0.0,13622.0,0.0,3.8056339881325468e-06,0.0,0.0,95738.0,9.025057113850755e-07,0.0,0.0,6084.0,3.335355083499128e-13,0.0,0.0,5076.0,4.826697345944908e-13
6.0,13.0,0.0,13622.0,0.0,2.283380392879528e-06,2.089e-05,2.0,95738.0,8.897503426831046e-06,0.0,0.0,6084.0,2.0012130500994767e-13,0.0,0.0,5076.0,2.896018407566945e-13
6.0,14.0,0.0,13622.0,0.0,1.3700282357277168e-06,1.0445e-05,1.0,95738.0,9.516502056098628e-06,0.002794214,17.0,6084.0,0.001117685600120073,0.0,0.0,5076.0,1.7376110445401668e-13
6.0,15.0,0.000440464,13622.0,6.0,0.00017700761694143665,4.1781000000000005e-05,4.0,95738.0,2.2422301233659178e-05,0.000164366,1.0,6084.0,0.0007363577600720438,0.0,0.0,5076.0,1.0425666267241e-13
6.0,16.0,0.0011745710000000001,13622.0,16.0,0.000576032970164862,2.089e-05,2.0,95738.0,2.180938074019551e-05,0.000164366,1.0,6084.0,0.0005075610560432263,0.000394011,2.0,5076.0,0.000157604400062554
6.0,17.0,0.000220232,13622.0,3.0,0.00043371258209891724,0.000167123,16.0,95738.0,7.993482844411731e-05,0.0013149239999999999,8.0,6084.0,0.0008305062336259356,0.000394011,2.0,5076.0,0.0002521670400375324
6.0,18.0,0.000660696,13622.0,9.0,0.0005245059492593504,0.000522259,50.0,95738.0,0.0002568644970664704,0.002465483,15.0,6084.0,0.0014844969401755614,0.000788022,4.0,5076.0,0.0004665090240225195
6.0,19.0,0.0018352660000000001,13622.0,25.0,0.0010488099695556102,0.000553594,53.0,95738.0,0.0003755562982398822,0.0013149239999999999,8.0,6084.0,0.0014166677641053367,0.000788022,4.0,5076.0,0.0005951142144135118
6.0,20.0,0.000146821,13622.0,2.0,0.0006880143817333661,0.0006789360000000001,65.0,95738.0,0.0004969081789439293,0.00032873099999999997,2.0,6084.0,0.000981493058463202,0.00019700599999999998,1.0,5076.0,0.0004358709286481071
6.0,21.0,0.001468213,13622.0,20.0,0.0010000938290400197,0.001023627,98.0,95738.0,0.0007075957073663576,0.00032873099999999997,2.0,6084.0,0.0007203882350779211,0.000591017,3.0,5076.0,0.0004979293571888642
6.0,22.0,0.000220232,13622.0,3.0,0.0006881490974240119,0.000919175,88.0,95738.0,0.0007922274244198146,0.00032873099999999997,2.0,6084.0,0.0005637253410467526,0.0,0.0,5076.0,0.00029875761431331856
6.0,23.0,7.3411e-05,13622.0,1.0,0.00044225385845440715,0.0006893810000000001,66.0,95738.0,0.0007510888546518888,0.000164366,1.0,6084.0,0.0004039816046280516,0.0,0.0,5076.0,0.00017925456858799112
6.0,24.0,7.3411e-05,13622.0,1.0,0.0002947167150726443,0.0005118130000000001,49.0,95738.0,0.0006553785127911333,0.000493097,3.0,6084.0,0.00043962776277683095,0.00019700599999999998,1.0,5076.0,0.00018635514115279467
6.0,25.0,0.0,13622.0,0.0,0.00017683002904358657,0.000490923,47.0,95738.0,0.00058959630767468,0.001643655,10.0,6084.0,0.0009212386576660987,0.0,0.0,5076.0,0.00011181308469167679
6.0,26.0,0.0,13622.0,0.0,0.00010609801742615194,0.000407362,39.0,95738.0,0.0005167025846048079,0.00147929,9.0,6084.0,0.0011444591945996593,0.0,0.0,5076.0,6.708785081500607e-05
6.0,27.0,0.0,13622.0,0.0,6.365881045569116e-05,0.0003238,31.0,95738.0,0.00043954155076288473,0.000986193,6.0,6084.0,0.0010811527167597956,0.0,0.0,5076.0,4.025271048900364e-05
6.0,28.0,0.0,13622.0,0.0,3.819528627341469e-05,0.00030291,29.0,95738.0,0.00038488893045773083,0.00032873099999999997,2.0,6084.0,0.0007801840300558773,0.0,0.0,5076.0,2.4151626293402186e-05
6.0,29.0,0.0,13622.0,0.0,2.2917171764048813e-05,0.000313355,30.0,95738.0,0.0003562753582746385,0.0,0.0,6084.0,0.0004681104180335264,0.0,0.0,5076.0,1.449097577604131e-05
6.0,30.0,0.0,13622.0,0.0,1.3750303058429287e-05,0.000167123,16.0,95738.0,0.0002806144149647831,0.0,0.0,6084.0,0.0002808662508201158,0.0,0.0,5076.0,8.694585465624786e-06
6.0,31.0,0.0,13622.0,0.0,8.250181835057572e-06,0.00011489700000000001,11.0,95738.0,0.00021432744897886987,0.0,0.0,6084.0,0.00016851975049206948,0.0,0.0,5076.0,5.216751279374871e-06
6.0,32.0,0.0,13622.0,0.0,4.950109101034543e-06,8.356100000000001e-05,8.0,95738.0,0.00016202086938732192,0.000164366,1.0,6084.0,0.0001668582502952417,0.0,0.0,5076.0,3.1300507676249224e-06
6.0,33.0,0.0,13622.0,0.0,2.970065460620726e-06,7.311600000000001e-05,7.0,95738.0,0.00012645892163239315,0.0,0.0,6084.0,0.00010011495017714502,0.0,0.0,5076.0,1.8780304605749533e-06
6.0,34.0,0.0,13622.0,0.0,1.7820392763724355e-06,7.311600000000001e-05,7.0,95738.0,0.0001051217529794359,0.0,0.0,6084.0,6.006897010628701e-05,0.0,0.0,5076.0,1.126818276344972e-06
6.0,35.0,0.0,13622.0,0.0,1.0692235658234612e-06,7.311600000000001e-05,7.0,95738.0,9.231945178766153e-05,0.0,0.0,6084.0,3.6041382063772204e-05,0.0,0.0,5076.0,6.760909658069831e-07
6.0,36.0,0.0,13622.0,0.0,6.415341394940767e-07,2.089e-05,2.0,95738.0,6.374767107259692e-05,0.0,0.0,6084.0,2.162482923826332e-05,0.0,0.0,5076.0,4.056545794841899e-07
6.0,37.0,0.0,13622.0,0.0,3.8492048369644604e-07,2.089e-05,2.0,95738.0,4.660460264355815e-05,0.0,0.0,6084.0,1.2974897542957992e-05,0.0,0.0,5076.0,2.4339274769051393e-07
6.0,38.0,0.0,13622.0,0.0,2.309522902178676e-07,2.089e-05,2.0,95738.0,3.631876158613489e-05,0.0,0.0,6084.0,7.784938525774795e-06,0.0,0.0,5076.0,1.4603564861430836e-07
6.0,39.0,0.0,13622.0,0.0,1.3857137413072057e-07,0.0,0.0,95738.0,2.1791256951680933e-05,0.0,0.0,6084.0,4.670963115464877e-06,0.0,0.0,5076.0,8.762138916858502e-08
6.0,40.0,0.0,13622.0,0.0,8.314282447843233e-08,3.1336e-05,3.0,95738.0,2.560915417100856e-05,0.0,0.0,6084.0,2.802577869278926e-06,0.0,0.0,5076.0,5.257283350115101e-08
6.0,41.0,0.0,13622.0,0.0,4.98856946870594e-08,0.0,0.0,95738.0,1.5365492502605135e-05,0.0,0.0,6084.0,1.6815467215673555e-06,0.0,0.0,5076.0,3.15437001006906e-08
6.0,42.0,0.0,13622.0,0.0,2.993141681223564e-08,0.0,0.0,95738.0,9.21929550156308e-06,0.0,0.0,6084.0,1.0089280329404133e-06,0.0,0.0,5076.0,1.892622006041436e-08
6.0,43.0,0.0,13622.0,0.0,1.7958850087341383e-08,0.0,0.0,95738.0,5.5315773009378475e-06,0.0,0.0,6084.0,6.05356819764248e-07,0.0,0.0,5076.0,1.1355732036248616e-08
6.0,44.0,0.0,13622.0,0.0,1.077531005240483e-08,0.0,0.0,95738.0,3.3189463805627083e-06,0.0,0.0,6084.0,3.632140918585488e-07,0.0,0.0,5076.0,6.81343922174917e-09
6.0,45.0,0.0,13622.0,0.0,6.465186031442898e-09,0.0,0.0,95738.0,1.991367828337625e-06,0.0,0.0,6084.0,2.1792845511512925e-07,0.0,0.0,5076.0,4.088063533049501e-09
6.0,46.0,0.0,13622.0,0.0,3.8791116188657385e-09,0.0,0.0,95738.0,1.194820697002575e-06,0.0,0.0,6084.0,1.3075707306907753e-07,0.0,0.0,5076.0,2.4528381198297008e-09
6.0,47.0,0.0,13622.0,0.0,2.3274669713194432e-09,0.0,0.0,95738.0,7.168924182015449e-07,0.0,0.0,6084.0,7.845424384144652e-08,0.0,0.0,5076.0,1.4717028718978205e-09
6.0,48.0,0.0,13622.0,0.0,1.3964801827916658e-09,0.0,0.0,95738.0,4.301354509209269e-07,0.0,0.0,6084.0,4.707254630486791e-08,0.0,0.0,5076.0,8.830217231386923e-10
6.0,49.0,0.0,13622.0,0.0,8.378881096749994e-10,0.0,0.0,95738.0,2.580812705525561e-07,0.0,0.0,6084.0,2.8243527782920745e-08,0.0,0.0,5076.0,5.298130338832153e-10
6.0,50.0,0.0,13622.0,0.0,5.027328658049997e-10,0.0,0.0,95738.0,1.5484876233153367e-07,0.0,0.0,6084.0,1.6946116669752448e-08,0.0,0.0,5076.0,3.178878203299292e-10
6.0,51.0,0.0,13622.0,0.0,3.016397194829998e-10,0.0,0.0,95738.0,9.290925739892019e-08,0.0,0.0,6084.0,1.0167670001851468e-08,0.0,0.0,5076.0,1.907326921979575e-10
6.0,52.0,0.0,13622.0,0.0,1.8098383168979987e-10,0.0,0.0,95738.0,5.574555443935211e-08,0.0,0.0,6084.0,6.1006020011108804e-09,0.0,0.0,5076.0,1.144396153187745e-10
7.0,1.0,0.0,13669.0,0.0,1.0859029901387992e-10,0.0,0.0,95738.0,3.3447332663611266e-08,0.0,0.0,6084.0,3.660361200666528e-09,0.0,0.0,5076.0,6.866376919126469e-11
7.0,2.0,0.0,13669.0,0.0,6.515417940832794e-11,0.0,0.0,97693.0,2.006839959816676e-08,0.0,0.0,6028.0,2.1962167203999166e-09,0.0,0.0,4961.0,4.1198261514758814e-11
7.0,3.0,0.0,13669.0,0.0,3.909250764499676e-11,0.0,0.0,97693.0,1.2041039758900055e-08,0.0,0.0,6028.0,1.31773003223995e-09,0.0,0.0,4961.0,2.4718956908855287e-11
7.0,4.0,0.0,13669.0,0.0,2.3455504586998057e-11,0.0,0.0,97693.0,7.2246238553400326e-09,0.0,0.0,6028.0,7.906380193439699e-10,0.0,0.0,4961.0,1.483137414531317e-11
7.0,5.0,0.0,13669.0,0.0,1.4073302752198833e-11,0.0,0.0,97693.0,4.334774313204019e-09,0.0,0.0,6028.0,4.743828116063819e-10,0.0,0.0,4961.0,8.898824487187903e-12
7.0,6.0,0.0,13669.0,0.0,8.4439816513193e-12,0.0,0.0,97693.0,2.6008645879224114e-09,0.0,0.0,6028.0,2.8462968696382916e-10,0.0,0.0,4961.0,5.339294692312741e-12
7.0,7.0,0.0,13669.0,0.0,5.0663889907915795e-12,0.0,0.0,97693.0,1.5605187527534468e-09,0.0,0.0,6028.0,1.707778121782975e-10,0.0,0.0,4961.0,3.2035768153876444e-12
7.0,8.0,0.0,13669.0,0.0,3.0398333944749476e-12,0.0,0.0,97693.0,9.363112516520681e-10,0.0,0.0,6028.0,1.0246668730697849e-10,0.0,0.0,4961.0,1.9221460892325867e-12
7.0,9.0,0.0,13669.0,0.0,1.8239000366849686e-12,0.0,0.0,97693.0,5.617867509912408e-10,0.0,0.0,6028.0,6.14800123841871e-11,0.0,0.0,4961.0,1.153287653539552e-12
7.0,10.0,0.0,13669.0,0.0,1.094340022010981e-12,0.0,0.0,97693.0,3.3707205059474445e-10,0.0,0.0,6028.0,3.688800743051226e-11,0.0,0.0,4961.0,6.919725921237311e-13
7.0,11.0,0.0,13669.0,0.0,6.566040132065886e-13,0.0,0.0,97693.0,2.0224323035684665e-10,0.0,0.0,6028.0,2.2132804458307353e-11,0.0,0.0,4961.0,4.1518355527423867e-13
7.0,12.0,0.0,13669.0,0.0,3.9396240792395314e-13,0.0,0.0,97693.0,1.21345938214108e-10,0.0,0.0,6028.0,1.3279682674984411e-11,0.0,0.0,4961.0,2.491101331645432e-13
7.0,13.0,0.0,13669.0,0.0,2.363774447543719e-13,1.0236e-05,1.0,97693.0,4.0944728075629284e-06,0.0,0.0,6028.0,7.967809604990647e-12,0.0,0.0,4961.0,1.4946607989872593e-13
7.0,14.0,0.0,13669.0,0.0,1.4182646685262314e-13,0.0,0.0,97693.0,2.456683684537757e-06,0.0,0.0,6028.0,4.780685762994388e-12,0.0,0.0,4961.0,8.967964793923555e-14
7.0,15.0,0.0,13669.0,0.0,8.509588011157388e-14,1.0236e-05,1.0,97693.0,5.568410210722654e-06,0.0,0.0,6028.0,2.8684114577966328e-12,0.0,0.0,4961.0,5.380778876354133e-14
7.0,16.0,0.0,13669.0,0.0,5.105752806694433e-14,1.0236e-05,1.0,97693.0,7.435446126433593e-06,0.0,0.0,6028.0,1.7210468746779796e-12,0.0,0.0,4961.0,3.22846732581248e-14
7.0,17.0,0.0,13669.0,0.0,3.0634516840166594e-14,0.0,0.0,97693.0,4.461267675860156e-06,0.0,0.0,6028.0,1.0326281248067876e-12,0.0,0.0,4961.0,1.937080395487488e-14
7.0,18.0,0.0,13669.0,0.0,1.8380710104099954e-14,1.0236e-05,1.0,97693.0,6.7711606055160936e-06,0.0,0.0,6028.0,6.195768748840725e-13,0.0,0.0,4961.0,1.1622482372924927e-14
7.0,19.0,0.0,13669.0,0.0,1.1028426062459972e-14,1.0236e-05,1.0,97693.0,8.157096363309656e-06,0.0,0.0,6028.0,3.717461249304435e-13,0.0,0.0,4961.0,6.973489423754956e-15
