year,flu week,GL rate,GL pop,GL count,GL weighted rate,FL rate,FL count,FL pop,FL weighted rate,PO rate,PO count,PO pop,PO weighted rate,TO rate,TO count,TO pop,TO weighted rate
7.0,20.0,0.0,13669.0,0.0,6.617055637475983e-15,0.0,0.0,97693.0,4.8942578179857935e-06,0.0,0.0,6028.0,2.230476749582661e-13,0.0,0.0,4961.0,4.184093654252974e-15
7.0,21.0,0.0,13669.0,0.0,3.9702333824855895e-15,0.0,0.0,97693.0,2.936554690791476e-06,0.0,0.0,6028.0,1.3382860497495965e-13,0.0,0.0,4961.0,2.510456192551784e-15
7.0,22.0,7.3158e-05,13669.0,1.0,2.9263200002382146e-05,0.0,0.0,97693.0,1.7619328144748857e-06,0.0,0.0,6028.0,8.029716298497579e-14,0.0,0.0,4961.0,1.5062737155310705e-15
7.0,23.0,0.0,13669.0,0.0,1.7557920001429288e-05,0.0,0.0,97693.0,1.0571596886849313e-06,0.0,0.0,6028.0,4.817829779098547e-14,0.0,0.0,4961.0,9.037642293186422e-16
7.0,24.0,0.0,13669.0,0.0,1.0534752000857573e-05,2.0472e-05,2.0,97693.0,8.823095813210959e-06,0.000165893,1.0,6028.0,6.635720002890699e-05,0.0,0.0,4961.0,5.422585375911853e-16
7.0,25.0,7.3158e-05,13669.0,1.0,3.558405120051455e-05,0.000327557,32.0,97693.0,0.00013631665748792658,0.00066357,4.0,6028.0,0.00030524232001734417,0.0,0.0,4961.0,3.253551225547112e-16
7.0,26.0,0.0,13669.0,0.0,2.1350430720308728e-05,0.000501571,49.0,97693.0,0.000282418394492756,0.000165893,1.0,6028.0,0.0002495025920104065,0.0,0.0,4961.0,1.9521307353282673e-16
7.0,27.0,7.3158e-05,13669.0,1.0,4.207345843218524e-05,0.00046062699999999997,45.0,97693.0,0.0003537018366956536,0.000497678,3.0,6028.0,0.0003487727552062439,0.00020157200000000001,1.0,4961.0,8.062880000011715e-05
7.0,28.0,7.3158e-05,13669.0,1.0,5.450727505931115e-05,0.00053228,52.0,97693.0,0.00042513310201739216,0.000331785,2.0,6028.0,0.0003419776531237463,0.00020157200000000001,1.0,4961.0,0.0001290060800000703
7.0,29.0,0.000292633,13669.0,4.0,0.0001497575650355867,0.000573224,56.0,97693.0,0.0004843694612104353,0.000331785,2.0,6028.0,0.0003379005918742478,0.000403145,2.0,4961.0,0.00023866164800004217
7.0,30.0,0.00036579099999999997,13669.0,5.0,0.000236170939021352,0.000696058,68.0,97693.0,0.0005690448767262611,0.000497678,3.0,6028.0,0.00040181155512454867,0.00020157200000000001,1.0,4961.0,0.0002238257888000253
7.0,31.0,0.00036579099999999997,13669.0,5.0,0.0002880189634128112,0.001044087,102.0,97693.0,0.0007590617260357567,0.00066357,4.0,6028.0,0.0005065149330747293,0.0,0.0,4961.0,0.00013429547328001518
7.0,32.0,0.00036579099999999997,13669.0,5.0,0.0003191277780476867,0.000972434,95.0,97693.0,0.000844410635621454,0.000165893,1.0,6028.0,0.0003702661598448375,0.000806289,4.0,4961.0,0.0004030928839680091
7.0,33.0,0.000512108,13669.0,7.0,0.00039631986682861205,0.000245668,24.0,97693.0,0.0006049135813728724,0.000165893,1.0,6028.0,0.00028851689590690254,0.000403145,2.0,4961.0,0.00040311373038080545
7.0,34.0,7.3158e-05,13669.0,1.0,0.0002670551200971672,0.000327557,32.0,97693.0,0.0004939709488237234,0.000331785,2.0,6028.0,0.00030582413754414155,0.0,0.0,4961.0,0.00024186823822848325
7.0,35.0,0.000219475,13669.0,3.0,0.00024802307205830035,0.000163778,16.0,97693.0,0.000361893769294234,0.0,0.0,6028.0,0.00018349448252648492,0.0,0.0,4961.0,0.00014512094293708995
7.0,36.0,7.3158e-05,13669.0,1.0,0.00017807704323498022,8.1889e-05,8.0,97693.0,0.0002498918615765404,0.000165893,1.0,6028.0,0.00017645388951589093,0.0,0.0,4961.0,8.707256576225396e-05
7.0,37.0,7.3158e-05,13669.0,1.0,0.00013610942594098814,3.0708000000000005e-05,3.0,97693.0,0.00016221831694592423,0.000165893,1.0,6028.0,0.00017222953370953455,0.0,0.0,4961.0,5.224353945735238e-05
7.0,38.0,0.000219475,13669.0,3.0,0.0001694556555645929,1.0236e-05,1.0,97693.0,0.00010142539016755454,0.000165893,1.0,6028.0,0.00016969492022572073,0.0,0.0,4961.0,3.1346123674411425e-05
7.0,39.0,0.000219475,13669.0,3.0,0.00018946339333875573,3.0708000000000005e-05,3.0,97693.0,7.313843410053272e-05,0.0,0.0,6028.0,0.00010181695213543243,0.0,0.0,4961.0,1.8807674204646855e-05
7.0,40.0,0.0,13669.0,0.0,0.00011367803600325343,3.0708000000000005e-05,3.0,97693.0,5.616626046031964e-05,0.0,0.0,6028.0,6.109017128125945e-05,0.0,0.0,4961.0,1.1284604522788113e-05
7.0,41.0,0.0,13669.0,0.0,6.820682160195206e-05,0.0,0.0,97693.0,3.369975627619178e-05,0.0,0.0,6028.0,3.665410276875567e-05,0.0,0.0,4961.0,6.770762713672868e-06
7.0,42.0,0.0,13669.0,0.0,4.0924092961171235e-05,0.0,0.0,97693.0,2.0219853765715068e-05,0.0,0.0,6028.0,2.19924616612534e-05,0.0,0.0,4961.0,4.06245762820372e-06
7.0,43.0,0.0,13669.0,0.0,2.455445577670274e-05,0.0,0.0,97693.0,1.213191225942904e-05,0.0,0.0,6028.0,1.319547699675204e-05,0.0,0.0,4961.0,2.437474576922232e-06
7.0,44.0,0.0,13669.0,0.0,1.4732673466021644e-05,0.0,0.0,97693.0,7.279147355657424e-06,0.0,0.0,6028.0,7.917286198051224e-06,0.0,0.0,4961.0,1.4624847461533393e-06
7.0,45.0,0.0,13669.0,0.0,8.839604079612986e-06,0.0,0.0,97693.0,4.367488413394454e-06,0.0,0.0,6028.0,4.750371718830734e-06,0.0,0.0,4961.0,8.774908476920036e-07
7.0,46.0,0.0,13669.0,0.0,5.303762447767791e-06,0.0,0.0,97693.0,2.6204930480366726e-06,0.0,0.0,6028.0,2.8502230312984403e-06,0.0,0.0,4961.0,5.264945086152021e-07
7.0,47.0,0.0,13669.0,0.0,3.1822574686606746e-06,0.0,0.0,97693.0,1.5722958288220036e-06,0.0,0.0,6028.0,1.710133818779064e-06,0.0,0.0,4961.0,3.158967051691212e-07
7.0,48.0,0.0,13669.0,0.0,1.9093544811964047e-06,0.0,0.0,97693.0,9.433774972932021e-07,0.0,0.0,6028.0,1.0260802912674384e-06,0.0,0.0,4961.0,1.8953802310147274e-07
7.0,49.0,0.0,13669.0,0.0,1.1456126887178428e-06,0.0,0.0,97693.0,5.660264983759212e-07,0.0,0.0,6028.0,6.15648174760463e-07,0.0,0.0,4961.0,1.1372281386088363e-07
7.0,50.0,0.0,13669.0,0.0,6.873676132307056e-07,0.0,0.0,97693.0,3.3961589902555273e-07,0.0,0.0,6028.0,3.6938890485627783e-07,0.0,0.0,4961.0,6.823368831653017e-08
7.0,51.0,0.0,13669.0,0.0,4.124205679384234e-07,0.0,0.0,97693.0,2.0376953941533162e-07,0.0,0.0,6028.0,2.2163334291376668e-07,0.0,0.0,4961.0,4.0940212989918104e-08
7.0,52.0,0.0,13669.0,0.0,2.47452340763054e-07,0.0,0.0,97693.0,1.2226172364919897e-07,0.0,0.0,6028.0,1.3298000574826e-07,0.0,0.0,4961.0,2.4564127793950863e-08
8.0,1.0,0.0,13640.0,0.0,1.484714044578324e-07,0.0,0.0,97693.0,7.335703418951938e-08,0.0,0.0,6028.0,7.9788003448956e-08,0.0,0.0,4961.0,1.4738476676370518e-08
8.0,2.0,0.0,13640.0,0.0,8.908284267469944e-08,0.0,0.0,100000.0,4.401422051371162e-08,0.0,0.0,5960.0,4.78728020693736e-08,0.0,0.0,4886.0,8.84308600582231e-09
8.0,3.0,0.0,13640.0,0.0,5.344970560481966e-08,0.0,0.0,100000.0,2.6408532308226973e-08,0.0,0.0,5960.0,2.8723681241624156e-08,0.0,0.0,4886.0,5.305851603493386e-09
8.0,4.0,0.0,13640.0,0.0,3.206982336289179e-08,0.0,0.0,100000.0,1.5845119384936183e-08,0.0,0.0,5960.0,1.7234208744974494e-08,0.0,0.0,4886.0,3.1835109620960315e-09
8.0,5.0,0.0,13640.0,0.0,1.9241894017735074e-08,0.0,0.0,100000.0,9.50707163096171e-09,0.0,0.0,5960.0,1.0340525246984697e-08,0.0,0.0,4886.0,1.910106577257619e-09
8.0,6.0,0.0,13640.0,0.0,1.1545136410641044e-08,0.0,0.0,100000.0,5.704242978577025e-09,0.0,0.0,5960.0,6.204315148190818e-09,0.0,0.0,4886.0,1.1460639463545713e-09
8.0,7.0,0.0,13640.0,0.0,6.927081846384626e-09,0.0,0.0,100000.0,3.422545787146215e-09,0.0,0.0,5960.0,3.7225890889144904e-09,0.0,0.0,4886.0,6.876383678127428e-10
8.0,8.0,0.0,13640.0,0.0,4.156249107830776e-09,0.0,0.0,100000.0,2.053527472287729e-09,0.0,0.0,5960.0,2.233553453348694e-09,0.0,0.0,4886.0,4.1258302068764563e-10
8.0,9.0,0.0,13640.0,0.0,2.4937494646984654e-09,0.0,0.0,100000.0,1.2321164833726374e-09,0.0,0.0,5960.0,1.3401320720092165e-09,0.0,0.0,4886.0,2.4754981241258736e-10
8.0,10.0,0.0,13640.0,0.0,1.4962496788190792e-09,0.0,0.0,100000.0,7.392698900235824e-10,0.0,0.0,5960.0,8.040792432055298e-10,0.0,0.0,4886.0,1.485298874475524e-10
8.0,11.0,0.0,13640.0,0.0,8.977498072914474e-10,2e-05,2.0,100000.0,8.000443561934015e-06,0.0,0.0,5960.0,4.824475459233179e-10,0.0,0.0,4886.0,8.911793246853144e-11
8.0,12.0,0.0,13640.0,0.0,5.386498843748685e-10,0.0,0.0,100000.0,4.800266137160409e-06,0.0,0.0,5960.0,2.894685275539907e-10,0.0,0.0,4886.0,5.3470759481118865e-11
8.0,13.0,0.0,13640.0,0.0,3.231899306249211e-10,0.0,0.0,100000.0,2.8801596822962456e-06,0.0,0.0,5960.0,1.7368111653239442e-10,0.0,0.0,4886.0,3.2082455688671315e-11
8.0,14.0,0.0,13640.0,0.0,1.9391395837495265e-10,0.0,0.0,100000.0,1.7280958093777472e-06,0.0,0.0,5960.0,1.0420866991943664e-10,0.0,0.0,4886.0,1.924947341320279e-11
8.0,15.0,0.0,13640.0,0.0,1.1634837502497159e-10,0.0,0.0,100000.0,1.0368574856266483e-06,0.0,0.0,5960.0,6.252520195166198e-11,0.0,0.0,4886.0,1.1549684047921673e-11
8.0,16.0,7.3314e-05,13640.0,1.0,2.9325669809025015e-05,0.0,0.0,100000.0,6.22114491375989e-07,0.0,0.0,5960.0,3.7515121170997185e-11,0.0,0.0,4886.0,6.9298104287530034e-12
8.0,17.0,0.0,13640.0,0.0,1.759540188541501e-05,2e-05,2.0,100000.0,8.373268694825595e-06,0.0,0.0,5960.0,2.250907270259831e-11,0.0,0.0,4886.0,4.1578862572518016e-12
8.0,18.0,0.000366569,13640.0,5.0,0.00015718484113124903,9e-05,9.0,100000.0,4.1023961216895355e-05,0.00033557,2.0,5960.0,0.0001342280135054436,0.0,0.0,4886.0,2.4947317543510807e-12
8.0,19.0,7.3314e-05,13640.0,1.0,0.00012363650467874941,0.0004,40.0,100000.0,0.00018461437673013723,0.0013422820000000002,8.0,5960.0,0.0006174496081032663,0.0,0.0,4886.0,1.4968390526106484e-12
8.0,20.0,0.000366569,13640.0,5.0,0.00022080950280724965,0.00047999999999999996,48.0,100000.0,0.00030276862603808235,0.0,0.0,5960.0,0.00037046976486195974,0.000204666,1.0,4886.0,8.186640089810344e-05
8.0,21.0,0.000879765,13640.0,12.0,0.0004843917016843498,0.00047999999999999996,48.0,100000.0,0.00037366117562284945,0.0,0.0,5960.0,0.00022228185891717584,0.000409333,2.0,4886.0,0.00021285304053886208
8.0,22.0,0.0006598239999999999,13640.0,9.0,0.0005545646210106099,0.00091,91.0,100000.0,0.0005881967053737097,0.00033557,2.0,5960.0,0.0002675971153503055,0.000204666,1.0,4886.0,0.00020957822432331722
8.0,23.0,0.0005131959999999999,13640.0,7.0,0.000538017172606366,0.00134,134.0,100000.0,0.0008889180232242258,0.0,0.0,5960.0,0.0001605582692101833,0.0,0.0,4886.0,0.00012574693459399032
8.0,24.0,7.3314e-05,13640.0,1.0,0.0003521359035638196,0.00149,149.0,100000.0,0.0011293508139345355,0.0,0.0,5960.0,9.633496152610997e-05,0.0,0.0,4886.0,7.544816075639419e-05
8.0,25.0,0.000733138,13640.0,10.0,0.0005045367421382918,0.0012,120.0,100000.0,0.0011576104883607211,0.0,0.0,5960.0,5.780097691566598e-05,0.0,0.0,4886.0,4.526889645383651e-05
8.0,26.0,0.000366569,13640.0,5.0,0.0004493496452829751,0.001,100.0,100000.0,0.0010945662930164327,0.0005033559999999999,3.0,5960.0,0.0002360229861493996,0.0,0.0,4886.0,2.7161337872301907e-05
8.0,27.0,0.00058651,13640.0,8.0,0.0005042137871697851,0.00072,72.0,100000.0,0.0009447397758098595,0.000167785,1.0,5960.0,0.00020872779168963976,0.000204666,1.0,4886.0,9.816320272338115e-05
8.0,28.0,7.3314e-05,13640.0,1.0,0.00033185387230187104,0.0005099999999999999,51.0,100000.0,0.0007708438654859157,0.000167785,1.0,5960.0,0.00019235067501378384,0.000204666,1.0,4886.0,0.0001407643216340287
8.0,29.0,0.00058651,13640.0,8.0,0.00043371632338112267,0.00047999999999999996,48.0,100000.0,0.0006545063192915494,0.0,0.0,5960.0,0.0001154104050082703,0.0,0.0,4886.0,8.445859298041721e-05
8.0,30.0,0.00021994099999999997,13640.0,3.0,0.0003482061940286736,0.00044,44.0,100000.0,0.0005687037915749297,0.000167785,1.0,5960.0,0.00013636024300496216,0.0,0.0,4886.0,5.067515578825032e-05
8.0,31.0,0.0,13640.0,0.0,0.00020892371641720414,0.00023999999999999998,24.0,100000.0,0.0004372222749449578,0.0,0.0,5960.0,8.18161458029773e-05,0.0,0.0,4886.0,3.040509347295019e-05
8.0,32.0,7.3314e-05,13640.0,1.0,0.00015467982985032248,0.00028,28.0,100000.0,0.0003743333649669747,0.000167785,1.0,5960.0,0.00011620368748178637,0.0,0.0,4886.0,1.8243056083770113e-05
8.0,33.0,0.0,13640.0,0.0,9.280789791019349e-05,9e-05,9.0,100000.0,0.0002606000189801848,0.001174497,7.0,5960.0,0.0005395210124890719,0.0,0.0,4886.0,1.0945833650262067e-05
8.0,34.0,0.0,13640.0,0.0,5.568473874611609e-05,4e-05,4.0,100000.0,0.0001723600113881109,0.000167785,1.0,5960.0,0.0003908266074934431,0.0,0.0,4886.0,6.56750019015724e-06
8.0,35.0,0.0,13640.0,0.0,3.3410843247669655e-05,0.00011,11.0,100000.0,0.00014741600683286653,0.000167785,1.0,5960.0,0.00030160996449606585,0.0,0.0,4886.0,3.940500114094344e-06
8.0,36.0,0.0,13640.0,0.0,2.0046505948601792e-05,5e-05,5.0,100000.0,0.00010844960409971992,0.0,0.0,5960.0,0.0001809659786976395,0.0,0.0,4886.0,2.3643000684566064e-06
8.0,37.0,0.0,13640.0,0.0,1.2027903569161075e-05,1e-05,1.0,100000.0,6.906976245983195e-05,0.0,0.0,5960.0,0.0001085795872185837,0.0,0.0,4886.0,1.4185800410739637e-06
8.0,38.0,0.0,13640.0,0.0,7.216742141496645e-06,1e-05,1.0,100000.0,4.544185747589917e-05,0.0,0.0,5960.0,6.514775233115022e-05,0.0,0.0,4886.0,8.511480246443782e-07
8.0,39.0,0.0,13640.0,0.0,4.330045284897987e-06,2.9999999999999997e-05,3.0,100000.0,3.92651144855395e-05,0.0,0.0,5960.0,3.908865139869013e-05,0.0,0.0,4886.0,5.106888147866269e-07
8.0,40.0,0.0,13640.0,0.0,2.598027170938792e-06,0.0,0.0,100000.0,2.35590686913237e-05,0.0,0.0,5960.0,2.3453190839214078e-05,0.0,0.0,4886.0,3.0641328887197613e-07
8.0,41.0,0.0,13640.0,0.0,1.5588163025632753e-06,0.0,0.0,100000.0,1.4135441214794219e-05,0.0,0.0,5960.0,1.4071914503528446e-05,0.0,0.0,4886.0,1.8384797332318566e-07
8.0,42.0,0.0,13640.0,0.0,9.352897815379651e-07,0.0,0.0,100000.0,8.481264728876531e-06,0.0,0.0,5960.0,8.443148702117067e-06,0.0,0.0,4886.0,1.1030878399391139e-07
8.0,43.0,0.0,13640.0,0.0,5.611738689227791e-07,0.0,0.0,100000.0,5.088758837325919e-06,0.0,0.0,5960.0,5.06588922127024e-06,0.0,0.0,4886.0,6.618527039634683e-08
8.0,44.0,0.0,13640.0,0.0,3.3670432135366743e-07,0.0,0.0,100000.0,3.053255302395551e-06,0.0,0.0,5960.0,3.0395335327621437e-06,0.0,0.0,4886.0,3.9711162237808096e-08
8.0,45.0,0.0,13640.0,0.0,2.0202259281220045e-07,0.0,0.0,100000.0,1.8319531814373306e-06,0.0,0.0,5960.0,1.8237201196572862e-06,0.0,0.0,4886.0,2.3826697342684856e-08
8.0,46.0,0.0,13640.0,0.0,1.2121355568732027e-07,0.0,0.0,100000.0,1.0991719088623983e-06,0.0,0.0,5960.0,1.0942320717943717e-06,0.0,0.0,4886.0,1.4296018405610912e-08
8.0,47.0,0.0,13640.0,0.0,7.272813341239216e-08,0.0,0.0,100000.0,6.595031453174389e-07,0.0,0.0,5960.0,6.56539243076623e-07,0.0,0.0,4886.0,8.577611043366548e-09
8.0,48.0,0.0,13640.0,0.0,4.363688004743529e-08,0.0,0.0,100000.0,3.9570188719046334e-07,0.0,0.0,5960.0,3.9392354584597375e-07,0.0,0.0,4886.0,5.146566626019929e-09
8.0,49.0,0.0,13640.0,0.0,2.6182128028461174e-08,0.0,0.0,100000.0,2.37421132314278e-07,0.0,0.0,5960.0,2.3635412750758424e-07,0.0,0.0,4886.0,3.0879399756119573e-09
8.0,50.0,0.0,13640.0,0.0,1.5709276817076704e-08,0.0,0.0,100000.0,1.424526793885668e-07,0.0,0.0,5960.0,1.4181247650455053e-07,0.0,0.0,4886.0,1.8527639853671743e-09
8.0,51.0,0.0,13640.0,0.0,9.425566090246022e-09,0.0,0.0,100000.0,8.547160763314007e-08,0.0,0.0,5960.0,8.508748590273031e-08,0.0,0.0,4886.0,1.1116583912203045e-09
8.0,52.0,0.0,13640.0,0.0,5.655339654147613e-09,0.0,0.0,100000.0,5.128296457988404e-08,0.0,0.0,5960.0,5.105249154163818e-08,0.0,0.0,4886.0,6.669950347321827e-10
9.0,1.0,0.0,13611.0,0.0,3.393203792488568e-09,0.0,0.0,100000.0,3.076977874793042e-08,0.0,0.0,5960.0,3.063149492498291e-08,0.0,0.0,4886.0,4.001970208393096e-10
9.0,2.0,0.0,13611.0,0.0,2.0359222754931407e-09,0.0,0.0,102361.0,1.846186724875825e-08,0.0,0.0,5893.0,1.8378896954989747e-08,0.0,0.0,4812.0,2.4011821250358577e-10
9.0,3.0,0.0,13611.0,0.0,1.2215533652958843e-09,0.0,0.0,102361.0,1.107712034925495e-08,0.0,0.0,5893.0,1.1027338172993847e-08,0.0,0.0,4812.0,1.4407092750215147e-10
9.0,4.0,0.0,13611.0,0.0,7.329320191775306e-10,0.0,0.0,102361.0,6.64627220955297e-09,0.0,0.0,5893.0,6.616402903796308e-09,0.0,0.0,4812.0,8.644255650129088e-11
9.0,5.0,0.0,13611.0,0.0,4.3975921150651834e-10,0.0,0.0,102361.0,3.987763325731782e-09,0.0,0.0,5893.0,3.969841742277784e-09,0.0,0.0,4812.0,5.1865533900774527e-11
9.0,6.0,0.0,13611.0,0.0,2.63855526903911e-10,0.0,0.0,102361.0,2.3926579954390693e-09,0.0,0.0,5893.0,2.3819050453666704e-09,0.0,0.0,4812.0,3.1119320340464716e-11
9.0,7.0,0.0,13611.0,0.0,1.5831331614234659e-10,0.0,0.0,102361.0,1.4355947972634416e-09,0.0,0.0,5893.0,1.4291430272200022e-09,0.0,0.0,4812.0,1.8671592204278828e-11
9.0,8.0,0.0,13611.0,0.0,9.498798968540795e-11,9.768999999999999e-06,1.0,102361.0,3.908461356878358e-06,0.0,0.0,5893.0,8.574858163320013e-10,0.0,0.0,4812.0,1.1202955322567296e-11
9.0,9.0,0.0,13611.0,0.0,5.699279381124477e-11,0.0,0.0,102361.0,2.3450768141270145e-06,0.0,0.0,5893.0,5.144914897992007e-10,0.0,0.0,4812.0,6.721773193540377e-12
9.0,10.0,0.0,13611.0,0.0,3.419567628674686e-11,0.0,0.0,102361.0,1.4070460884762086e-06,0.0,0.0,5893.0,3.086948938795204e-10,0.0,0.0,4812.0,4.033063916124226e-12
9.0,11.0,0.0,13611.0,0.0,2.0517405772048115e-11,9.768999999999999e-06,1.0,102361.0,4.751827653085725e-06,0.0,0.0,5893.0,1.8521693632771223e-10,0.0,0.0,4812.0,2.4198383496745357e-12
9.0,12.0,0.0,13611.0,0.0,1.2310443463228868e-11,2.9308e-05,3.0,102361.0,1.4574296591851437e-05,0.0,0.0,5893.0,1.1113016179662733e-10,0.0,0.0,4812.0,1.4519030098047215e-12
9.0,13.0,0.0,13611.0,0.0,7.38626607793732e-12,0.0,0.0,102361.0,8.744577955110861e-06,0.0,0.0,5893.0,6.667809707797639e-11,0.0,0.0,4812.0,8.711418058828329e-13
9.0,14.0,0.0,13611.0,0.0,4.431759646762392e-12,9.768999999999999e-06,1.0,102361.0,9.154346773066517e-06,0.0,0.0,5893.0,4.0006858246785835e-11,0.0,0.0,4812.0,5.226850835296997e-13
9.0,15.0,7.347e-05,13611.0,1.0,2.938800265905579e-05,0.00014654,15.0,102361.0,6.410860806383991e-05,0.00016969999999999998,1.0,5893.0,6.788002400411495e-05,0.0,0.0,4812.0,3.1361105011781984e-13
9.0,16.0,0.00014693899999999998,13611.0,2.0,7.640840159543347e-05,4.8846999999999995e-05,5.0,102361.0,5.8003964838303945e-05,0.0,0.0,5893.0,4.0728014402468964e-05,0.0,0.0,4812.0,1.881666300706919e-13
9.0,17.0,0.0008816360000000001,13611.0,12.0,0.00039849944095726015,0.000175847,18.0,102361.0,0.00010514117890298237,0.0,0.0,5893.0,2.4436808641481376e-05,0.0,0.0,4812.0,1.1289997804241513e-13
9.0,18.0,0.00029387900000000004,13611.0,4.0,0.00035665126457435606,0.000293079,30.0,102361.0,0.00018031630734178944,0.000339399,2.0,5893.0,0.00015042168518488884,0.0,0.0,4812.0,6.773998682544907e-14
9.0,19.0,7.347e-05,13611.0,1.0,0.00024337875874461365,0.000732698,75.0,102361.0,0.0004012689844050737,0.001187897,7.0,5893.0,0.0005654118111109333,0.0,0.0,4812.0,4.064399209526944e-14
9.0,20.0,0.00044081800000000005,13611.0,6.0,0.0003223544552467682,0.0009183139999999999,94.0,102361.0,0.0006080869906430442,0.001187897,7.0,5893.0,0.0008144058866665601,0.000831232,4.0,4812.0,0.00033249280002438646
9.0,21.0,0.00029387900000000004,13611.0,4.0,0.0003109642731480609,0.000869468,89.0,102361.0,0.0007126393943858266,0.001187897,7.0,5893.0,0.0009638023319999362,0.00103904,5.0,4812.0,0.0006151116800146318
9.0,22.0,0.000514288,13611.0,7.0,0.00039229376388883656,0.000654543,67.0,102361.0,0.000689400836631496,0.000678798,4.0,5893.0,0.0008498005991999617,0.000415616,2.0,4812.0,0.000535313408008779
9.0,23.0,0.00029387900000000004,13611.0,4.0,0.00035292785833330195,0.000615466,63.0,102361.0,0.0006598269019788976,0.001018197,6.0,5893.0,0.000917159159519977,0.0,0.0,4812.0,0.00032118804480526744
9.0,24.0,7.347e-05,13611.0,1.0,0.00024114471499998117,0.001211393,124.0,102361.0,0.0008804533411873386,0.001357597,8.0,5893.0,0.0010933342957119862,0.0,0.0,4812.0,0.00019271282688316046
