year,flu week,HI rate,HI pop,HI count,HI weighted rate,LI rate,LI count,LI pop,LI weighted rate,CMHD rate,CMHD count,CMHD pop,CMHD weighted rate,BL rate,BL count,BL pop,BL weighted rate
5.0,14.0,0.0,16486.0,0.0,1.7300906546695992e-10,0.0,0.0,2348.0,7.606481498421267e-12,0.0,0.0,27230.0,2.067893699321191e-11,0.0,0.0,6650.0,6.949014042589091e-12
5.0,15.0,0.0,16486.0,0.0,1.0380543928017595e-10,0.0,0.0,2348.0,4.56388889905276e-12,0.0,0.0,27230.0,1.2407362195927147e-11,0.0,0.0,6650.0,4.1694084255534545e-12
5.0,16.0,0.0,16486.0,0.0,6.228326356810557e-11,0.0,0.0,2348.0,2.738333339431656e-12,0.0,0.0,27230.0,7.444417317556288e-12,0.0,0.0,6650.0,2.5016450553320728e-12
5.0,17.0,0.0,16486.0,0.0,3.7369958140863344e-11,0.0,0.0,2348.0,1.6430000036589936e-12,0.00011017299999999999,3.0,27230.0,4.406920446665039e-05,0.0,0.0,6650.0,1.5009870331992436e-12
5.0,18.0,0.0,16486.0,0.0,2.2421974884518004e-11,0.0008517889999999999,2.0,2348.0,0.0003407156009858,0.000146897,4.0,27230.0,8.520032267999024e-05,0.0,0.0,6650.0,9.005922199195461e-13
5.0,19.0,0.000788548,16486.0,13.0,0.0003154192134531849,0.0,0.0,2348.0,0.00020442936059148,0.000514139,14.0,27230.0,0.00025677579360799415,0.000300752,2.0,6650.0,0.00012030080054035533
5.0,20.0,0.000788548,16486.0,13.0,0.000504670728071911,0.000425894,1.0,2348.0,0.000293015216354888,0.000587587,16.0,27230.0,0.0003891002761647965,0.000300752,2.0,6650.0,0.0001924812803242132
5.0,21.0,0.000121315,16486.0,2.0,0.0003513284368431466,0.000425894,1.0,2348.0,0.0003461667298129328,0.000624311,17.0,27230.0,0.00048318456569887793,0.00075188,5.0,6650.0,0.00041624076819452797
5.0,22.0,0.000303288,16486.0,5.0,0.00033211226210588796,0.0,0.0,2348.0,0.0002077000378877597,0.000367242,10.0,27230.0,0.0004368075394193268,0.000300752,2.0,6650.0,0.0003700452609167168
5.0,23.0,0.0,16486.0,0.0,0.00019926735726353276,0.0,0.0,2348.0,0.0001246200227326558,7.3448e-05,2.0,27230.0,0.0002914637236515961,0.0,0.0,6650.0,0.00022202715655003007
5.0,24.0,0.0,16486.0,0.0,0.00011956041435811965,0.0,0.0,2348.0,7.477201363959348e-05,0.0,0.0,27230.0,0.00017487823419095767,0.000150376,1.0,6650.0,0.00019336669393001804
5.0,25.0,0.0,16486.0,0.0,7.173624861487179e-05,0.0,0.0,2348.0,4.486320818375608e-05,3.6724e-05,1.0,27230.0,0.0001196165405145746,0.0,0.0,6650.0,0.00011602001635801082
5.0,26.0,0.0,16486.0,0.0,4.3041749168923075e-05,0.0,0.0,2348.0,2.6917924910253648e-05,0.0,0.0,27230.0,7.176992430874476e-05,0.0,0.0,6650.0,6.961200981480649e-05
5.0,27.0,6.0658e-05,16486.0,1.0,5.008824950135385e-05,0.000425894,1.0,2348.0,0.0001865083549461522,7.3448e-05,2.0,27230.0,7.244115458524686e-05,0.000150376,1.0,6650.0,0.00010191760588888388
5.0,28.0,6.0658e-05,16486.0,1.0,5.4316149700812306e-05,0.0,0.0,2348.0,0.00011190501296769131,0.0,0.0,27230.0,4.3464692751148115e-05,0.0,0.0,6650.0,6.115056353333033e-05
5.0,29.0,0.0,16486.0,0.0,3.258968982048738e-05,0.0,0.0,2348.0,6.714300778061478e-05,7.3448e-05,2.0,27230.0,5.545801565068887e-05,0.0,0.0,6650.0,3.6690338119998196e-05
5.0,30.0,0.0,16486.0,0.0,1.955381389229243e-05,0.0,0.0,2348.0,4.028580466836887e-05,3.6724e-05,1.0,27230.0,4.7964409390413324e-05,0.0,0.0,6650.0,2.2014202871998917e-05
5.0,31.0,6.0658e-05,16486.0,1.0,3.599548833537546e-05,0.0,0.0,2348.0,2.417148280102132e-05,0.0,0.0,27230.0,2.8778645634247994e-05,0.0,0.0,6650.0,1.320852172319935e-05
5.0,32.0,0.0,16486.0,0.0,2.1597293001225272e-05,0.0,0.0,2348.0,1.450288968061279e-05,0.0,0.0,27230.0,1.7267187380548797e-05,0.0,0.0,6650.0,7.92511303391961e-06
5.0,33.0,0.0,16486.0,0.0,1.2958375800735163e-05,0.0,0.0,2348.0,8.701733808367674e-06,0.0,0.0,27230.0,1.0360312428329278e-05,0.0,0.0,6650.0,4.755067820351765e-06
5.0,34.0,0.0,16486.0,0.0,7.775025480441097e-06,0.0,0.0,2348.0,5.221040285020604e-06,0.0,0.0,27230.0,6.216187456997567e-06,0.0,0.0,6650.0,2.8530406922110593e-06
5.0,35.0,0.0,16486.0,0.0,4.665015288264658e-06,0.0,0.0,2348.0,3.1326241710123624e-06,0.0,0.0,27230.0,3.72971247419854e-06,0.0,0.0,6650.0,1.7118244153266356e-06
5.0,36.0,0.0,16486.0,0.0,2.7990091729587947e-06,0.0,0.0,2348.0,1.8795745026074173e-06,0.0,0.0,27230.0,2.2378274845191238e-06,0.0,0.0,6650.0,1.0270946491959812e-06
5.0,37.0,0.0,16486.0,0.0,1.6794055037752769e-06,0.0,0.0,2348.0,1.1277447015644503e-06,0.0,0.0,27230.0,1.3426964907114743e-06,0.0,0.0,6650.0,6.162567895175887e-07
5.0,38.0,0.0,16486.0,0.0,1.007643302265166e-06,0.0,0.0,2348.0,6.766468209386702e-07,0.0,0.0,27230.0,8.056178944268846e-07,0.0,0.0,6650.0,3.697540737105532e-07
5.0,39.0,0.0,16486.0,0.0,6.045859813590996e-07,0.0,0.0,2348.0,4.059880925632021e-07,0.0,0.0,27230.0,4.833707366561307e-07,0.0,0.0,6650.0,2.2185244422633193e-07
5.0,40.0,0.0,16486.0,0.0,3.627515888154597e-07,0.0,0.0,2348.0,2.4359285553792125e-07,0.0,0.0,27230.0,2.900224419936784e-07,0.0,0.0,6650.0,1.3311146653579916e-07
5.0,41.0,0.0,16486.0,0.0,2.1765095328927582e-07,0.0,0.0,2348.0,1.4615571332275274e-07,0.0,0.0,27230.0,1.7401346519620703e-07,0.0,0.0,6650.0,7.98668799214795e-08
5.0,42.0,0.0,16486.0,0.0,1.305905719735655e-07,0.0,0.0,2348.0,8.769342799365164e-08,0.0,0.0,27230.0,1.0440807911772421e-07,0.0,0.0,6650.0,4.79201279528877e-08
5.0,43.0,0.0,16486.0,0.0,7.83543431841393e-08,0.0,0.0,2348.0,5.261605679619098e-08,0.0,0.0,27230.0,6.264484747063452e-08,0.0,0.0,6650.0,2.8752076771732618e-08
5.0,44.0,0.0,16486.0,0.0,4.701260591048358e-08,0.0,0.0,2348.0,3.156963407771459e-08,0.0,0.0,27230.0,3.758690848238071e-08,0.0,0.0,6650.0,1.725124606303957e-08
5.0,45.0,0.0,16486.0,0.0,2.8207563546290147e-08,0.0,0.0,2348.0,1.8941780446628755e-08,0.0,0.0,27230.0,2.2552145089428427e-08,0.0,0.0,6650.0,1.0350747637823742e-08
5.0,46.0,0.0,16486.0,0.0,1.692453812777409e-08,0.0,0.0,2348.0,1.1365068267977253e-08,0.0,0.0,27230.0,1.3531287053657055e-08,0.0,0.0,6650.0,6.210448582694245e-09
5.0,47.0,0.0,16486.0,0.0,1.0154722876664452e-08,0.0,0.0,2348.0,6.819040960786351e-09,0.0,0.0,27230.0,8.118772232194233e-09,0.0,0.0,6650.0,3.726269149616547e-09
5.0,48.0,0.0,16486.0,0.0,6.0928337259986716e-09,0.0,0.0,2348.0,4.091424576471811e-09,0.0,0.0,27230.0,4.8712633393165395e-09,0.0,0.0,6650.0,2.235761489769928e-09
5.0,49.0,0.0,16486.0,0.0,3.6557002355992026e-09,0.0,0.0,2348.0,2.4548547458830864e-09,0.0,0.0,27230.0,2.9227580035899235e-09,0.0,0.0,6650.0,1.3414568938619568e-09
5.0,50.0,0.0,16486.0,0.0,2.1934201413595217e-09,0.0,0.0,2348.0,1.4729128475298519e-09,0.0,0.0,27230.0,1.753654802153954e-09,0.0,0.0,6650.0,8.04874136317174e-10
5.0,51.0,0.0,16486.0,0.0,1.316052084815713e-09,0.0,0.0,2348.0,8.83747708517911e-10,0.0,0.0,27230.0,1.0521928812923724e-09,0.0,0.0,6650.0,4.829244817903044e-10
5.0,52.0,0.0,16486.0,0.0,7.896312508894278e-10,0.0,0.0,2348.0,5.302486251107466e-10,0.0,0.0,27230.0,6.313157287754234e-10,0.0,0.0,6650.0,2.897546890741826e-10
6.0,1.0,0.0,16423.0,0.0,4.737787505336566e-10,0.0,0.0,2348.0,3.1814917506644796e-10,0.0,0.0,27230.0,3.78789437265254e-10,0.0,0.0,6650.0,1.7385281344450956e-10
6.0,2.0,0.0,16423.0,0.0,2.8426725032019396e-10,0.0,0.0,2393.0,1.9088950503986878e-10,0.0,0.0,26982.0,2.272736623591524e-10,0.0,0.0,6618.0,1.0431168806670574e-10
6.0,3.0,0.0,16423.0,0.0,1.7056035019211638e-10,0.0,0.0,2393.0,1.1453370302392126e-10,0.0,0.0,26982.0,1.3636419741549145e-10,0.0,0.0,6618.0,6.258701284002344e-11
6.0,4.0,0.0,16423.0,0.0,1.0233621011526983e-10,0.0,0.0,2393.0,6.872022181435276e-11,0.0,0.0,26982.0,8.181851844929487e-11,0.0,0.0,6618.0,3.755220770401406e-11
6.0,5.0,0.0,16423.0,0.0,6.140172606916189e-11,0.0,0.0,2393.0,4.123213308861166e-11,0.0,0.0,26982.0,4.909111106957692e-11,0.0,0.0,6618.0,2.2531324622408437e-11
6.0,6.0,0.0,16423.0,0.0,3.684103564149713e-11,0.0,0.0,2393.0,2.4739279853166993e-11,0.0,0.0,26982.0,2.945466664174615e-11,0.0,0.0,6618.0,1.351879477344506e-11
6.0,7.0,0.0,16423.0,0.0,2.210462138489828e-11,0.0,0.0,2393.0,1.4843567911900194e-11,0.0,0.0,26982.0,1.767279998504769e-11,0.0,0.0,6618.0,8.111276864067035e-12
6.0,8.0,6.089e-05,16423.0,1.0,2.4356013262772833e-05,0.0,0.0,2393.0,8.906140747140117e-12,0.0,0.0,26982.0,1.0603679991028613e-11,0.0,0.0,6618.0,4.866766118440221e-12
6.0,9.0,6.089e-05,16423.0,1.0,3.89696079576637e-05,0.0,0.0,2393.0,5.34368444828407e-12,0.0,0.0,26982.0,6.362207994617168e-12,0.0,0.0,6618.0,2.9200596710641327e-12
6.0,10.0,0.00012178,16423.0,2.0,7.209376477459823e-05,0.0,0.0,2393.0,3.2062106689704417e-12,0.0,0.0,26982.0,3.8173247967703004e-12,0.0,0.0,6618.0,1.7520358026384794e-12
6.0,11.0,0.00030445099999999996,16423.0,5.0,0.00016503665886475892,0.0,0.0,2393.0,1.923726401382265e-12,3.7062e-05,1.0,26982.0,1.482480229039488e-05,0.0,0.0,6618.0,1.0512214815830877e-12
6.0,12.0,0.0015831460000000001,16423.0,26.0,0.0007322803953188554,0.0,0.0,2393.0,1.1542358408293591e-12,0.0,0.0,26982.0,8.894881374236927e-06,0.0,0.0,6618.0,6.307328889498526e-13
6.0,13.0,0.002192048,16423.0,36.0,0.0013161874371913132,0.0,0.0,2393.0,6.925415044976154e-13,0.0,0.0,26982.0,5.336928824542156e-06,0.0,0.0,6618.0,3.7843973336991154e-13
6.0,14.0,0.002009377,16423.0,33.0,0.001593463262314788,0.0,0.0,2393.0,4.1552490269856924e-13,3.7062e-05,1.0,26982.0,1.8026957294725295e-05,0.0,0.0,6618.0,2.270638400219469e-13
6.0,15.0,0.000730683,16423.0,12.0,0.0012483511573888727,0.0,0.0,2393.0,2.4931494161914155e-13,3.7062e-05,1.0,26982.0,2.5640974376835176e-05,0.0,0.0,6618.0,1.3623830401316813e-13
6.0,16.0,0.000548012,16423.0,9.0,0.0009682154944333236,0.000835771,2.0,2393.0,0.000334308400149589,7.412300000000001e-05,2.0,26982.0,4.503378462610111e-05,0.0,0.0,6618.0,8.174298240790087e-14
6.0,17.0,0.000669792,16423.0,11.0,0.0008488460966599941,0.002089427,5.0,2393.0,0.0010363558400897535,3.7062e-05,1.0,26982.0,4.184507077566067e-05,0.0,0.0,6618.0,4.904578944474052e-14
6.0,18.0,0.000243561,16423.0,4.0,0.0006067320579959965,0.0012536560000000001,3.0,2393.0,0.0011232759040538521,7.412300000000001e-05,2.0,26982.0,5.475624246539641e-05,0.00015110299999999998,1.0,6618.0,6.044120002942747e-05
6.0,19.0,0.00042623199999999997,16423.0,7.0,0.0005345320347975979,0.0012536560000000001,3.0,2393.0,0.0011754279424323114,0.000185309,5.0,26982.0,0.00010697734547923784,0.00015110299999999998,1.0,6618.0,9.670592001765648e-05
6.0,20.0,0.000548012,16423.0,9.0,0.0005399240208785587,0.0012536560000000001,3.0,2393.0,0.0012067191654593868,3.7062e-05,1.0,26982.0,7.901120728754271e-05,0.0,0.0,6618.0,5.802355201059388e-05
6.0,21.0,0.0,16423.0,0.0,0.00032395441252713517,0.0,0.0,2393.0,0.0007240314992756321,0.00025943200000000003,7.0,26982.0,0.00015117952437252564,0.0,0.0,6618.0,3.481413120635633e-05
6.0,22.0,0.00030445099999999996,16423.0,5.0,0.00031615304751628106,0.0,0.0,2393.0,0.00043441889956537927,0.00044474099999999996,12.0,26982.0,0.0002686041146235154,0.0,0.0,6618.0,2.0888478723813795e-05
6.0,23.0,0.00018267099999999997,16423.0,3.0,0.00026276022850976863,0.0,0.0,2393.0,0.00026065133973922756,0.000111185,3.0,26982.0,0.00020563646877410925,0.0,0.0,6618.0,1.2533087234288276e-05
6.0,24.0,0.00018267099999999997,16423.0,3.0,0.00023072453710586117,0.002089427,5.0,2393.0,0.0009921616038435367,0.000148247,4.0,26982.0,0.00018268068126446556,0.00015110299999999998,1.0,6618.0,6.796105234057297e-05
6.0,25.0,0.00012178,16423.0,2.0,0.0001871467222635167,0.000417885,1.0,2393.0,0.000762450962306122,0.000704173,19.0,26982.0,0.00039127760875867936,0.0,0.0,6618.0,4.077663140434378e-05
6.0,26.0,6.089e-05,16423.0,1.0,0.00013664403335811,0.0,0.0,2393.0,0.0004574705773836732,0.00025943200000000003,7.0,26982.0,0.0003385393652552076,0.00015110299999999998,1.0,6618.0,8.490717884260626e-05
6.0,27.0,6.089e-05,16423.0,1.0,0.000106342420014866,0.000417885,1.0,2393.0,0.0004416363464302039,7.412300000000001e-05,2.0,26982.0,0.00023277281915312458,0.0,0.0,6618.0,5.094430730556375e-05
6.0,28.0,6.089e-05,16423.0,1.0,8.816145200891959e-05,0.000417885,1.0,2393.0,0.00043213580785812235,0.000185309,5.0,26982.0,0.00021378729149187475,0.0,0.0,6618.0,3.056658438333825e-05
6.0,29.0,0.000548012,16423.0,9.0,0.00027210167120535173,0.0,0.0,2393.0,0.0002592814847148734,0.00025943200000000003,7.0,26982.0,0.00023204517489512486,0.0,0.0,6618.0,1.8339950630002947e-05
6.0,30.0,0.000243561,16423.0,4.0,0.00026068540272321104,0.000835771,2.0,2393.0,0.0004898772908289241,0.000148247,4.0,26982.0,0.00019852590493707491,0.0,0.0,6618.0,1.1003970378001768e-05
6.0,31.0,0.000243561,16423.0,4.0,0.00025383564163392665,0.0,0.0,2393.0,0.0002939263744973544,3.7062e-05,1.0,26982.0,0.00013394034296224496,0.0,0.0,6618.0,6.6023822268010604e-06
6.0,32.0,0.00018267099999999997,16423.0,3.0,0.00022536978498035595,0.0,0.0,2393.0,0.00017635582469841264,0.0,0.0,26982.0,8.036420577734698e-05,0.0,0.0,6618.0,3.961429336080636e-06
6.0,33.0,0.00012178,16423.0,2.0,0.00018393387098821358,0.000417885,1.0,2393.0,0.0002729674948190476,0.0,0.0,26982.0,4.8218523466408185e-05,0.0,0.0,6618.0,2.3768576016483816e-06
6.0,34.0,0.00012178,16423.0,2.0,0.00015907232259292813,0.000417885,1.0,2393.0,0.00033093449689142857,0.0,0.0,26982.0,2.893111407984491e-05,0.0,0.0,6618.0,1.426114560989029e-06
6.0,35.0,0.0,16423.0,0.0,9.544339355575687e-05,0.0,0.0,2393.0,0.00019856069813485713,0.000185309,5.0,26982.0,9.148226844790696e-05,0.0,0.0,6618.0,8.556687365934174e-07
6.0,36.0,0.0,16423.0,0.0,5.726603613345412e-05,0.001671542,4.0,2393.0,0.0007877532188809143,0.0,0.0,26982.0,5.4889361068744174e-05,0.0,0.0,6618.0,5.134012419560504e-07
6.0,37.0,0.0,16423.0,0.0,3.435962168007247e-05,0.000417885,1.0,2393.0,0.0006398059313285486,3.7062e-05,1.0,26982.0,4.775841664124651e-05,0.0,0.0,6618.0,3.080407451736302e-07
6.0,38.0,0.0,16423.0,0.0,2.0615773008043482e-05,0.0,0.0,2393.0,0.00038388355879712913,3.7062e-05,1.0,26982.0,4.3479849984747905e-05,0.0,0.0,6618.0,1.848244471041781e-07
6.0,39.0,0.0,16423.0,0.0,1.236946380482609e-05,0.0,0.0,2393.0,0.00023033013527827746,0.0,0.0,26982.0,2.6087909990848743e-05,0.0,0.0,6618.0,1.1089466826250687e-07
6.0,40.0,0.0,16423.0,0.0,7.421678282895654e-06,0.0,0.0,2393.0,0.00013819808116696648,3.7062e-05,1.0,26982.0,3.0477545994509244e-05,0.0,0.0,6618.0,6.653680095750412e-08
6.0,41.0,0.0,16423.0,0.0,4.453006969737392e-06,0.0,0.0,2393.0,8.291884870017988e-05,0.0,0.0,26982.0,1.8286527596705545e-05,0.0,0.0,6618.0,3.992208057450247e-08
6.0,42.0,0.0,16423.0,0.0,2.671804181842435e-06,0.0,0.0,2393.0,4.975130922010793e-05,0.0,0.0,26982.0,1.0971916558023327e-05,0.0,0.0,6618.0,2.395324834470148e-08
6.0,43.0,0.0,16423.0,0.0,1.603082509105461e-06,0.0,0.0,2393.0,2.9850785532064757e-05,0.0,0.0,26982.0,6.583149934813996e-06,0.0,0.0,6618.0,1.4371949006820887e-08
6.0,44.0,0.0,16423.0,0.0,9.618495054632766e-07,0.0,0.0,2393.0,1.7910471319238852e-05,0.0,0.0,26982.0,3.949889960888397e-06,0.0,0.0,6618.0,8.623169404092532e-09
6.0,45.0,0.0,16423.0,0.0,5.771097032779659e-07,0.0,0.0,2393.0,1.074628279154331e-05,0.0,0.0,26982.0,2.3699339765330382e-06,0.0,0.0,6618.0,5.1739016424555195e-09
6.0,46.0,0.0,16423.0,0.0,3.4626582196677955e-07,0.0,0.0,2393.0,6.447769674925986e-06,0.0,0.0,26982.0,1.4219603859198228e-06,0.0,0.0,6618.0,3.1043409854733117e-09
6.0,47.0,0.0,16423.0,0.0,2.0775949318006773e-07,0.0,0.0,2393.0,3.868661804955591e-06,0.0,0.0,26982.0,8.531762315518936e-07,0.0,0.0,6618.0,1.862604591283987e-09
6.0,48.0,0.0,16423.0,0.0,1.2465569590804063e-07,0.0,0.0,2393.0,2.3211970829733545e-06,0.0,0.0,26982.0,5.119057389311362e-07,0.0,0.0,6618.0,1.117562754770392e-09
6.0,49.0,0.0,16423.0,0.0,7.479341754482438e-08,0.0,0.0,2393.0,1.3927182497840127e-06,0.0,0.0,26982.0,3.071434433586817e-07,0.0,0.0,6618.0,6.705376528622352e-10
6.0,50.0,0.0,16423.0,0.0,4.487605052689463e-08,0.0,0.0,2393.0,8.356309498704076e-07,0.0,0.0,26982.0,1.8428606601520902e-07,0.0,0.0,6618.0,4.023225917173411e-10
6.0,51.0,0.0,16423.0,0.0,2.6925630316136777e-08,0.0,0.0,2393.0,5.013785699222446e-07,0.0,0.0,26982.0,1.1057163960912541e-07,0.0,0.0,6618.0,2.413935550304047e-10
6.0,52.0,0.0,16423.0,0.0,1.6155378189682066e-08,0.0,0.0,2393.0,3.0082714195334673e-07,0.0,0.0,26982.0,6.634298376547525e-08,0.0,0.0,6618.0,1.448361330182428e-10
7.0,1.0,0.0,16446.0,0.0,9.69322691380924e-09,0.0,0.0,2393.0,1.8049628517200804e-07,0.0,0.0,26982.0,3.980579025928515e-08,0.0,0.0,6618.0,8.690167981094568e-11
7.0,2.0,0.0,16446.0,0.0,5.815936148285544e-09,0.0,0.0,2428.0,1.0829777110320482e-07,0.0,0.0,27103.0,2.388347415557109e-08,0.0,0.0,6657.0,5.2141007886567405e-11
7.0,3.0,0.0,16446.0,0.0,3.4895616889713264e-09,0.0,0.0,2428.0,6.497866266192289e-08,0.0,0.0,27103.0,1.4330084493342652e-08,0.0,0.0,6657.0,3.128460473194044e-11
7.0,4.0,0.0,16446.0,0.0,2.0937370133827956e-09,0.0,0.0,2428.0,3.898719759715373e-08,0.0,0.0,27103.0,8.598050696005591e-09,0.0,0.0,6657.0,1.8770762839164263e-11
7.0,5.0,0.0,16446.0,0.0,1.2562422080296774e-09,0.0,0.0,2428.0,2.3392318558292238e-08,0.0,0.0,27103.0,5.1588304176033545e-09,0.0,0.0,6657.0,1.1262457703498558e-11
7.0,6.0,0.0,16446.0,0.0,7.537453248178064e-10,0.0,0.0,2428.0,1.4035391134975342e-08,0.0,0.0,27103.0,3.0952982505620127e-09,0.0,0.0,6657.0,6.757474622099134e-12
7.0,7.0,0.0,16446.0,0.0,4.522471948906838e-10,0.0,0.0,2428.0,8.421234680985206e-09,0.0,0.0,27103.0,1.8571789503372075e-09,0.0,0.0,6657.0,4.05448477325948e-12
7.0,8.0,0.0,16446.0,0.0,2.713483169344103e-10,0.0,0.0,2428.0,5.052740808591123e-09,0.0,0.0,27103.0,1.1143073702023244e-09,0.0,0.0,6657.0,2.432690863955688e-12
7.0,9.0,0.0,16446.0,0.0,1.6280899016064618e-10,0.0,0.0,2428.0,3.0316444851546738e-09,0.0,0.0,27103.0,6.685844221213946e-10,0.0,0.0,6657.0,1.4596145183734128e-12
7.0,10.0,0.0,16446.0,0.0,9.76853940963877e-11,0.0,0.0,2428.0,1.8189866910928041e-09,0.0,0.0,27103.0,4.011506532728367e-10,0.0,0.0,6657.0,8.757687110240476e-13
7.0,11.0,0.0,16446.0,0.0,5.861123645783262e-11,0.0,0.0,2428.0,1.0913920146556824e-09,0.0,0.0,27103.0,2.40690391963702e-10,0.0,0.0,6657.0,5.254612266144285e-13
7.0,12.0,0.0,16446.0,0.0,3.516674187469957e-11,0.0,0.0,2428.0,6.548352087934095e-10,0.0,0.0,27103.0,1.444142351782212e-10,0.0,0.0,6657.0,3.152767359686571e-13
7.0,13.0,0.0,16446.0,0.0,2.1100045124819742e-11,0.0,0.0,2428.0,3.929011252760457e-10,0.0,0.0,27103.0,8.664854110693271e-11,0.0,0.0,6657.0,1.8916604158119423e-13
7.0,14.0,0.0,16446.0,0.0,1.2660027074891845e-11,0.0,0.0,2428.0,2.357406751656274e-10,0.0,0.0,27103.0,5.198912466415962e-11,0.0,0.0,6657.0,1.1349962494871654e-13
7.0,15.0,0.0,16446.0,0.0,7.596016244935106e-12,0.0,0.0,2428.0,1.4144440509937645e-10,0.0,0.0,27103.0,3.119347479849577e-11,0.0,0.0,6657.0,6.809977496922992e-14
7.0,16.0,0.0,16446.0,0.0,4.5576097469610635e-12,0.0,0.0,2428.0,8.486664305962587e-11,0.0,0.0,27103.0,1.8716084879097462e-11,0.0,0.0,6657.0,4.0859864981537955e-14
7.0,17.0,0.0,16446.0,0.0,2.734565848176638e-12,0.0,0.0,2428.0,5.0919985835775525e-11,0.0,0.0,27103.0,1.1229650927458477e-11,0.0,0.0,6657.0,2.4515918988922773e-14
7.0,18.0,6.0805e-05,16446.0,1.0,2.432200164073951e-05,0.0,0.0,2428.0,3.0551991501465315e-11,0.0,0.0,27103.0,6.737790556475086e-12,0.0,0.0,6657.0,1.4709551393353664e-14
7.0,19.0,0.0,16446.0,0.0,1.4593200984443705e-05,0.0,0.0,2428.0,1.8331194900879188e-11,0.0,0.0,27103.0,4.042674333885051e-12,0.0,0.0,6657.0,8.825730836012198e-15
