year,flu week,LA rate,LA pop,LA count,LA weighted rate,MS rate,MS count,MS pop,MS weighted rate,SA rate,SA count,SA pop,SA weighted rate,FL rate,FL count,FL pop,FL weighted rate,PW rate,PW count,PW pop,PW weighted rate
7.0,41.0,0.0,29711.0,0.0,2.5443497792506336e-05,1.7257e-05,2.0,115896.0,3.8871365114112366e-05,0.0,0.0,11466.0,8.152123822614167e-06,0.0,0.0,97693.0,3.369975627619178e-05,0.0,0.0,6848.0,2.7908396499575263e-05
7.0,42.0,0.0,29711.0,0.0,1.5266098675503802e-05,0.0,0.0,115896.0,2.332281906846742e-05,0.0,0.0,11466.0,4.8912742935685005e-06,0.0,0.0,97693.0,2.0219853765715068e-05,0.0,0.0,6848.0,1.6745037899745157e-05
7.0,43.0,0.0,29711.0,0.0,9.159659205302281e-06,0.0,0.0,115896.0,1.399369144108045e-05,0.0,0.0,11466.0,2.9347645761411e-06,0.0,0.0,97693.0,1.213191225942904e-05,0.0,0.0,6848.0,1.0047022739847093e-05
7.0,44.0,0.0,29711.0,0.0,5.495795523181368e-06,0.0,0.0,115896.0,8.39621486464827e-06,0.0,0.0,11466.0,1.76085874568466e-06,0.0,0.0,97693.0,7.279147355657424e-06,0.0,0.0,6848.0,6.028213643908255e-06
7.0,45.0,0.0,29711.0,0.0,3.297477313908821e-06,0.0,0.0,115896.0,5.037728918788962e-06,0.0,0.0,11466.0,1.056515247410796e-06,0.0,0.0,97693.0,4.367488413394454e-06,0.0,0.0,6848.0,3.616928186344953e-06
7.0,46.0,0.0,29711.0,0.0,1.9784863883452925e-06,0.0,0.0,115896.0,3.022637351273377e-06,0.0,0.0,11466.0,6.339091484464777e-07,0.0,0.0,97693.0,2.6204930480366726e-06,0.0,0.0,6848.0,2.1701569118069717e-06
7.0,47.0,0.0,29711.0,0.0,1.1870918330071754e-06,0.0,0.0,115896.0,1.813582410764026e-06,0.0,0.0,11466.0,3.803454890678866e-07,0.0,0.0,97693.0,1.5722958288220036e-06,0.0,0.0,6848.0,1.302094147084183e-06
7.0,48.0,0.0,29711.0,0.0,7.122550998043052e-07,0.0,0.0,115896.0,1.0881494464584155e-06,0.0,0.0,11466.0,2.2820729344073195e-07,0.0,0.0,97693.0,9.433774972932021e-07,0.0,0.0,6848.0,7.812564882505098e-07
7.0,49.0,0.0,29711.0,0.0,4.2735305988258314e-07,0.0,0.0,115896.0,6.528896678750493e-07,0.0,0.0,11466.0,1.3692437606443917e-07,0.0,0.0,97693.0,5.660264983759212e-07,0.0,0.0,6848.0,4.687538929503059e-07
7.0,50.0,0.0,29711.0,0.0,2.564118359295499e-07,0.0,0.0,115896.0,3.917338007250296e-07,0.0,0.0,11466.0,8.21546256386635e-08,0.0,0.0,97693.0,3.3961589902555273e-07,0.0,0.0,6848.0,2.812523357701835e-07
7.0,51.0,0.0,29711.0,0.0,1.538471015577299e-07,0.0,0.0,115896.0,2.3504028043501775e-07,0.0,0.0,11466.0,4.9292775383198104e-08,0.0,0.0,97693.0,2.0376953941533162e-07,0.0,0.0,6848.0,1.687514014621101e-07
7.0,52.0,0.0,29711.0,0.0,9.230826093463795e-08,0.0,0.0,115896.0,1.4102416826101064e-07,0.0,0.0,11466.0,2.957566522991886e-08,0.0,0.0,97693.0,1.2226172364919897e-07,0.0,0.0,6848.0,1.0125084087726605e-07
8.0,1.0,0.0,30273.0,0.0,5.538495656078277e-08,0.0,0.0,115896.0,8.461450095660638e-08,0.0,0.0,11466.0,1.7745399137951315e-08,0.0,0.0,97693.0,7.335703418951938e-08,0.0,0.0,6848.0,6.075050452635963e-08
8.0,2.0,0.0,30273.0,0.0,3.3230973936469663e-08,0.0,0.0,117441.0,5.0768700573963825e-08,0.0,0.0,11711.0,1.0647239482770789e-08,0.0,0.0,100000.0,4.401422051371162e-08,0.0,0.0,6795.0,3.6450302715815774e-08
8.0,3.0,0.0,30273.0,0.0,1.9938584361881797e-08,0.0,0.0,117441.0,3.046122034437829e-08,0.0,0.0,11711.0,6.388343689662473e-09,0.0,0.0,100000.0,2.6408532308226973e-08,0.0,0.0,6795.0,2.1870181629489464e-08
8.0,4.0,0.0,30273.0,0.0,1.1963150617129078e-08,0.0,0.0,117441.0,1.8276732206626974e-08,0.0,0.0,11711.0,3.833006213797483e-09,0.0,0.0,100000.0,1.5845119384936183e-08,0.0,0.0,6795.0,1.3122108977693678e-08
8.0,5.0,0.0,30273.0,0.0,7.1778903702774464e-09,0.0,0.0,117441.0,1.0966039323976184e-08,0.0,0.0,11711.0,2.29980372827849e-09,0.0,0.0,100000.0,9.50707163096171e-09,0.0,0.0,6795.0,7.873265386616207e-09
8.0,6.0,0.0,30273.0,0.0,4.306734222166467e-09,0.0,0.0,117441.0,6.57962359438571e-09,0.0,0.0,11711.0,1.379882236967094e-09,0.0,0.0,100000.0,5.704242978577025e-09,0.0,0.0,6795.0,4.723959231969724e-09
8.0,7.0,3.3033e-05,30273.0,1.0,1.32157840405333e-05,1.703e-05,2.0,117441.0,6.815947774156633e-06,0.0,0.0,11711.0,8.279293421802563e-10,0.0,0.0,100000.0,3.422545787146215e-09,0.0,0.0,6795.0,2.8343755391818343e-09
8.0,8.0,0.0,30273.0,0.0,7.92947042431998e-06,4.2575e-05,5.0,117441.0,2.111956866449398e-05,0.0,0.0,11711.0,4.967576053081538e-10,0.0,0.0,100000.0,2.053527472287729e-09,0.0,0.0,6795.0,1.7006253235091005e-09
8.0,9.0,0.0,30273.0,0.0,4.7576822545919875e-06,3.406e-05,4.0,117441.0,2.629574119869639e-05,0.0,0.0,11711.0,2.9805456318489224e-10,0.0,0.0,100000.0,1.2321164833726374e-09,0.0,0.0,6795.0,1.0203751941054604e-09
8.0,10.0,0.0,30273.0,0.0,2.8546093527551923e-06,4.2575e-05,5.0,117441.0,3.280744471921783e-05,0.0,0.0,11711.0,1.7883273791093533e-10,0.0,0.0,100000.0,7.392698900235824e-10,0.0,0.0,6795.0,6.122251164632762e-10
8.0,11.0,0.0,30273.0,0.0,1.7127656116531154e-06,4.2575e-05,5.0,117441.0,3.6714466831530695e-05,0.0,0.0,11711.0,1.0729964274656119e-10,2e-05,2.0,100000.0,8.000443561934015e-06,0.0,0.0,6795.0,3.6733506987796574e-10
8.0,12.0,0.0,30273.0,0.0,1.0276593669918691e-06,3.406e-05,4.0,117441.0,3.5652680098918415e-05,0.0,0.0,11711.0,6.437978564793671e-11,0.0,0.0,100000.0,4.800266137160409e-06,0.0,0.0,6795.0,2.2040104192677942e-10
8.0,13.0,3.3033e-05,30273.0,1.0,1.3829795620195122e-05,4.2575e-05,5.0,117441.0,3.842160805935105e-05,0.0,0.0,11711.0,3.8627871388762027e-11,0.0,0.0,100000.0,2.8801596822962456e-06,0.0,0.0,6795.0,1.3224062515606765e-10
8.0,14.0,3.3033e-05,30273.0,1.0,2.1511077372117073e-05,3.406e-05,4.0,117441.0,3.667696483561063e-05,0.0,0.0,11711.0,2.3176722833257216e-11,0.0,0.0,100000.0,1.7280958093777472e-06,0.0,0.0,6795.0,7.934437509364059e-11
8.0,15.0,0.0,30273.0,0.0,1.2906646423270243e-05,4.2575e-05,5.0,117441.0,3.9036178901366374e-05,0.0,0.0,11711.0,1.3906033699954329e-11,0.0,0.0,100000.0,1.0368574856266483e-06,0.0,0.0,6795.0,4.760662505618435e-11
8.0,16.0,0.0,30273.0,0.0,7.743987853962146e-06,5.1089e-05,6.0,117441.0,4.3857307340819824e-05,0.0,0.0,11711.0,8.343620219972597e-12,0.0,0.0,100000.0,6.22114491375989e-07,0.0,0.0,6795.0,2.856397503371061e-11
8.0,17.0,6.6065e-05,30273.0,2.0,3.107239271237729e-05,3.406e-05,4.0,117441.0,3.99383844044919e-05,0.0,0.0,11711.0,5.006172131983558e-12,2e-05,2.0,100000.0,8.373268694825595e-06,0.0,0.0,6795.0,1.7138385020226366e-11
8.0,18.0,0.000660655,30273.0,20.0,0.0002829054356274264,0.000170298,20.0,117441.0,9.208223064269515e-05,0.0,0.0,11711.0,3.0037032791901348e-12,9e-05,9.0,100000.0,4.1023961216895355e-05,0.000147167,1.0,6795.0,5.8866810283031015e-05
8.0,19.0,0.000495491,30273.0,15.0,0.00036793966137645584,0.000332082,39.0,117441.0,0.00018808213838561707,0.000256169,3.0,11711.0,0.00010246760180222198,0.0004,40.0,100000.0,0.00018461437673013723,0.000147167,1.0,6795.0,9.41868861698186e-05
8.0,20.0,0.001387375,30273.0,42.0,0.0007757137968258735,0.000391686,46.0,117441.0,0.00026952368303137026,0.0,0.0,11711.0,6.148056108133318e-05,0.00047999999999999996,48.0,100000.0,0.00030276862603808235,0.000735835,5.0,6795.0,0.0003508461317018912
8.0,21.0,0.001288277,30273.0,39.0,0.000980739078095524,0.00051941,61.0,117441.0,0.00036947820981882216,0.000256169,3.0,11711.0,0.0001393559366487999,0.00047999999999999996,48.0,100000.0,0.00037366117562284945,0.0,0.0,6795.0,0.0002105076790211347
8.0,22.0,0.001024015,30273.0,31.0,0.0009980494468573146,0.000476835,56.0,117441.0,0.0004124209258912933,0.00017078,2.0,11711.0,0.00015192556198927995,0.00091,91.0,100000.0,0.0005881967053737097,0.000588668,4.0,6795.0,0.00036177180741268087
8.0,23.0,0.0007597530000000001,30273.0,23.0,0.0009027308681143888,0.00045129,53.0,117441.0,0.000427968555534776,0.001110067,13.0,11711.0,0.000535182137193568,0.00134,134.0,100000.0,0.0008889180232242258,0.001177336,8.0,6795.0,0.0006879974844476085
8.0,24.0,0.0008258180000000001,30273.0,25.0,0.0008719657208686334,0.000391686,46.0,117441.0,0.00041345553332086557,0.000683118,8.0,11711.0,0.0005943564823161408,0.00149,149.0,100000.0,0.0011293508139345355,0.0008830019999999999,6.0,6795.0,0.000765999290668565
8.0,25.0,0.00019819599999999998,30273.0,6.0,0.0006024578325211801,0.000596044,70.0,117441.0,0.00048649091999251935,0.000768508,9.0,11711.0,0.0006640170893896845,0.0012,120.0,100000.0,0.0011576104883607211,0.000147167,1.0,6795.0,0.000518466374401139
8.0,26.0,6.6065e-05,30273.0,2.0,0.00038790069951270806,0.000349111,41.0,117441.0,0.0004315389519955116,0.000683118,8.0,11711.0,0.0006716574536338107,0.001,100.0,100000.0,0.0010945662930164327,0.000588668,4.0,6795.0,0.0005465470246406835
8.0,27.0,0.000165164,30273.0,5.0,0.00029880601970762484,0.00027247700000000003,32.0,117441.0,0.00036791417119730693,0.00017078,2.0,11711.0,0.0004713064721802864,0.00072,72.0,100000.0,0.0009447397758098595,0.00044150099999999996,3.0,6795.0,0.00050452861478441
8.0,28.0,0.000165164,30273.0,5.0,0.0002453492118245749,0.000289507,34.0,117441.0,0.00033655130271838414,0.000768508,9.0,11711.0,0.0005901870833081718,0.0005099999999999999,51.0,100000.0,0.0007708438654859157,0.001030169,7.0,6795.0,0.000714784768870646
8.0,29.0,9.909799999999999e-05,30273.0,3.0,0.0001868487270947449,0.000280992,33.0,117441.0,0.0003143275816310305,0.0,0.0,11711.0,0.00035411224998490307,0.00047999999999999996,48.0,100000.0,0.0006545063192915494,0.000147167,1.0,6795.0,0.0004877376613223876
8.0,30.0,0.0,30273.0,0.0,0.00011210923625684694,0.000195843,23.0,117441.0,0.0002669337489786183,0.0,0.0,11711.0,0.00021246734999094184,0.00044,44.0,100000.0,0.0005687037915749297,0.000147167,1.0,6795.0,0.0003515093967934326
8.0,31.0,6.6065e-05,30273.0,2.0,9.369154175410815e-05,0.000170298,20.0,117441.0,0.000228279449387171,0.00017078,2.0,11711.0,0.00019579240999456507,0.00023999999999999998,24.0,100000.0,0.0004372222749449578,0.000294334,2.0,6795.0,0.00032863923807605955
8.0,32.0,0.0,30273.0,0.0,5.6214925052464887e-05,0.00011920899999999999,14.0,117441.0,0.00018465126963230257,0.0,0.0,11711.0,0.00011747544599673903,0.00028,28.0,100000.0,0.0003743333649669747,0.0,0.0,6795.0,0.00019718354284563574
8.0,33.0,9.909799999999999e-05,30273.0,3.0,7.336815503147893e-05,3.406e-05,4.0,117441.0,0.00012441476177938154,0.0,0.0,11711.0,7.048526759804342e-05,9e-05,9.0,100000.0,0.0002606000189801848,0.0,0.0,6795.0,0.00011831012570738143
8.0,34.0,0.0,30273.0,0.0,4.4020893018887356e-05,3.406e-05,4.0,117441.0,8.827285706762893e-05,0.0,0.0,11711.0,4.2291160558826046e-05,4e-05,4.0,100000.0,0.0001723600113881109,0.000147167,1.0,6795.0,0.00012985287542442887
8.0,35.0,3.3033e-05,30273.0,1.0,3.962573581133241e-05,3.406e-05,4.0,117441.0,6.658771424057736e-05,0.0,0.0,11711.0,2.5374696335295626e-05,0.00011,11.0,100000.0,0.00014741600683286653,0.000147167,1.0,6795.0,0.0001367785252546573
8.0,36.0,0.0,30273.0,0.0,2.3775441486799445e-05,0.0,0.0,117441.0,3.995262854434641e-05,0.0,0.0,11711.0,1.5224817801177375e-05,5e-05,5.0,100000.0,0.00010844960409971992,0.0,0.0,6795.0,8.206711515279439e-05
8.0,37.0,0.0,30273.0,0.0,1.4265264892079666e-05,0.0,0.0,117441.0,2.3971577126607847e-05,0.0,0.0,11711.0,9.134890680706424e-06,1e-05,1.0,100000.0,6.906976245983195e-05,0.000147167,1.0,6795.0,0.00010810706909167663
8.0,38.0,0.0,30273.0,0.0,8.5591589352478e-06,0.0,0.0,117441.0,1.4382946275964708e-05,0.0,0.0,11711.0,5.480934408423854e-06,1e-05,1.0,100000.0,4.544185747589917e-05,0.000147167,1.0,6795.0,0.00012373104145500598
8.0,39.0,3.3033e-05,30273.0,1.0,1.834869536114868e-05,0.0,0.0,117441.0,8.629767765578825e-06,0.0,0.0,11711.0,3.2885606450543126e-06,2.9999999999999997e-05,3.0,100000.0,3.92651144855395e-05,0.0013245029999999999,9.0,6795.0,0.0006040398248730036
8.0,40.0,0.0,30273.0,0.0,1.1009217216689208e-05,0.0,0.0,117441.0,5.177860659347295e-06,0.0,0.0,11711.0,1.9731363870325877e-06,0.0,0.0,100000.0,2.35590686913237e-05,0.0,0.0,6795.0,0.0003624238949238021
8.0,41.0,0.0,30273.0,0.0,6.605530330013525e-06,0.0,0.0,117441.0,3.106716395608377e-06,0.0,0.0,11711.0,1.1838818322195526e-06,0.0,0.0,100000.0,1.4135441214794219e-05,0.0,0.0,6795.0,0.00021745433695428127
8.0,42.0,0.0,30273.0,0.0,3.9633181980081145e-06,0.0,0.0,117441.0,1.864029837365026e-06,0.0,0.0,11711.0,7.103290993317316e-07,0.0,0.0,100000.0,8.481264728876531e-06,0.0,0.0,6795.0,0.00013047260217256875
8.0,43.0,0.0,30273.0,0.0,2.3779909188048687e-06,0.0,0.0,117441.0,1.1184179024190156e-06,0.0,0.0,11711.0,4.2619745959903894e-07,0.0,0.0,100000.0,5.088758837325919e-06,0.0,0.0,6795.0,7.828356130354124e-05
8.0,44.0,0.0,30273.0,0.0,1.4267945512829212e-06,0.0,0.0,117441.0,6.710507414514093e-07,0.0,0.0,11711.0,2.5571847575942337e-07,0.0,0.0,100000.0,3.053255302395551e-06,0.0,0.0,6795.0,4.697013678212474e-05
8.0,45.0,0.0,30273.0,0.0,8.560767307697526e-07,0.0,0.0,117441.0,4.026304448708456e-07,0.0,0.0,11711.0,1.5343108545565403e-07,0.0,0.0,100000.0,1.8319531814373306e-06,0.0,0.0,6795.0,2.8182082069274844e-05
8.0,46.0,0.0,30273.0,0.0,5.136460384618516e-07,0.0,0.0,117441.0,2.415782669225074e-07,0.0,0.0,11711.0,9.205865127339241e-08,0.0,0.0,100000.0,1.0991719088623983e-06,0.0,0.0,6795.0,1.6909249241564904e-05
8.0,47.0,0.0,30273.0,0.0,3.0818762307711093e-07,0.0,0.0,117441.0,1.4494696015350441e-07,0.0,0.0,11711.0,5.5235190764035444e-08,0.0,0.0,100000.0,6.595031453174389e-07,0.0,0.0,6795.0,1.0145549544938942e-05
8.0,48.0,0.0,30273.0,0.0,1.8491257384626656e-07,0.0,0.0,117441.0,8.696817609210265e-08,0.0,0.0,11711.0,3.314111445842127e-08,0.0,0.0,100000.0,3.9570188719046334e-07,0.0,0.0,6795.0,6.087329726963365e-06
8.0,49.0,0.0,30273.0,0.0,1.1094754430775993e-07,0.0,0.0,117441.0,5.2180905655261586e-08,0.0,0.0,11711.0,1.988466867505276e-08,0.0,0.0,100000.0,2.37421132314278e-07,0.0,0.0,6795.0,3.652397836178019e-06
8.0,50.0,0.0,30273.0,0.0,6.656852658465595e-08,0.0,0.0,117441.0,3.130854339315695e-08,0.0,0.0,11711.0,1.1930801205031656e-08,0.0,0.0,100000.0,1.424526793885668e-07,0.0,0.0,6795.0,2.1914387017068113e-06
8.0,51.0,0.0,30273.0,0.0,3.994111595079357e-08,0.0,0.0,117441.0,1.878512603589417e-08,0.0,0.0,11711.0,7.1584807230189935e-09,0.0,0.0,100000.0,8.547160763314007e-08,0.0,0.0,6795.0,1.3148632210240866e-06
8.0,52.0,0.0,30273.0,0.0,2.396466957047614e-08,0.0,0.0,117441.0,1.12710756215365e-08,0.0,0.0,11711.0,4.295088433811396e-09,0.0,0.0,100000.0,5.128296457988404e-08,0.0,0.0,6795.0,7.88917932614452e-07
9.0,1.0,0.0,30846.0,0.0,1.4378801742285684e-08,0.0,0.0,117441.0,6.7626453729219e-09,0.0,0.0,11711.0,2.5770530602868376e-09,0.0,0.0,100000.0,3.076977874793042e-08,0.0,0.0,6795.0,4.733507595686712e-07
9.0,2.0,0.0,30846.0,0.0,8.62728104537141e-09,0.0,0.0,119007.0,4.05758722375314e-09,0.0,0.0,11961.0,1.5462318361721025e-09,0.0,0.0,102361.0,1.846186724875825e-08,0.0,0.0,6742.0,2.840104557412027e-07
9.0,3.0,0.0,30846.0,0.0,5.176368627222845e-09,0.0,0.0,119007.0,2.434552334251884e-09,0.0,0.0,11961.0,9.277391017032614e-10,0.0,0.0,102361.0,1.107712034925495e-08,0.0,0.0,6742.0,1.7040627344472163e-07
9.0,4.0,0.0,30846.0,0.0,3.105821176333707e-09,0.0,0.0,119007.0,1.4607314005511304e-09,0.0,0.0,11961.0,5.566434610219568e-10,0.0,0.0,102361.0,6.64627220955297e-09,0.0,0.0,6742.0,1.0224376406683298e-07
9.0,5.0,0.0,30846.0,0.0,1.863492705800224e-09,0.0,0.0,119007.0,8.764388403306782e-10,0.0,0.0,11961.0,3.339860766131741e-10,0.0,0.0,102361.0,3.987763325731782e-09,0.0,0.0,6742.0,6.134625844009979e-08
9.0,6.0,0.0,30846.0,0.0,1.1180956234801344e-09,0.0,0.0,119007.0,5.258633041984069e-10,0.0,0.0,11961.0,2.0039164596790443e-10,0.0,0.0,102361.0,2.3926579954390693e-09,0.0,0.0,6742.0,3.680775506405987e-08
9.0,7.0,0.0,30846.0,0.0,6.708573740880806e-10,8.402999999999999e-06,1.0,119007.0,3.3615155179825186e-06,0.0,0.0,11961.0,1.2023498758074265e-10,0.0,0.0,102361.0,1.4355947972634416e-09,0.0,0.0,6742.0,2.208465303843592e-08
9.0,8.0,0.0,30846.0,0.0,4.0251442445284836e-10,1.6805999999999998e-05,2.0,119007.0,8.739309310789511e-06,0.0,0.0,11961.0,7.214099254844559e-11,9.768999999999999e-06,1.0,102361.0,3.908461356878358e-06,0.0,0.0,6742.0,1.3250791823061553e-08
9.0,9.0,0.0,30846.0,0.0,2.41508654671709e-10,1.6805999999999998e-05,2.0,119007.0,1.1965985586473706e-05,0.0,0.0,11961.0,4.328459552906735e-11,0.0,0.0,102361.0,2.3450768141270145e-06,0.0,0.0,6742.0,7.950475093836931e-09
9.0,10.0,6.4839e-05,30846.0,2.0,2.59357449051928e-05,0.0,0.0,119007.0,7.179591351884223e-06,0.0,0.0,11961.0,2.597075731744041e-11,0.0,0.0,102361.0,1.4070460884762086e-06,0.0,0.0,6742.0,4.770285056302159e-09
9.0,11.0,0.0,30846.0,0.0,1.556144694311568e-05,8.402999999999999e-06,1.0,119007.0,7.668954811130534e-06,0.0,0.0,11961.0,1.5582454390464247e-11,9.768999999999999e-06,1.0,102361.0,4.751827653085725e-06,0.0,0.0,6742.0,2.8621710337812954e-09
9.0,12.0,0.0,30846.0,0.0,9.336868165869408e-06,8.402999999999999e-06,1.0,119007.0,7.96257288667832e-06,0.0,0.0,11961.0,9.349472634278548e-12,2.9308e-05,3.0,102361.0,1.4574296591851437e-05,0.0,0.0,6742.0,1.7173026202687772e-09
9.0,13.0,0.0,30846.0,0.0,5.602120899521645e-06,1.6805999999999998e-05,2.0,119007.0,1.149994373200699e-05,0.0,0.0,11961.0,5.609683580567129e-12,0.0,0.0,102361.0,8.744577955110861e-06,0.0,0.0,6742.0,1.0303815721612663e-09
9.0,14.0,9.7259e-05,30846.0,3.0,4.2264872539712995e-05,8.402999999999999e-06,1.0,119007.0,1.0261166239204193e-05,0.0,0.0,11961.0,3.365810148340277e-12,9.768999999999999e-06,1.0,102361.0,9.154346773066517e-06,0.0,0.0,6742.0,6.182289432967597e-10
9.0,15.0,0.000162098,30846.0,5.0,9.01981235238278e-05,0.0,0.0,119007.0,6.1566997435225154e-06,0.0,0.0,11961.0,2.0194860890041662e-12,0.00014654,15.0,102361.0,6.410860806383991e-05,0.0,0.0,6742.0,3.7093736597805583e-10
9.0,16.0,0.000129678,30846.0,4.0,0.00010599007411429668,0.0,0.0,119007.0,3.694019846113509e-06,8.360299999999999e-05,1.0,11961.0,3.344120121169166e-05,4.8846999999999995e-05,5.0,102361.0,5.8003964838303945e-05,0.0,0.0,6742.0,2.225624195868335e-10
9.0,17.0,0.000194517,30846.0,6.0,0.000141400844468578,5.0416999999999995e-05,6.0,119007.0,2.2383211907668102e-05,8.360299999999999e-05,1.0,11961.0,5.3505920727015e-05,0.000175847,18.0,102361.0,0.00010514117890298237,0.0,0.0,6742.0,1.3353745175210008e-10
9.0,18.0,0.000259356,30846.0,8.0,0.0001885829066811468,0.00011764100000000001,14.0,119007.0,6.048632714460087e-05,0.000167207,2.0,11961.0,9.8986352436209e-05,0.000293079,30.0,102361.0,0.00018031630734178944,0.0,0.0,6742.0,8.012247105126005e-11
9.0,19.0,0.000551132,30846.0,17.0,0.00033360254400868804,0.000151252,18.0,119007.0,9.679259628676052e-05,0.0,0.0,11961.0,5.93918114617254e-05,0.000732698,75.0,102361.0,0.0004012689844050737,0.00029663,2.0,6742.0,0.00011865204807348263
9.0,20.0,0.000259356,30846.0,8.0,0.0003039039264052128,0.000302504,36.0,119007.0,0.0001790771577720563,0.00041801699999999997,5.0,11961.0,0.00020284188687703524,0.0009183139999999999,94.0,102361.0,0.0006080869906430442,0.000148315,1.0,6742.0,0.00013051722884408956
9.0,21.0,0.000259356,30846.0,8.0,0.00028608475584312765,0.00016805799999999998,20.0,119007.0,0.00017466949466323379,0.001003241,12.0,11961.0,0.0005230015321262212,0.000869468,89.0,102361.0,0.0007126393943858266,0.0,0.0,6742.0,7.831033730645374e-05
9.0,22.0,0.0009401660000000001,30846.0,29.0,0.0005477172535058766,0.00023528099999999997,28.0,119007.0,0.00019891409679794028,0.000334414,4.0,11961.0,0.0004475665192757327,0.000654543,67.0,102361.0,0.000689400836631496,0.00029663,2.0,6742.0,0.00016563820238387224
9.0,23.0,0.001231941,30846.0,38.0,0.0008214067521035259,0.00026049,31.0,119007.0,0.00022354445807876416,0.000585224,7.0,11961.0,0.0005026295115654396,0.000615466,63.0,102361.0,0.0006598269019788976,0.0,0.0,6742.0,9.938292143032334e-05
9.0,24.0,0.001231941,30846.0,38.0,0.0009856204512621156,0.00026049,31.0,119007.0,0.0002383226748472585,0.000334414,4.0,11961.0,0.00043534330693926376,0.001211393,124.0,102361.0,0.0008804533411873386,0.00059326,4.0,6742.0,0.000296933752858194
