year,flu week,MA rate,MA pop,MA count,MA weighted rate,BE rate,BE count,BE pop,BE weighted rate,SB rate,SB count,SB pop,SB weighted rate,JE rate,JE count,JE pop,JE weighted rate,GA rate,GA count,GA pop,GA weighted rate
7.0,43.0,0.0,7969.0,0.0,1.8088056052334724e-06,0.0,0.0,9444.0,3.210169835612711e-05,0.0,0.0,34467.0,4.376149774001939e-05,0.0,0.0,11770.0,5.890574356571165e-07,0.0,0.0,104072.0,1.2421269811767523e-05
7.0,44.0,0.0,7969.0,0.0,1.0852833631400835e-06,0.0,0.0,9444.0,1.9261019013676264e-05,0.0,0.0,34467.0,2.6256898644011632e-05,0.0,0.0,11770.0,3.534344613942699e-07,0.0,0.0,104072.0,7.452761887060513e-06
7.0,45.0,0.0,7969.0,0.0,6.511700178840501e-07,0.0,0.0,9444.0,1.1556611408205759e-05,0.0,0.0,34467.0,1.575413918640698e-05,0.0,0.0,11770.0,2.1206067683656192e-07,0.0,0.0,104072.0,4.471657132236308e-06
7.0,46.0,0.0,7969.0,0.0,3.9070201073043003e-07,0.0,0.0,9444.0,6.933966844923455e-06,0.0,0.0,34467.0,9.452483511844188e-06,0.0,0.0,11770.0,1.2723640610193714e-07,0.0,0.0,104072.0,2.6829942793417847e-06
7.0,47.0,0.0,7969.0,0.0,2.34421206438258e-07,0.0,0.0,9444.0,4.160380106954073e-06,0.0,0.0,34467.0,5.671490107106513e-06,0.0,0.0,11770.0,7.634184366116228e-08,0.0,0.0,104072.0,1.6097965676050707e-06
7.0,48.0,0.0,7969.0,0.0,1.406527238629548e-07,0.0,0.0,9444.0,2.4962280641724437e-06,0.0,0.0,34467.0,3.4028940642639076e-06,0.0,0.0,11770.0,4.580510619669737e-08,0.0,0.0,104072.0,9.658779405630424e-07
7.0,49.0,0.0,7969.0,0.0,8.439163431777287e-08,0.0,0.0,9444.0,1.497736838503466e-06,0.0,0.0,34467.0,2.0417364385583443e-06,0.0,0.0,11770.0,2.748306371801842e-08,0.0,0.0,104072.0,5.795267643378254e-07
7.0,50.0,0.0,7969.0,0.0,5.063498059066372e-08,0.0,0.0,9444.0,8.986421031020797e-07,0.0,0.0,34467.0,1.2250418631350065e-06,0.0,0.0,11770.0,1.648983823081105e-08,0.0,0.0,104072.0,3.4771605860269527e-07
7.0,51.0,0.0,7969.0,0.0,3.038098835439823e-08,0.0,0.0,9444.0,5.391852618612478e-07,0.0,0.0,34467.0,7.350251178810038e-07,0.0,0.0,11770.0,9.89390293848663e-09,0.0,0.0,104072.0,2.0862963516161715e-07
7.0,52.0,0.0,7969.0,0.0,1.8228593012638936e-08,0.0,0.0,9444.0,3.235111571167487e-07,0.0,0.0,34467.0,4.410150707286023e-07,0.0,0.0,11770.0,5.9363417630919786e-09,0.0,0.0,104072.0,1.2517778109697027e-07
8.0,1.0,0.0,8175.0,0.0,1.0937155807583361e-08,0.0,0.0,9444.0,1.9410669427004923e-07,0.0,0.0,34467.0,2.646090424371614e-07,0.0,0.0,11770.0,3.561805057855187e-09,0.0,0.0,104072.0,7.510666865818216e-08
8.0,2.0,0.0,8175.0,0.0,6.562293484550016e-09,0.0,0.0,9434.0,1.1646401656202953e-07,0.0,0.0,34602.0,1.5876542546229683e-07,0.0,0.0,11891.0,2.137083034713112e-09,0.0,0.0,107810.0,4.506400119490929e-08
8.0,3.0,0.0,8175.0,0.0,3.937376090730009e-09,0.0,0.0,9434.0,6.987840993721771e-08,0.0,0.0,34602.0,9.52592552773781e-08,0.0,0.0,11891.0,1.2822498208278672e-09,0.0,0.0,107810.0,2.7038400716945573e-08
8.0,4.0,0.0,8175.0,0.0,2.3624256544380055e-09,0.0,0.0,9434.0,4.192704596233062e-08,0.0,0.0,34602.0,5.715555316642685e-08,0.0,0.0,11891.0,7.693498924967203e-10,0.0,0.0,107810.0,1.6223040430167342e-08
8.0,5.0,0.0,8175.0,0.0,1.4174553926628033e-09,0.0,0.0,9434.0,2.5156227577398372e-08,0.0,0.0,34602.0,3.429333189985611e-08,0.0,0.0,11891.0,4.6160993549803215e-10,0.0,0.0,107810.0,9.733824258100405e-09
8.0,6.0,0.0,8175.0,0.0,8.504732355976819e-10,0.0,0.0,9434.0,1.509373654643902e-08,0.0,0.0,34602.0,2.0575999139913665e-08,0.0,0.0,11891.0,2.7696596129881927e-10,0.0,0.0,107810.0,5.840294554860243e-09
8.0,7.0,0.0,8175.0,0.0,5.102839413586091e-10,0.0,0.0,9434.0,9.056241927863413e-09,0.0,0.0,34602.0,1.2345599483948198e-08,0.0,0.0,11891.0,1.6617957677929156e-10,9.276e-06,1.0,107810.0,3.7139041767329165e-06
8.0,8.0,0.0,8175.0,0.0,3.0617036481516547e-10,0.0,0.0,9434.0,5.433745156718047e-09,0.0,0.0,34602.0,7.407359690368918e-09,0.0,0.0,11891.0,9.970774606757493e-11,0.0,0.0,107810.0,2.2283425060397497e-06
8.0,9.0,0.0,8175.0,0.0,1.8370221888909927e-10,0.0,0.0,9434.0,3.2602470940308282e-09,0.0,0.0,34602.0,4.444415814221351e-09,0.0,0.0,11891.0,5.982464764054496e-11,0.0,0.0,107810.0,1.3370055036238497e-06
8.0,10.0,0.0,8175.0,0.0,1.1022133133345956e-10,0.0,0.0,9434.0,1.9561482564184968e-09,0.0,0.0,34602.0,2.6666494885328104e-09,0.0,0.0,11891.0,3.589478858432697e-11,0.0,0.0,107810.0,8.022033021743098e-07
8.0,11.0,0.0,8175.0,0.0,6.613279880007573e-11,0.0,0.0,9434.0,1.173688953851098e-09,0.0,0.0,34602.0,1.5999896931196863e-09,0.0,0.0,11891.0,2.1536873150596184e-11,0.0,0.0,107810.0,4.813219813045858e-07
8.0,12.0,0.0,8175.0,0.0,3.967967928004544e-11,0.0,0.0,9434.0,7.042133723106587e-10,0.0,0.0,34602.0,9.599938158718118e-10,0.0,0.0,11891.0,1.292212389035771e-11,9.276e-06,1.0,107810.0,3.999193188782752e-06
8.0,13.0,0.0,8175.0,0.0,2.3807807568027263e-11,0.0,0.0,9434.0,4.2252802338639523e-10,0.0,0.0,34602.0,5.75996289523087e-10,8.4097e-05,1.0,11891.0,3.3638807753274335e-05,0.0,0.0,107810.0,2.399515913269651e-06
8.0,14.0,0.0,8175.0,0.0,1.4284684540816358e-11,0.0,0.0,9434.0,2.5351681403183715e-10,0.0,0.0,34602.0,3.455977737138522e-10,0.0,0.0,11891.0,2.01832846519646e-05,0.0,0.0,107810.0,1.4397095479617904e-06
8.0,15.0,0.0,8175.0,0.0,8.570810724489815e-12,0.0,0.0,9434.0,1.5211008841910228e-10,0.0,0.0,34602.0,2.0735866422831134e-10,0.0,0.0,11891.0,1.210997079117876e-05,0.0,0.0,107810.0,8.638257287770742e-07
8.0,16.0,0.0,8175.0,0.0,5.142486434693889e-12,0.000106,1.0,9434.0,4.240009126605305e-05,0.0,0.0,34602.0,1.2441519853698679e-10,0.0,0.0,11891.0,7.265982474707256e-06,3.7102e-05,4.0,107810.0,1.5359095437266244e-05
8.0,17.0,0.0,8175.0,0.0,3.085491860816333e-12,0.00021199900000000001,2.0,9434.0,0.00011023965475963185,0.0,0.0,34602.0,7.464911912219207e-11,0.0,0.0,11891.0,4.359589484824353e-06,8.348e-05,9.0,107810.0,4.2607457262359745e-05
8.0,18.0,0.000611621,8175.0,5.0,0.0002446484018512951,0.001483994,14.0,9434.0,0.0006597413928557792,0.0,0.0,34602.0,4.478947147331524e-11,0.0,0.0,11891.0,2.6157536908946116e-06,5.5653000000000004e-05,6.0,107810.0,4.782567435741585e-05
8.0,19.0,0.000733945,8175.0,6.0,0.0004403670411107771,0.002649989,25.0,9434.0,0.0014558404357134678,0.000231201,8.0,34602.0,9.24804268736829e-05,0.000252292,3.0,11891.0,0.00010248625221453677,0.00021333799999999998,23.0,107810.0,0.00011403060461444951
8.0,20.0,0.000978593,8175.0,8.0,0.0006556574246664663,0.000953996,9.0,9434.0,0.0012551026614280808,0.000289001,10.0,34602.0,0.00017108865612420975,0.0005045830000000001,6.0,11891.0,0.00026332495132872207,0.0008348019999999999,90.0,107810.0,0.0004023391627686697
8.0,21.0,0.0011009169999999999,8175.0,9.0,0.0008337612547998797,0.000847997,8.0,9434.0,0.0010922603968568484,0.000375701,13.0,34602.0,0.0002529335936745259,0.0005045830000000001,6.0,11891.0,0.0003598281707972333,0.000519432,56.0,107810.0,0.0004491762976612018
8.0,22.0,0.000978593,8175.0,8.0,0.0008916939528799278,0.0018019929999999998,17.0,9434.0,0.001376153438114109,0.000838102,29.0,34602.0,0.0004870009562047155,0.000168194,2.0,11891.0,0.00028317450247834,0.000751322,81.0,107810.0,0.0005700345785967212
8.0,23.0,0.0008562689999999999,8175.0,7.0,0.0008775239717279566,0.000741997,7.0,9434.0,0.0011224908628684653,0.000809202,28.0,34602.0,0.0006158813737228294,0.0005045830000000001,6.0,11891.0,0.00037173790148700405,0.0007420460000000001,80.0,107810.0,0.0006388391471580327
8.0,24.0,0.000611621,8175.0,5.0,0.0007711627830367739,0.001483994,14.0,9434.0,0.0012670921177210792,0.000751402,26.0,34602.0,0.0006700896242336976,0.00042048599999999997,5.0,11891.0,0.00039123714089220243,0.000556535,60.0,107810.0,0.0006059174882948196
8.0,25.0,0.0,8175.0,0.0,0.00046269766982206433,0.00021199900000000001,2.0,9434.0,0.0008450548706326475,0.001098202,38.0,34602.0,0.0008413345745402186,8.4097e-05,1.0,11891.0,0.00026838108453532144,0.000510157,55.0,107810.0,0.0005676132929768918
8.0,26.0,0.000244648,8175.0,2.0,0.0003754778018932386,0.00021199900000000001,2.0,9434.0,0.0005918325223795884,0.000982602,34.0,34602.0,0.0008978415447241312,0.0,0.0,11891.0,0.00016102865072119285,0.000463779,50.0,107810.0,0.0005260795757861351
8.0,27.0,0.000244648,8175.0,2.0,0.0003231458811359431,0.0005299980000000001,5.0,9434.0,0.0005670987134277531,0.000404601,14.0,34602.0,0.0007005453268344788,0.0,0.0,11891.0,9.661719043271571e-05,0.000556535,60.0,107810.0,0.0005382617454716811
8.0,28.0,0.00036697199999999997,8175.0,3.0,0.00034067632868156584,0.001271995,12.0,9434.0,0.0008490572280566518,0.000317901,11.0,34602.0,0.0005474875961006872,0.000168194,2.0,11891.0,0.00012524791425962942,0.00048233,52.0,107810.0,0.0005158890472830086
8.0,29.0,0.0,8175.0,0.0,0.0002044057972089395,0.0010599960000000001,10.0,9434.0,0.0009334327368339911,0.000375701,13.0,34602.0,0.0004787729576604123,0.000168194,2.0,11891.0,0.00014242634855577763,0.00045450300000000004,49.0,107810.0,0.0004913346283698051
8.0,30.0,0.0,8175.0,0.0,0.0001226434783253637,0.001165995,11.0,9434.0,0.0010264576421003947,0.000578001,20.0,34602.0,0.0005184641745962473,8.4097e-05,1.0,11891.0,0.00011909460913346658,0.000324645,35.0,107810.0,0.0004246587770218831
8.0,31.0,0.0,8175.0,0.0,7.358608699521821e-05,0.001377994,13.0,9434.0,0.0011670721852602367,0.000289001,10.0,34602.0,0.0004266789047577484,8.4097e-05,1.0,11891.0,0.00010509556548007995,0.00030609400000000003,33.0,107810.0,0.0003772328662131299
8.0,32.0,0.0,8175.0,0.0,4.415165219713092e-05,0.00042399800000000003,4.0,9434.0,0.0008698425111561421,0.000260101,9.0,34602.0,0.00036004774285464905,0.0,0.0,11891.0,6.305733928804796e-05,0.000435952,47.0,107810.0,0.00040072051972787795
8.0,33.0,0.0,8175.0,0.0,2.6490991318278552e-05,0.00021199900000000001,2.0,9434.0,0.0006067051066936852,0.00014450000000000002,5.0,34602.0,0.00027382864571278944,8.4097e-05,1.0,11891.0,7.147320357282877e-05,0.000380299,41.0,107810.0,0.0003925519118367268
8.0,34.0,0.0,8175.0,0.0,1.589459479096713e-05,0.000317999,3.0,9434.0,0.0004912226640162111,0.0,0.0,34602.0,0.00016429718742767366,0.0,0.0,11891.0,4.288392214369726e-05,0.000343196,37.0,107810.0,0.0003728095471020361
8.0,35.0,0.0,8175.0,0.0,9.536756874580278e-06,0.00042399800000000003,4.0,9434.0,0.0004643327984097267,0.0,0.0,34602.0,9.857831245660419e-05,0.0,0.0,11891.0,2.5730353286218357e-05,0.000343196,37.0,107810.0,0.00036096412826122165
8.0,36.0,0.0,8175.0,0.0,5.722054124748166e-06,0.000317999,3.0,9434.0,0.000405799279045836,0.0,0.0,34602.0,5.914698747396251e-05,0.0,0.0,11891.0,1.5438211971731014e-05,0.00013913399999999999,15.0,107810.0,0.000272232076956733
8.0,37.0,0.0,8175.0,0.0,3.4332324748488997e-06,0.000635997,6.0,9434.0,0.0004978783674275016,0.0,0.0,34602.0,3.548819248437751e-05,0.0,0.0,11891.0,9.262927183038609e-06,0.000157685,17.0,107810.0,0.00022641324617403977
8.0,38.0,0.0,8175.0,0.0,2.05993948490934e-06,0.000317999,3.0,9434.0,0.00042592662045650093,2.8899999999999998e-05,1.0,34602.0,3.28529154906265e-05,0.0,0.0,11891.0,5.557756309823165e-06,5.5653000000000004e-05,6.0,107810.0,0.00015810914770442386
8.0,39.0,0.0,8175.0,0.0,1.235963690945604e-06,0.00021199900000000001,2.0,9434.0,0.00034035557227390055,5.7799999999999995e-05,2.0,34602.0,4.28317492943759e-05,0.0,0.0,11891.0,3.334653785893899e-06,2.7827e-05,3.0,107810.0,0.0001059962886226543
8.0,40.0,0.0,8175.0,0.0,7.415782145673623e-07,0.0,0.0,9434.0,0.00020421334336434032,2.8899999999999998e-05,1.0,34602.0,3.725904957662554e-05,0.0,0.0,11891.0,2.000792271536339e-06,6.4929e-05,7.0,107810.0,8.956937317359258e-05
8.0,41.0,0.0,8175.0,0.0,4.449469287404174e-07,0.0,0.0,9434.0,0.00012252800601860418,0.0,0.0,34602.0,2.2355429745975322e-05,0.0,0.0,11891.0,1.2004753629218035e-06,5.5653000000000004e-05,6.0,107810.0,7.600282390415555e-05
8.0,42.0,0.0,8175.0,0.0,2.669681572442504e-07,0.0,0.0,9434.0,7.351680361116251e-05,0.0,0.0,34602.0,1.3413257847585192e-05,0.0,0.0,11891.0,7.20285217753082e-07,0.0,0.0,107810.0,4.5601694342493325e-05
8.0,43.0,0.0,8175.0,0.0,1.6018089434655025e-07,0.0,0.0,9434.0,4.411008216669751e-05,0.0,0.0,34602.0,8.047954708551115e-06,0.0,0.0,11891.0,4.321711306518492e-07,0.0,0.0,107810.0,2.7361016605495995e-05
8.0,44.0,0.0,8175.0,0.0,9.610853660793015e-08,0.0,0.0,9434.0,2.6466049300018505e-05,0.0,0.0,34602.0,4.828772825130669e-06,0.0,0.0,11891.0,2.593026783911095e-07,0.0,0.0,107810.0,1.6416609963297597e-05
8.0,45.0,0.0,8175.0,0.0,5.766512196475808e-08,0.0,0.0,9434.0,1.5879629580011102e-05,0.0,0.0,34602.0,2.8972636950784013e-06,0.0,0.0,11891.0,1.555816070346657e-07,0.0,0.0,107810.0,9.849965977978557e-06
8.0,46.0,0.0,8175.0,0.0,3.459907317885485e-08,0.0,0.0,9434.0,9.52777774800666e-06,0.0,0.0,34602.0,1.7383582170470407e-06,0.0,0.0,11891.0,9.334896422079941e-08,0.0,0.0,107810.0,5.909979586787134e-06
8.0,47.0,0.0,8175.0,0.0,2.075944390731291e-08,0.0,0.0,9434.0,5.716666648803996e-06,0.0,0.0,34602.0,1.0430149302282243e-06,0.0,0.0,11891.0,5.600937853247964e-08,0.0,0.0,107810.0,3.54598775207228e-06
8.0,48.0,0.0,8175.0,0.0,1.2455666344387746e-08,0.0,0.0,9434.0,3.4299999892823974e-06,0.0,0.0,34602.0,6.258089581369345e-07,0.0,0.0,11891.0,3.360562711948778e-08,0.0,0.0,107810.0,2.1275926512433677e-06
8.0,49.0,0.0,8175.0,0.0,7.473399806632647e-09,0.0,0.0,9434.0,2.0579999935694386e-06,0.0,0.0,34602.0,3.754853748821607e-07,0.0,0.0,11891.0,2.0163376271692668e-08,0.0,0.0,107810.0,1.2765555907460205e-06
8.0,50.0,0.0,8175.0,0.0,4.484039883979588e-09,0.0,0.0,9434.0,1.234799996141663e-06,0.0,0.0,34602.0,2.252912249292964e-07,0.0,0.0,11891.0,1.20980257630156e-08,0.0,0.0,107810.0,7.659333544476123e-07
8.0,51.0,0.0,8175.0,0.0,2.6904239303877527e-09,0.0,0.0,9434.0,7.408799976849978e-07,0.0,0.0,34602.0,1.3517473495757785e-07,0.0,0.0,11891.0,7.25881545780936e-09,0.0,0.0,107810.0,4.5956001266856735e-07
8.0,52.0,0.0,8175.0,0.0,1.6142543582326516e-09,0.0,0.0,9434.0,4.4452799861099865e-07,0.0,0.0,34602.0,8.11048409745467e-08,0.0,0.0,11891.0,4.355289274685616e-09,0.0,0.0,107810.0,2.757360076011404e-07
9.0,1.0,0.0,8386.0,0.0,9.685526149395909e-10,0.0,0.0,9434.0,2.667167991665992e-07,0.0,0.0,34602.0,4.866290458472802e-08,0.0,0.0,11891.0,2.6131735648113694e-09,0.0,0.0,107810.0,1.6544160456068425e-07
9.0,2.0,0.0,8386.0,0.0,5.811315689637546e-10,0.0,0.0,9424.0,1.600300794999595e-07,0.0,0.0,34738.0,2.919774275083681e-08,0.0,0.0,12013.0,1.5679041388868217e-09,0.0,0.0,111682.0,9.926496273641054e-08
9.0,3.0,0.0,8386.0,0.0,3.4867894137825274e-10,0.0,0.0,9424.0,9.60180476999757e-08,0.0,0.0,34738.0,1.7518645650502085e-08,0.0,0.0,12013.0,9.407424833320929e-10,0.0,0.0,111682.0,5.955897764184632e-08
9.0,4.0,0.0,8386.0,0.0,2.0920736482695164e-10,0.0,0.0,9424.0,5.761082861998542e-08,0.0,0.0,34738.0,1.051118739030125e-08,0.0,0.0,12013.0,5.644454899992557e-10,0.0,0.0,111682.0,3.5735386585107794e-08
9.0,5.0,0.0,8386.0,0.0,1.2552441889617097e-10,0.0,0.0,9424.0,3.456649717199125e-08,0.0,0.0,34738.0,6.30671243418075e-09,0.0,0.0,12013.0,3.386672939995534e-10,0.0,0.0,111682.0,2.1441231951064674e-08
9.0,6.0,0.0,8386.0,0.0,7.531465133770257e-11,0.0,0.0,9424.0,2.0739898303194748e-08,0.0,0.0,34738.0,3.784027460508449e-09,0.0,0.0,12013.0,2.0320037639973205e-10,0.0,0.0,111682.0,1.2864739170638805e-08
9.0,7.0,0.0,8386.0,0.0,4.518879080262154e-11,0.0,0.0,9424.0,1.2443938981916848e-08,0.0,0.0,34738.0,2.2704164763050695e-09,0.0,0.0,12013.0,1.2192022583983921e-10,0.0,0.0,111682.0,7.718843502383282e-09
9.0,8.0,0.0,8386.0,0.0,2.7113274481572924e-11,0.0,0.0,9424.0,7.466363389150109e-09,0.0,0.0,34738.0,1.3622498857830418e-09,0.0,0.0,12013.0,7.315213550390353e-11,0.0,0.0,111682.0,4.631306101429969e-09
9.0,9.0,0.0,8386.0,0.0,1.6267964688943752e-11,0.0,0.0,9424.0,4.479818033490065e-09,0.0,0.0,34738.0,8.173499314698251e-10,0.0,0.0,12013.0,4.389128130234211e-11,0.0,0.0,111682.0,2.778783660857981e-09
9.0,10.0,0.0,8386.0,0.0,9.760778813366251e-12,0.0,0.0,9424.0,2.6878908200940387e-09,0.0,0.0,34738.0,4.90409958881895e-10,8.3241e-05,1.0,12013.0,3.3296426334768786e-05,0.0,0.0,111682.0,1.6672701965147887e-09
9.0,11.0,0.0,8386.0,0.0,5.85646728801975e-12,0.0,0.0,9424.0,1.6127344920564231e-09,0.0,0.0,34738.0,2.94245975329137e-10,8.3241e-05,1.0,12013.0,5.327425580086127e-05,8.954e-06,1.0,111682.0,3.5826003621179087e-06
9.0,12.0,0.0,8386.0,0.0,3.5138803728118498e-12,0.0,0.0,9424.0,9.676406952338538e-10,0.0,0.0,34738.0,1.7654758519748218e-10,8.3241e-05,1.0,12013.0,6.526095348051677e-05,1.7908e-05,2.0,111682.0,9.312760217270745e-06
9.0,13.0,0.0,8386.0,0.0,2.1083282236871096e-12,0.0,0.0,9424.0,5.805844171403123e-10,2.8786999999999997e-05,1.0,34738.0,1.151490592855112e-05,0.00016648299999999998,2.0,12013.0,0.00010574977208831005,4.477e-05,5.0,111682.0,2.349565613036245e-05
9.0,14.0,0.0,8386.0,0.0,1.2649969342122657e-12,0.0,0.0,9424.0,3.4835065028418735e-10,0.0,0.0,34738.0,6.908943557130671e-06,8.3241e-05,1.0,12013.0,9.674626325298603e-05,0.0,0.0,111682.0,1.4097393678217469e-05
9.0,15.0,0.00011924200000000001,8386.0,1.0,4.769680075899817e-05,0.0,0.0,9424.0,2.0901039017051242e-10,0.0,0.0,34738.0,4.145366134278402e-06,0.0,0.0,12013.0,5.8047757951791616e-05,8.954e-06,1.0,111682.0,1.2040036206930481e-05
9.0,16.0,0.0,8386.0,0.0,2.86180804553989e-05,0.000318336,3.0,9424.0,0.0001273345254062341,0.0,0.0,34738.0,2.4872196805670415e-06,0.0,0.0,12013.0,3.482865477107497e-05,8.0586e-05,9.0,111682.0,3.9458421724158295e-05
9.0,17.0,0.000238483,8386.0,2.0,0.00011256404827323934,0.0007427839999999999,7.0,9424.0,0.00037351431524374043,0.0,0.0,34738.0,1.4923318083402248e-06,0.0,0.0,12013.0,2.0897192862644983e-05,0.00013431,15.0,111682.0,7.739905303449498e-05
9.0,18.0,0.000596209,8386.0,5.0,0.00030602202896394363,0.000636672,6.0,9424.0,0.00047877738914624425,0.00017272400000000002,6.0,34738.0,6.998499908500415e-05,0.0,0.0,12013.0,1.253831571758699e-05,0.000232803,26.0,111682.0,0.000139560631820697
9.0,19.0,0.000357725,8386.0,3.0,0.0003267032173783662,0.000212224,2.0,9424.0,0.00037215603348774654,0.00031666,11.0,34738.0,0.0001686549994510025,0.00016648299999999998,2.0,12013.0,7.411618943055218e-05,0.000259665,29.0,111682.0,0.0001876023790924182
9.0,20.0,0.000238483,8386.0,2.0,0.0002914151304270197,0.000106112,1.0,9424.0,0.0002657384200926479,0.00031666,11.0,34738.0,0.00022785699967060153,0.000416207,5.0,12013.0,0.0002109525136583313,0.000456653,51.0,111682.0,0.0002952226274554509
9.0,21.0,0.00011924200000000001,8386.0,1.0,0.00022254587825621183,0.000848895,8.0,9424.0,0.0004990010520555888,0.000921194,32.0,34738.0,0.0005051917998023609,0.00016648299999999998,2.0,12013.0,0.00019316470819499875,0.000331297,37.0,111682.0,0.0003096523764732705
9.0,22.0,0.00011924200000000001,8386.0,1.0,0.0001812243269537271,0.000424448,4.0,9424.0,0.00046917983123335327,0.00149694,52.0,34738.0,0.0009018910798814166,0.001248622,15.0,12013.0,0.0006153476249169993,0.0005820080000000001,65.0,111682.0,0.00041859462588396233
9.0,23.0,0.000357725,8386.0,3.0,0.00025182459617223625,0.001379455,13.0,9424.0,0.000833289898740012,0.002216623,77.0,34738.0,0.0014277838479288501,0.0015815879999999999,19.0,12013.0,0.0010018437749501996,0.000671548,75.0,111682.0,0.0005197759755303774
9.0,24.0,0.000357725,8386.0,3.0,0.00029418475770334176,0.0011672310000000001,11.0,9424.0,0.0009668663392440073,0.002389347,83.0,34738.0,0.00181240910875731,0.000749173,9.0,12013.0,0.0009007754649701198,0.000626778,70.0,111682.0,0.0005625767853182264
