year,flu week,PA rate,PA pop,PA count,PA weighted rate,GA rate,GA count,GA pop,GA weighted rate,ME rate,ME count,ME pop,ME weighted rate,SG rate,SG count,SG pop,SG weighted rate,CA rate,CA count,CA pop,CA weighted rate
7.0,42.0,0.0,16098.0,0.0,1.3508907674100766e-05,0.0,0.0,104072.0,2.0702116352945873e-05,0.0,0.0,1842.0,0.00013161748848343528,0.0,0.0,3628.0,1.1265138501781377e-05,0.0,0.0,10498.0,2.5330347398676462e-05
7.0,43.0,0.0,16098.0,0.0,8.105344604460459e-06,0.0,0.0,104072.0,1.2421269811767523e-05,0.0,0.0,1842.0,7.897049309006117e-05,0.0,0.0,3628.0,6.7590831010688255e-06,0.0,0.0,10498.0,1.5198208439205877e-05
7.0,44.0,0.0,16098.0,0.0,4.863206762676275e-06,0.0,0.0,104072.0,7.452761887060513e-06,0.0,0.0,1842.0,4.73822958540367e-05,0.0,0.0,3628.0,4.055449860641295e-06,0.0,0.0,10498.0,9.118925063523526e-06
7.0,45.0,0.0,16098.0,0.0,2.9179240576057653e-06,0.0,0.0,104072.0,4.471657132236308e-06,0.0,0.0,1842.0,2.8429377512422017e-05,0.0,0.0,3628.0,2.4332699163847768e-06,0.0,0.0,10498.0,5.471355038114115e-06
7.0,46.0,0.0,16098.0,0.0,1.7507544345634591e-06,0.0,0.0,104072.0,2.6829942793417847e-06,0.0,0.0,1842.0,1.705762650745321e-05,0.0,0.0,3628.0,1.459961949830866e-06,0.0,0.0,10498.0,3.282813022868469e-06
7.0,47.0,0.0,16098.0,0.0,1.0504526607380754e-06,0.0,0.0,104072.0,1.6097965676050707e-06,0.0,0.0,1842.0,1.0234575904471925e-05,0.0,0.0,3628.0,8.759771698985196e-07,0.0,0.0,10498.0,1.9696878137210814e-06
7.0,48.0,0.0,16098.0,0.0,6.302715964428452e-07,0.0,0.0,104072.0,9.658779405630424e-07,0.0,0.0,1842.0,6.140745542683155e-06,0.0,0.0,3628.0,5.255863019391117e-07,0.0,0.0,10498.0,1.1818126882326487e-06
7.0,49.0,0.0,16098.0,0.0,3.7816295786570714e-07,0.0,0.0,104072.0,5.795267643378254e-07,0.0,0.0,1842.0,3.684447325609893e-06,0.0,0.0,3628.0,3.15351781163467e-07,0.0,0.0,10498.0,7.090876129395893e-07
7.0,50.0,0.0,16098.0,0.0,2.2689777471942428e-07,0.0,0.0,104072.0,3.4771605860269527e-07,0.0,0.0,1842.0,2.2106683953659357e-06,0.0,0.0,3628.0,1.892110686980802e-07,0.0,0.0,10498.0,4.2545256776375355e-07
7.0,51.0,0.0,16098.0,0.0,1.3613866483165456e-07,0.0,0.0,104072.0,2.0862963516161715e-07,0.0,0.0,1842.0,1.3264010372195613e-06,0.0,0.0,3628.0,1.1352664121884812e-07,0.0,0.0,10498.0,2.5527154065825213e-07
7.0,52.0,0.0,16098.0,0.0,8.168319889899274e-08,0.0,0.0,104072.0,1.2517778109697027e-07,0.0,0.0,1842.0,7.958406223317368e-07,0.0,0.0,3628.0,6.811598473130886e-08,0.0,0.0,10498.0,1.5316292439495126e-07
8.0,1.0,0.0,16353.0,0.0,4.900991933939564e-08,0.0,0.0,104072.0,7.510666865818216e-08,0.0,0.0,1842.0,4.775043733990421e-07,0.0,0.0,3628.0,4.086959083878532e-08,0.0,0.0,10498.0,9.189775463697075e-08
8.0,2.0,0.0,16353.0,0.0,2.940595160363738e-08,0.0,0.0,107810.0,4.506400119490929e-08,0.0,0.0,1851.0,2.865026240394252e-07,0.0,0.0,3691.0,2.452175450327119e-08,0.0,0.0,10696.0,5.513865278218245e-08
8.0,3.0,0.0,16353.0,0.0,1.764357096218243e-08,0.0,0.0,107810.0,2.7038400716945573e-08,0.0,0.0,1851.0,1.7190157442365514e-07,0.0,0.0,3691.0,1.4713052701962714e-08,0.0,0.0,10696.0,3.3083191669309464e-08
8.0,4.0,0.0,16353.0,0.0,1.0586142577309457e-08,0.0,0.0,107810.0,1.6223040430167342e-08,0.0,0.0,1851.0,1.0314094465419308e-07,0.0,0.0,3691.0,8.827831621177628e-09,0.0,0.0,10696.0,1.9849915001585677e-08
8.0,5.0,0.0,16353.0,0.0,6.351685546385674e-09,0.0,0.0,107810.0,9.733824258100405e-09,0.0,0.0,1851.0,6.188456679251584e-08,0.0,0.0,3691.0,5.296698972706576e-09,0.0,0.0,10696.0,1.1909949000951406e-08
8.0,6.0,0.0,16353.0,0.0,3.8110113278314046e-09,0.0,0.0,107810.0,5.840294554860243e-09,0.0,0.0,1851.0,3.7130740075509506e-08,0.0,0.0,3691.0,3.1780193836239456e-09,0.0,0.0,10696.0,7.145969400570843e-09
8.0,7.0,0.0,16353.0,0.0,2.2866067966988426e-09,9.276e-06,1.0,107810.0,3.7139041767329165e-06,0.0,0.0,1851.0,2.2278444045305703e-08,0.0,0.0,3691.0,1.906811630174367e-09,0.0,0.0,10696.0,4.287581640342506e-09
8.0,8.0,6.1151e-05,16353.0,1.0,2.446177196407802e-05,0.0,0.0,107810.0,2.2283425060397497e-06,0.0,0.0,1851.0,1.3367066427183421e-08,0.0,0.0,3691.0,1.1440869781046202e-09,0.0,0.0,10696.0,2.5725489842055035e-09
8.0,9.0,6.1151e-05,16353.0,1.0,3.913746317844681e-05,0.0,0.0,107810.0,1.3370055036238497e-06,0.0,0.0,1851.0,8.020239856310053e-09,0.0,0.0,3691.0,6.864521868627721e-10,0.0,0.0,10696.0,1.543529390523302e-09
8.0,10.0,0.0,16353.0,0.0,2.3482477907068086e-05,0.0,0.0,107810.0,8.022033021743098e-07,0.0,0.0,1851.0,4.812143913786031e-09,0.0,0.0,3691.0,4.1187131211766327e-10,0.0,0.0,10696.0,9.261176343139812e-10
8.0,11.0,6.1151e-05,16353.0,1.0,3.854988674424085e-05,0.0,0.0,107810.0,4.813219813045858e-07,0.0,0.0,1851.0,2.8872863482716185e-09,0.0,0.0,3691.0,2.4712278727059793e-10,0.0,0.0,10696.0,5.556705805883887e-10
8.0,12.0,6.1151e-05,16353.0,1.0,4.759033204654451e-05,9.276e-06,1.0,107810.0,3.999193188782752e-06,0.0,0.0,1851.0,1.732371808962971e-09,0.0,0.0,3691.0,1.4827367236235874e-10,0.0,0.0,10696.0,3.334023483530332e-10
8.0,13.0,0.000122302,16353.0,2.0,7.74749992279267e-05,0.0,0.0,107810.0,2.399515913269651e-06,0.0,0.0,1851.0,1.0394230853777826e-09,0.0,0.0,3691.0,8.896420341741524e-11,0.0,0.0,10696.0,2.0004140901181991e-10
8.0,14.0,0.0,16353.0,0.0,4.648499953675602e-05,0.0,0.0,107810.0,1.4397095479617904e-06,0.0,0.0,1851.0,6.236538512266696e-10,0.0,0.0,3691.0,5.337852205044914e-11,0.0,0.0,10696.0,1.2002484540709194e-10
8.0,15.0,0.0,16353.0,0.0,2.789099972205361e-05,0.0,0.0,107810.0,8.638257287770742e-07,0.0,0.0,1851.0,3.741923107360017e-10,0.0,0.0,3691.0,3.2027113230269484e-11,0.0,0.0,10696.0,7.201490724425517e-11
8.0,16.0,0.0,16353.0,0.0,1.6734599833232166e-05,3.7102e-05,4.0,107810.0,1.5359095437266244e-05,0.0,0.0,1851.0,2.2451538644160102e-10,0.0,0.0,3691.0,1.921626793816169e-11,0.0,0.0,10696.0,4.32089443465531e-11
8.0,17.0,0.000244603,16353.0,4.0,0.0001078819598999393,8.348e-05,9.0,107810.0,4.2607457262359745e-05,0.0,0.0,1851.0,1.347092318649606e-10,0.0,0.0,3691.0,1.1529760762897014e-11,0.000186986,2.0,10696.0,7.479442592536661e-05
8.0,18.0,0.000428056,16353.0,7.0,0.00023595157593996359,5.5653000000000004e-05,6.0,107810.0,4.782567435741585e-05,0.0,0.0,1851.0,8.082553911897636e-11,0.0,0.0,3691.0,6.917856457738208e-12,0.0,0.0,10696.0,4.487665555521996e-05
8.0,19.0,0.00030575400000000004,16353.0,5.0,0.0002638725455639782,0.00021333799999999998,23.0,107810.0,0.00011403060461444951,0.0016207460000000002,3.0,1851.0,0.0006482984484953235,0.0,0.0,3691.0,4.1507138746429246e-12,9.3493e-05,1.0,10696.0,6.432319333313197e-05
8.0,20.0,0.000366905,16353.0,6.0,0.0003050855273383869,0.0008348019999999999,90.0,107810.0,0.0004023391627686697,0.0016207460000000002,3.0,1851.0,0.0010372774690971941,0.000270929,1.0,3691.0,0.00010837160249042833,9.3493e-05,1.0,10696.0,7.599111599987919e-05
8.0,21.0,0.000122302,16353.0,2.0,0.00023197211640303212,0.000519432,56.0,107810.0,0.0004491762976612018,0.0,0.0,1851.0,0.0006223664814583164,0.0,0.0,3691.0,6.502296149425699e-05,0.0,0.0,10696.0,4.559466959992751e-05
8.0,22.0,0.00030575400000000004,16353.0,5.0,0.0002614848698418193,0.000751322,81.0,107810.0,0.0005700345785967212,0.0,0.0,1851.0,0.00037341988887498983,0.0,0.0,3691.0,3.901377689655419e-05,0.00028047900000000004,3.0,10696.0,0.00013954840175995652
8.0,23.0,0.000550358,16353.0,9.0,0.00037703412190509165,0.0007420460000000001,80.0,107810.0,0.0006388391471580327,0.001080497,2.0,1851.0,0.0006562507333249939,0.0013546460000000001,5.0,3691.0,0.0005652666661379326,0.00065445,7.0,10696.0,0.00034550904105597397
8.0,24.0,0.0006726589999999999,16353.0,11.0,0.0004952840731430549,0.000556535,60.0,107810.0,0.0006059174882948196,0.0,0.0,1851.0,0.00039375043999499633,0.003251151,12.0,3691.0,0.0016396203996827596,0.00065445,7.0,10696.0,0.0004690854246335844
8.0,25.0,0.00073381,16353.0,12.0,0.0005906944438858329,0.000510157,55.0,107810.0,0.0005676132929768918,0.0,0.0,1851.0,0.0002362502639969978,0.0010837169999999999,4.0,3691.0,0.0014172590398096557,0.000467464,5.0,10696.0,0.00046843685478015066
8.0,26.0,0.000550358,16353.0,9.0,0.0005745598663314998,0.000463779,50.0,107810.0,0.0005260795757861351,0.0032414909999999996,6.0,1851.0,0.0014383465583981984,0.001896505,7.0,3691.0,0.0016089574238857935,0.000373972,4.0,10696.0,0.00043065091286809034
8.0,27.0,0.000428056,16353.0,7.0,0.0005159583197988999,0.000556535,60.0,107810.0,0.0005382617454716811,0.0,0.0,1851.0,0.0008630079350389191,0.0,0.0,3691.0,0.000965374454331476,9.3493e-05,1.0,10696.0,0.0002957877477208542
8.0,28.0,0.000244603,16353.0,4.0,0.0004074161918793399,0.00048233,52.0,107810.0,0.0005158890472830086,0.0,0.0,1851.0,0.0005178047610233514,0.0,0.0,3691.0,0.0005792246725988856,0.0,0.0,10696.0,0.0001774726486325125
8.0,29.0,0.000244603,16353.0,4.0,0.00034229091512760394,0.00045450300000000004,49.0,107810.0,0.0004913346283698051,0.0,0.0,1851.0,0.00031068285661401085,0.0,0.0,3691.0,0.00034753480355933136,0.000186986,2.0,10696.0,0.0001812779891795075
8.0,30.0,6.1151e-05,16353.0,1.0,0.00022983494907656234,0.000324645,35.0,107810.0,0.0004246587770218831,0.0,0.0,1851.0,0.00018640971396840651,0.000541859,2.0,3691.0,0.0004252644821355989,0.000186986,2.0,10696.0,0.0001835611935077045
8.0,31.0,0.000244603,16353.0,4.0,0.0002357421694459374,0.00030609400000000003,33.0,107810.0,0.0003772328662131299,0.0,0.0,1851.0,0.0001118458283810439,0.0,0.0,3691.0,0.0002551586892813593,0.000560957,6.0,10696.0,0.0003345195161046227
8.0,32.0,0.000244603,16353.0,4.0,0.00023928650166756243,0.000435952,47.0,107810.0,0.00040072051972787795,0.0,0.0,1851.0,6.710749702862634e-05,0.000270929,1.0,3691.0,0.0002614668135688156,0.000373972,4.0,10696.0,0.00035030050966277363
8.0,33.0,0.000122302,16353.0,2.0,0.00019249270100053746,0.000380299,41.0,107810.0,0.0003925519118367268,0.000540249,1.0,1851.0,0.00025636409821717585,0.0,0.0,3691.0,0.00015688008814128935,0.00028047900000000004,3.0,10696.0,0.0003223719057976642
8.0,34.0,0.000122302,16353.0,2.0,0.00016441642060032247,0.000343196,37.0,107810.0,0.0003728095471020361,0.0,0.0,1851.0,0.0001538184589303055,0.0,0.0,3691.0,9.41280528847736e-05,9.3493e-05,1.0,10696.0,0.00023082034347859853
8.0,35.0,0.0,16353.0,0.0,9.864985236019348e-05,0.000343196,37.0,107810.0,0.00036096412826122165,0.000540249,1.0,1851.0,0.0003083906753581833,0.000270929,1.0,3691.0,0.00016484843173086416,0.0,0.0,10696.0,0.0001384922060871591
8.0,36.0,6.1151e-05,16353.0,1.0,8.36503114161161e-05,0.00013913399999999999,15.0,107810.0,0.000272232076956733,0.0,0.0,1851.0,0.00018503440521490998,0.0,0.0,3691.0,9.89090590385185e-05,0.0,0.0,10696.0,8.309532365229545e-05
8.0,37.0,6.1151e-05,16353.0,1.0,7.465058684966966e-05,0.000157685,17.0,107810.0,0.00022641324617403977,0.0,0.0,1851.0,0.00011102064312894599,0.0,0.0,3691.0,5.9345435423111096e-05,0.0,0.0,10696.0,4.985719419137727e-05
8.0,38.0,6.1151e-05,16353.0,1.0,6.92507521098018e-05,5.5653000000000004e-05,6.0,107810.0,0.00015810914770442386,0.0,0.0,1851.0,6.66123858773676e-05,0.0,0.0,3691.0,3.560726125386666e-05,0.0,0.0,10696.0,2.9914316514826357e-05
8.0,39.0,0.0,16353.0,0.0,4.1550451265881075e-05,2.7827e-05,3.0,107810.0,0.0001059962886226543,0.0,0.0,1851.0,3.996743152642055e-05,0.0,0.0,3691.0,2.1364356752319994e-05,0.0,0.0,10696.0,1.7948589908895815e-05
8.0,40.0,0.0,16353.0,0.0,2.4930270759528645e-05,6.4929e-05,7.0,107810.0,8.956937317359258e-05,0.0,0.0,1851.0,2.398045891585233e-05,0.0,0.0,3691.0,1.2818614051391996e-05,0.0,0.0,10696.0,1.0769153945337489e-05
8.0,41.0,0.0,16353.0,0.0,1.4958162455717186e-05,5.5653000000000004e-05,6.0,107810.0,7.600282390415555e-05,0.0,0.0,1851.0,1.4388275349511399e-05,0.0,0.0,3691.0,7.691168430835197e-06,0.0,0.0,10696.0,6.461492367202493e-06
8.0,42.0,0.0,16353.0,0.0,8.974897473430312e-06,0.0,0.0,107810.0,4.5601694342493325e-05,0.0,0.0,1851.0,8.63296520970684e-06,0.0,0.0,3691.0,4.614701058501118e-06,0.0,0.0,10696.0,3.876895420321496e-06
8.0,43.0,0.0,16353.0,0.0,5.384938484058187e-06,0.0,0.0,107810.0,2.7361016605495995e-05,0.0,0.0,1851.0,5.179779125824103e-06,0.0,0.0,3691.0,2.7688206351006704e-06,0.0,0.0,10696.0,2.3261372521928974e-06
8.0,44.0,0.0,16353.0,0.0,3.2309630904349123e-06,0.0,0.0,107810.0,1.6416609963297597e-05,0.0,0.0,1851.0,3.107867475494462e-06,0.0,0.0,3691.0,1.6612923810604022e-06,0.0,0.0,10696.0,1.3956823513157384e-06
8.0,45.0,0.0,16353.0,0.0,1.9385778542609474e-06,0.0,0.0,107810.0,9.849965977978557e-06,0.0,0.0,1851.0,1.864720485296677e-06,0.0,0.0,3691.0,9.967754286362413e-07,0.0,0.0,10696.0,8.37409410789443e-07
8.0,46.0,0.0,16353.0,0.0,1.1631467125565684e-06,0.0,0.0,107810.0,5.909979586787134e-06,0.0,0.0,1851.0,1.1188322911780062e-06,0.0,0.0,3691.0,5.980652571817448e-07,0.0,0.0,10696.0,5.024456464736658e-07
8.0,47.0,0.0,16353.0,0.0,6.97888027533941e-07,0.0,0.0,107810.0,3.54598775207228e-06,0.0,0.0,1851.0,6.712993747068037e-07,0.0,0.0,3691.0,3.5883915430904686e-07,0.0,0.0,10696.0,3.014673878841995e-07
8.0,48.0,0.0,16353.0,0.0,4.1873281652036457e-07,0.0,0.0,107810.0,2.1275926512433677e-06,0.0,0.0,1851.0,4.027796248240822e-07,0.0,0.0,3691.0,2.153034925854281e-07,0.0,0.0,10696.0,1.808804327305197e-07
8.0,49.0,0.0,16353.0,0.0,2.5123968991221875e-07,0.0,0.0,107810.0,1.2765555907460205e-06,0.0,0.0,1851.0,2.416677748944493e-07,0.0,0.0,3691.0,1.2918209555125685e-07,0.0,0.0,10696.0,1.0852825963831182e-07
8.0,50.0,0.0,16353.0,0.0,1.5074381394733126e-07,0.0,0.0,107810.0,7.659333544476123e-07,0.0,0.0,1851.0,1.450006649366696e-07,0.0,0.0,3691.0,7.750925733075411e-08,0.0,0.0,10696.0,6.511695578298709e-08
8.0,51.0,0.0,16353.0,0.0,9.044628836839876e-08,0.0,0.0,107810.0,4.5956001266856735e-07,0.0,0.0,1851.0,8.700039896200175e-08,0.0,0.0,3691.0,4.650555439845247e-08,0.0,0.0,10696.0,3.907017346979225e-08
8.0,52.0,0.0,16353.0,0.0,5.426777302103925e-08,0.0,0.0,107810.0,2.757360076011404e-07,0.0,0.0,1851.0,5.220023937720105e-08,0.0,0.0,3691.0,2.7903332639071478e-08,0.0,0.0,10696.0,2.344210408187535e-08
9.0,1.0,0.0,16612.0,0.0,3.256066381262355e-08,0.0,0.0,107810.0,1.6544160456068425e-07,0.0,0.0,1851.0,3.132014362632063e-08,0.0,0.0,3691.0,1.6741999583442887e-08,0.0,0.0,10696.0,1.406526244912521e-08
9.0,2.0,0.0,16612.0,0.0,1.953639828757413e-08,0.0,0.0,111682.0,9.926496273641054e-08,0.0,0.0,1860.0,1.8792086175792376e-08,0.0,0.0,3755.0,1.0045199750065731e-08,0.0,0.0,10898.0,8.439157469475126e-09
9.0,3.0,0.0,16612.0,0.0,1.1721838972544477e-08,0.0,0.0,111682.0,5.955897764184632e-08,0.0,0.0,1860.0,1.1275251705475425e-08,0.0,0.0,3755.0,6.0271198500394384e-09,0.0,0.0,10898.0,5.063494481685075e-09
9.0,4.0,0.0,16612.0,0.0,7.0331033835266856e-09,0.0,0.0,111682.0,3.5735386585107794e-08,0.0,0.0,1860.0,6.765151023285255e-09,0.0,0.0,3755.0,3.6162719100236627e-09,0.0,0.0,10898.0,3.038096689011045e-09
9.0,5.0,0.0,16612.0,0.0,4.219862030116011e-09,0.0,0.0,111682.0,2.1441231951064674e-08,0.0,0.0,1860.0,4.059090613971153e-09,0.0,0.0,3755.0,2.1697631460141975e-09,0.0,0.0,10898.0,1.8228580134066268e-09
9.0,6.0,6.0197e-05,16612.0,1.0,2.408133191721807e-05,0.0,0.0,111682.0,1.2864739170638805e-08,0.0,0.0,1860.0,2.4354543683826916e-09,0.0,0.0,3755.0,1.3018578876085185e-09,0.0,0.0,10898.0,1.093714808043976e-09
9.0,7.0,0.0,16612.0,0.0,1.4448799150330842e-05,0.0,0.0,111682.0,7.718843502383282e-09,0.0,0.0,1860.0,1.461272621029615e-09,0.0,0.0,3755.0,7.81114732565111e-10,0.0,0.0,10898.0,6.562288848263856e-10
9.0,8.0,0.0,16612.0,0.0,8.669279490198505e-06,0.0,0.0,111682.0,4.631306101429969e-09,0.0,0.0,1860.0,8.767635726177689e-10,0.0,0.0,3755.0,4.686688395390666e-10,0.0,0.0,10898.0,3.937373308958313e-10
9.0,9.0,0.0,16612.0,0.0,5.201567694119102e-06,0.0,0.0,111682.0,2.778783660857981e-09,0.0,0.0,1860.0,5.260581435706613e-10,0.0,0.0,3755.0,2.8120130372343997e-10,0.0,0.0,10898.0,2.3624239853749876e-10
9.0,10.0,6.0197e-05,16612.0,1.0,2.7199740616471463e-05,0.0,0.0,111682.0,1.6672701965147887e-09,0.0,0.0,1860.0,3.156348861423968e-10,0.0,0.0,3755.0,1.6872078223406398e-10,0.0,0.0,10898.0,1.4174543912249926e-10
9.0,11.0,0.0,16612.0,0.0,1.6319844369882875e-05,8.954e-06,1.0,111682.0,3.5826003621179087e-06,0.0,0.0,1860.0,1.8938093168543807e-10,0.0,0.0,3755.0,1.0123246934043839e-10,0.0,0.0,10898.0,8.504726347349956e-11
9.0,12.0,6.0197e-05,16612.0,1.0,3.3870706621929724e-05,1.7908e-05,2.0,111682.0,9.312760217270745e-06,0.0,0.0,1860.0,1.1362855901126284e-10,0.0,0.0,3755.0,6.073948160426303e-11,0.0,0.0,10898.0,5.102835808409973e-11
9.0,13.0,0.0,16612.0,0.0,2.0322423973157834e-05,4.477e-05,5.0,111682.0,2.349565613036245e-05,0.0,0.0,1860.0,6.81771354067577e-11,0.0,0.0,3755.0,3.6443688962557814e-11,0.0,0.0,10898.0,3.0617014850459835e-11
9.0,14.0,0.0,16612.0,0.0,1.21934543838947e-05,0.0,0.0,111682.0,1.4097393678217469e-05,0.0,0.0,1860.0,4.090628124405462e-11,0.0,0.0,3755.0,2.186621337753469e-11,0.0,0.0,10898.0,1.83702089102759e-11
9.0,15.0,0.0,16612.0,0.0,7.3160726303368194e-06,8.954e-06,1.0,111682.0,1.2040036206930481e-05,0.0,0.0,1860.0,2.4543768746432773e-11,0.0,0.0,3755.0,1.3119728026520813e-11,0.0,0.0,10898.0,1.102212534616554e-11
9.0,16.0,0.000120395,16612.0,2.0,5.2547643578202094e-05,8.0586e-05,9.0,111682.0,3.9458421724158295e-05,0.0,0.0,1860.0,1.4726261247859663e-11,0.0,0.0,3755.0,7.871836815912488e-12,0.0,0.0,10898.0,6.6132752076993236e-12
9.0,17.0,0.00024078900000000001,16612.0,4.0,0.0001278441861469213,0.00013431,15.0,111682.0,7.739905303449498e-05,0.0,0.0,1860.0,8.835756748715797e-12,0.0,0.0,3755.0,4.723102089547493e-12,0.0,0.0,10898.0,3.967965124619594e-12
9.0,18.0,0.000180592,16612.0,3.0,0.00014894331168815279,0.000232803,26.0,111682.0,0.000139560631820697,0.000537622,1.0,1860.0,0.00021504880530145404,0.00053261,2.0,3755.0,0.00021304400283386128,0.000458811,5.0,10898.0,0.0001835244023807791
9.0,19.0,0.000361184,16612.0,6.0,0.0002338395870128917,0.000259665,29.0,111682.0,0.0001876023790924182,0.000537622,1.0,1860.0,0.0003440780831808724,0.00106522,4.0,3755.0,0.0005539144017003169,0.000367049,4.0,10898.0,0.00025693424142846744
9.0,20.0,0.000120395,16612.0,2.0,0.00018846175220773502,0.000456653,51.0,111682.0,0.0002952226274554509,0.0,0.0,1860.0,0.00020644684990852344,0.000266305,1.0,3755.0,0.0004388706410201901,0.000458811,5.0,10898.0,0.0003376849448570805
9.0,21.0,0.00024078900000000001,16612.0,4.0,0.000209392651324641,0.000331297,37.0,111682.0,0.0003096523764732705,0.000537622,1.0,1860.0,0.00033891690994511403,0.000798915,3.0,3755.0,0.000582888384612114,0.000275287,3.0,10898.0,0.0003127257669142483
9.0,22.0,0.00024078900000000001,16612.0,4.0,0.0002219511907947846,0.0005820080000000001,65.0,111682.0,0.00041859462588396233,0.000537622,1.0,1860.0,0.0004183989459670684,0.0,0.0,3755.0,0.0003497330307672684,0.000183524,2.0,10898.0,0.000261045060148549
9.0,23.0,0.000120395,16612.0,2.0,0.00018132871447687076,0.000671548,75.0,111682.0,0.0005197759755303774,0.000537622,1.0,1860.0,0.00046608816758024105,0.0,0.0,3755.0,0.00020983981846036106,0.000642335,7.0,10898.0,0.0004135610360891294
9.0,24.0,0.0,16612.0,0.0,0.00010879722868612246,0.000626778,70.0,111682.0,0.0005625767853182264,0.0,0.0,1860.0,0.0002796529005481446,0.0,0.0,3755.0,0.00012590389107621663,0.00082586,9.0,10898.0,0.0005784806216534776
