year,flu week,RI rate,RI pop,RI count,RI weighted rate,RO rate,RO count,RO pop,RO weighted rate,MC rate,MC count,MC pop,MC weighted rate,CMHD rate,CMHD count,CMHD pop,CMHD weighted rate,WI rate,WI count,WI pop,WI weighted rate
7.0,40.0,0.0,11408.0,0.0,4.761301839844231e-06,0.0,0.0,11219.0,5.228711999269926e-05,0.0,0.0,1739.0,6.43900948992116e-06,0.0,0.0,27103.0,2.048663445962274e-05,0.0,0.0,1047.0,1.782464486400891e-05
7.0,41.0,0.0,11408.0,0.0,2.8567811039065384e-06,0.0,0.0,11219.0,3.1372271995619553e-05,0.0,0.0,1739.0,3.863405693952696e-06,0.0,0.0,27103.0,1.2291980675773645e-05,0.0,0.0,1047.0,1.0694786918405346e-05
7.0,42.0,0.0,11408.0,0.0,1.714068662343923e-06,0.0,0.0,11219.0,1.882336319737173e-05,0.0,0.0,1739.0,2.318043416371617e-06,0.0,0.0,27103.0,7.375188405464186e-06,0.0,0.0,1047.0,6.416872151043207e-06
7.0,43.0,0.0,11408.0,0.0,1.0284411974063537e-06,0.0,0.0,11219.0,1.1294017918423038e-05,0.0,0.0,1739.0,1.3908260498229703e-06,0.0,0.0,27103.0,4.425113043278511e-06,0.0,0.0,1047.0,3.850123290625924e-06
7.0,44.0,0.0,11408.0,0.0,6.170647184438122e-07,0.0,0.0,11219.0,6.776410751053823e-06,0.0,0.0,1739.0,8.344956298937821e-07,0.0,0.0,27103.0,2.655067825967107e-06,0.0,0.0,1047.0,2.310073974375554e-06
7.0,45.0,0.0,11408.0,0.0,3.702388310662873e-07,0.0,0.0,11219.0,4.065846450632294e-06,0.0,0.0,1739.0,5.006973779362693e-07,0.0,0.0,27103.0,1.5930406955802641e-06,0.0,0.0,1047.0,1.3860443846253325e-06
7.0,46.0,0.0,11408.0,0.0,2.2214329863977238e-07,0.0,0.0,11219.0,2.4395078703793764e-06,0.0,0.0,1739.0,3.0041842676176155e-07,0.0,0.0,27103.0,9.558244173481585e-07,0.0,0.0,1047.0,8.316266307751994e-07
7.0,47.0,0.0,11408.0,0.0,1.3328597918386343e-07,0.0,0.0,11219.0,1.4637047222276257e-06,0.0,0.0,1739.0,1.8025105605705692e-07,0.0,0.0,27103.0,5.734946504088951e-07,0.0,0.0,1047.0,4.989759784651197e-07
7.0,48.0,0.0,11408.0,0.0,7.997158751031805e-08,0.0,0.0,11219.0,8.782228333365754e-07,0.0,0.0,1739.0,1.0815063363423415e-07,0.0,0.0,27103.0,3.44096790245337e-07,0.0,0.0,1047.0,2.993855870790718e-07
7.0,49.0,0.0,11408.0,0.0,4.7982952506190825e-08,0.0,0.0,11219.0,5.269337000019452e-07,0.0,0.0,1739.0,6.489038018054049e-08,0.0,0.0,27103.0,2.0645807414720221e-07,0.0,0.0,1047.0,1.7963135224744308e-07
7.0,50.0,0.0,11408.0,0.0,2.8789771503714494e-08,0.0,0.0,11219.0,3.161602200011671e-07,0.0,0.0,1739.0,3.8934228108324294e-08,0.0,0.0,27103.0,1.2387484448832133e-07,0.0,0.0,1047.0,1.0777881134846584e-07
7.0,51.0,0.0,11408.0,0.0,1.7273862902228697e-08,0.0,0.0,11219.0,1.8969613200070027e-07,0.0,0.0,1739.0,2.3360536864994576e-08,0.0,0.0,27103.0,7.43249066929928e-08,0.0,0.0,1047.0,6.46672868090795e-08
7.0,52.0,0.0,11408.0,0.0,1.0364317741337218e-08,0.0,0.0,11219.0,1.1381767920042015e-07,0.0,0.0,1739.0,1.4016322118996745e-08,0.0,0.0,27103.0,4.4594944015795674e-08,0.0,0.0,1047.0,3.88003720854477e-08
8.0,1.0,0.0,11039.0,0.0,6.218590644802331e-09,0.0,0.0,11219.0,6.829060752025209e-08,0.0,0.0,1739.0,8.409793271398047e-09,0.0,0.0,27103.0,2.6756966409477404e-08,0.0,0.0,1047.0,2.328022325126862e-08
8.0,2.0,0.0,11039.0,0.0,3.731154386881399e-09,0.0,0.0,11098.0,4.097436451215125e-08,0.0,0.0,1718.0,5.045875962838829e-09,0.0,0.0,27141.0,1.6054179845686443e-08,0.0,0.0,1020.0,1.3968133950761172e-08
8.0,3.0,0.0,11039.0,0.0,2.2386926321288392e-09,0.0,0.0,11098.0,2.4584618707290747e-08,0.0,0.0,1718.0,3.027525577703297e-09,0.0,0.0,27141.0,9.632507907411865e-09,0.0,0.0,1020.0,8.380880370456702e-09
8.0,4.0,0.0,11039.0,0.0,1.3432155792773035e-09,0.0,0.0,11098.0,1.4750771224374447e-08,0.0,0.0,1718.0,1.816515346621978e-09,0.0,0.0,27141.0,5.779504744447119e-09,0.0,0.0,1020.0,5.028528222274021e-09
8.0,5.0,0.0,11039.0,0.0,8.05929347566382e-10,0.0,0.0,11098.0,8.850462734624669e-09,0.0,0.0,1718.0,1.0899092079731869e-09,0.0,0.0,27141.0,3.467702846668271e-09,0.0,0.0,1020.0,3.0171169333644126e-09
8.0,6.0,0.0,11039.0,0.0,4.835576085398292e-10,0.0,0.0,11098.0,5.310277640774801e-09,0.0,0.0,1718.0,6.539455247839121e-10,0.0,0.0,27141.0,2.0806217080009627e-09,0.0,0.0,1020.0,1.8102701600186474e-09
8.0,7.0,0.0,11039.0,0.0,2.901345651238975e-10,0.0,0.0,11098.0,3.1861665844648807e-09,0.0,0.0,1718.0,3.9236731487034724e-10,0.0,0.0,27141.0,1.2483730248005775e-09,0.0,0.0,1020.0,1.0861620960111884e-09
8.0,8.0,0.0,11039.0,0.0,1.7408073907433852e-10,0.0,0.0,11098.0,1.9116999506789282e-09,0.0,0.0,1718.0,2.3542038892220835e-10,0.0,0.0,27141.0,7.490238148803465e-10,0.0,0.0,1020.0,6.51697257606713e-10
8.0,9.0,0.0,11039.0,0.0,1.044484434446031e-10,0.0,0.0,11098.0,1.147019970407357e-09,0.0,0.0,1718.0,1.41252233353325e-10,0.0,0.0,27141.0,4.4941428892820785e-10,0.0,0.0,1020.0,3.9101835456402776e-10
8.0,10.0,0.0,11039.0,0.0,6.266906606676186e-11,0.0,0.0,11098.0,6.882119822444142e-10,0.0,0.0,1718.0,8.4751340011995e-11,0.0,0.0,27141.0,2.696485733569247e-10,0.0,0.0,1020.0,2.3461101273841666e-10
8.0,11.0,0.0,11039.0,0.0,3.7601439640057115e-11,0.0,0.0,11098.0,4.129271893466485e-10,0.0,0.0,1718.0,5.0850804007197e-11,0.0,0.0,27141.0,1.617891440141548e-10,0.0,0.0,1020.0,1.4076660764304998e-10
8.0,12.0,0.0,11039.0,0.0,2.256086378403427e-11,0.0,0.0,11098.0,2.477563136079891e-10,0.0,0.0,1718.0,3.05104824043182e-11,0.0,0.0,27141.0,9.707348640849289e-11,0.0,0.0,1020.0,8.445996458582999e-11
8.0,13.0,0.0,11039.0,0.0,1.353651827042056e-11,0.0,0.0,11098.0,1.4865378816479344e-10,0.0,0.0,1718.0,1.830628944259092e-11,0.0,0.0,27141.0,5.824409184509573e-11,0.0,0.0,1020.0,5.067597875149799e-11
8.0,14.0,0.0,11039.0,0.0,8.121910962252336e-12,0.0,0.0,11098.0,8.919227289887606e-11,0.0,0.0,1718.0,1.0983773665554551e-11,0.0,0.0,27141.0,3.494645510705744e-11,0.0,0.0,1020.0,3.0405587250898795e-11
8.0,15.0,0.0,11039.0,0.0,4.873146577351402e-12,0.0,0.0,11098.0,5.3515363739325635e-11,0.0,0.0,1718.0,6.59026419933273e-12,0.0,0.0,27141.0,2.096787306423446e-11,0.0,0.0,1020.0,1.8243352350539278e-11
8.0,16.0,9.0588e-05,11039.0,1.0,3.623520292388795e-05,0.0,0.0,11098.0,3.210921824359538e-11,0.0,0.0,1718.0,3.954158519599638e-12,0.0,0.0,27141.0,1.2580723838540677e-11,0.0,0.0,1020.0,1.0946011410323566e-11
8.0,17.0,0.0,11039.0,0.0,2.174112175433277e-05,0.0,0.0,11098.0,1.9265530946157228e-11,0.0,0.0,1718.0,2.3724951117597827e-12,0.0,0.0,27141.0,7.548434303124407e-12,0.0,0.0,1020.0,6.567606846194139e-12
8.0,18.0,0.0,11039.0,0.0,1.304467305259966e-05,9.010600000000001e-05,1.0,11098.0,3.604241155931857e-05,0.0,0.0,1718.0,1.4234970670558695e-12,7.368899999999999e-05,2.0,27141.0,2.947560452906058e-05,0.0,0.0,1020.0,3.9405641077164835e-12
8.0,19.0,0.0,11039.0,0.0,7.826803831559796e-06,0.00027031900000000004,3.0,11098.0,0.00012975304693559116,0.0,0.0,1718.0,8.540982402335217e-13,0.0008474260000000001,23.0,27141.0,0.0003566557627174364,0.0,0.0,1020.0,2.36433846462989e-12
8.0,20.0,0.0,11039.0,0.0,4.696082298935877e-06,0.00045053199999999996,5.0,11098.0,0.00025806462816135465,0.0,0.0,1718.0,5.12458944140113e-13,0.0008842710000000001,24.0,27141.0,0.0005677018576304619,0.0,0.0,1020.0,1.4186030787779338e-12
8.0,21.0,0.0,11039.0,0.0,2.8176493793615264e-06,0.0007208510000000001,8.0,11098.0,0.0004431791768968129,0.0,0.0,1718.0,3.074753664840678e-13,0.000700048,19.0,27141.0,0.000620640314578277,0.0,0.0,1020.0,8.511618472667602e-13
8.0,22.0,0.000362352,11039.0,4.0,0.0001466313896276169,0.0007208510000000001,8.0,11098.0,0.0005542479061380879,0.0,0.0,1718.0,1.8448521989044066e-13,0.0008842710000000001,24.0,27141.0,0.0007260925887469662,0.0,0.0,1020.0,5.106971083600561e-13
8.0,23.0,0.000181176,11039.0,2.0,0.00016044923377657016,0.002252658,25.0,11098.0,0.0012336119436828527,0.001164144,2.0,1718.0,0.00046565760011069114,0.000147379,4.0,27141.0,0.0004946071532481798,0.001960784,2.0,1020.0,0.0007843136003064184
8.0,24.0,0.000181176,11039.0,2.0,0.0001687399402659421,0.002613083,29.0,11098.0,0.0017854003662097118,0.001164144,2.0,1718.0,0.0007450521600664147,0.00033160199999999996,9.0,27141.0,0.0004294050919489078,0.0,0.0,1020.0,0.000470588160183851
8.0,25.0,0.000271764,11039.0,3.0,0.00020994956415956527,0.000630744,7.0,11098.0,0.001323537819725827,0.003492433,6.0,1718.0,0.001844004496039849,0.000257912,7.0,27141.0,0.00036080785516934467,0.0029411759999999998,3.0,1020.0,0.0014588232961103105
8.0,26.0,0.000181176,11039.0,2.0,0.00019844013849573916,0.00045053199999999996,5.0,11098.0,0.0009743354918354962,0.000582072,1.0,1718.0,0.0013392314976239095,0.00033160199999999996,9.0,27141.0,0.00034912551310160676,0.001960784,2.0,1020.0,0.0016596075776661864
8.0,27.0,9.0588e-05,11039.0,1.0,0.00015529928309744348,0.0005406380000000001,6.0,11098.0,0.0008008564951012977,0.0,0.0,1718.0,0.0008035388985743457,0.000221068,6.0,27141.0,0.00029790250786096407,0.0,0.0,1020.0,0.0009957645465997118
8.0,28.0,0.0,11039.0,0.0,9.317956985846609e-05,0.000901063,10.0,11098.0,0.0008409390970607787,0.0,0.0,1718.0,0.0004821233391446074,0.000184223,5.0,27141.0,0.00025243070471657843,0.000980392,1.0,1020.0,0.000989615527959827
8.0,29.0,9.0588e-05,11039.0,1.0,9.214294191507965e-05,0.000630744,7.0,11098.0,0.0007568610582364672,0.0,0.0,1718.0,0.00028927400348676443,7.368899999999999e-05,2.0,27141.0,0.00018093402282994708,0.0,0.0,1020.0,0.0005937693167758962
8.0,30.0,9.0588e-05,11039.0,1.0,9.152096514904779e-05,0.000180213,2.0,11098.0,0.0005262018349418803,0.0,0.0,1718.0,0.00017356440209205864,0.000184223,5.0,27141.0,0.00018224961369796825,0.000980392,1.0,1020.0,0.0007484183900655377
8.0,31.0,9.0588e-05,11039.0,1.0,9.114777908942867e-05,9.010600000000001e-05,1.0,11098.0,0.00035176350096512816,0.0,0.0,1718.0,0.00010413864125523519,0.000221068,6.0,27141.0,0.00019777696821878096,0.0,0.0,1020.0,0.00044905103403932264
8.0,32.0,9.0588e-05,11039.0,1.0,9.09238674536572e-05,0.0,0.0,11098.0,0.00021105810057907688,0.0,0.0,1718.0,6.248318475314111e-05,7.368899999999999e-05,2.0,27141.0,0.00014814178093126856,0.0,0.0,1020.0,0.00026943062042359355
8.0,33.0,0.0,11039.0,0.0,5.455432047219432e-05,0.0,0.0,11098.0,0.00012663486034744613,0.0,0.0,1718.0,3.7489910851884666e-05,0.0,0.0,27141.0,8.888506855876114e-05,0.0,0.0,1020.0,0.00016165837225415612
8.0,34.0,0.0,11039.0,0.0,3.2732592283316594e-05,0.0,0.0,11098.0,7.598091620846767e-05,0.0,0.0,1718.0,2.2493946511130798e-05,0.0,0.0,27141.0,5.333104113525668e-05,0.0,0.0,1020.0,9.699502335249367e-05
8.0,35.0,0.0,11039.0,0.0,1.9639555369989956e-05,0.0,0.0,11098.0,4.55885497250806e-05,0.0,0.0,1718.0,1.3496367906678478e-05,0.0,0.0,27141.0,3.199862468115401e-05,0.0,0.0,1020.0,5.81970140114962e-05
8.0,36.0,0.0,11039.0,0.0,1.1783733221993973e-05,0.0,0.0,11098.0,2.735312983504836e-05,0.000582072,1.0,1718.0,0.0002409266207440071,0.0,0.0,27141.0,1.9199174808692404e-05,0.001960784,2.0,1020.0,0.0008192318084068979
8.0,37.0,0.0,11039.0,0.0,7.070239933196383e-06,0.0,0.0,11098.0,1.6411877901029016e-05,0.0,0.0,1718.0,0.00014455597244640426,3.6845e-05,1.0,27141.0,2.6257504885215442e-05,0.0,0.0,1020.0,0.0004915390850441387
8.0,38.0,0.0,11039.0,0.0,4.24214395991783e-06,0.0,0.0,11098.0,9.847126740617408e-06,0.0,0.0,1718.0,8.673358346784255e-05,0.0,0.0,27141.0,1.5754502931129263e-05,0.0,0.0,1020.0,0.0002949234510264832
8.0,39.0,0.0,11039.0,0.0,2.5452863759506977e-06,9.010600000000001e-05,1.0,11098.0,4.195067604437045e-05,0.0,0.0,1718.0,5.204015008070553e-05,0.0,0.0,27141.0,9.452701758677558e-06,0.0,0.0,1020.0,0.0001769540706158899
8.0,40.0,0.0,11039.0,0.0,1.5271718255704186e-06,0.0,0.0,11098.0,2.517040562662227e-05,0.0,0.0,1718.0,3.122409004842332e-05,0.0,0.0,27141.0,5.6716210552065345e-06,0.0,0.0,1020.0,0.00010617244236953393
8.0,41.0,0.0,11039.0,0.0,9.163030953422511e-07,0.0,0.0,11098.0,1.5102243375973361e-05,0.0,0.0,1718.0,1.873445402905399e-05,0.0,0.0,27141.0,3.4029726331239205e-06,0.0,0.0,1020.0,6.370346542172035e-05
8.0,42.0,0.0,11039.0,0.0,5.497818572053506e-07,0.0,0.0,11098.0,9.061346025584017e-06,0.0,0.0,1718.0,1.1240672417432394e-05,0.0,0.0,27141.0,2.0417835798743522e-06,0.0,0.0,1020.0,3.822207925303221e-05
8.0,43.0,0.0,11039.0,0.0,3.2986911432321035e-07,0.0,0.0,11098.0,5.43680761535041e-06,0.0,0.0,1718.0,6.744403450459436e-06,0.0,0.0,27141.0,1.2250701479246114e-06,0.0,0.0,1020.0,2.2933247551819327e-05
8.0,44.0,0.0,11039.0,0.0,1.979214685939262e-07,0.0,0.0,11098.0,3.262084569210246e-06,0.0,0.0,1718.0,4.046642070275662e-06,0.0,0.0,27141.0,7.350420887547668e-07,0.0,0.0,1020.0,1.3759948531091596e-05
8.0,45.0,0.0,11039.0,0.0,1.1875288115635571e-07,0.0,0.0,11098.0,1.9572507415261475e-06,0.0,0.0,1718.0,2.427985242165397e-06,0.0,0.0,27141.0,4.4102525325286005e-07,0.0,0.0,1020.0,8.255969118654957e-06
8.0,46.0,0.0,11039.0,0.0,7.125172869381342e-08,0.0,0.0,11098.0,1.1743504449156885e-06,0.0,0.0,1718.0,1.4567911452992382e-06,0.0,0.0,27141.0,2.6461515195171604e-07,0.0,0.0,1020.0,4.953581471192974e-06
8.0,47.0,0.0,11039.0,0.0,4.2751037216288055e-08,0.0,0.0,11098.0,7.04610266949413e-07,0.0,0.0,1718.0,8.740746871795429e-07,0.0,0.0,27141.0,1.587690911710296e-07,0.0,0.0,1020.0,2.9721488827157843e-06
8.0,48.0,0.0,11039.0,0.0,2.5650622329772834e-08,0.0,0.0,11098.0,4.227661601696478e-07,0.0,0.0,1718.0,5.244448123077257e-07,0.0,0.0,27141.0,9.526145470261776e-08,0.0,0.0,1020.0,1.7832893296294705e-06
8.0,49.0,0.0,11039.0,0.0,1.53903733978637e-08,0.0,0.0,11098.0,2.5365969610178866e-07,0.0,0.0,1718.0,3.146668873846354e-07,0.0,0.0,27141.0,5.715687282157065e-08,0.0,0.0,1020.0,1.0699735977776823e-06
8.0,50.0,0.0,11039.0,0.0,9.23422403871822e-09,0.0,0.0,11098.0,1.5219581766107318e-07,0.0,0.0,1718.0,1.8880013243078124e-07,0.0,0.0,27141.0,3.429412369294239e-08,0.0,0.0,1020.0,6.419841586666094e-07
8.0,51.0,0.0,11039.0,0.0,5.540534423230932e-09,0.0,0.0,11098.0,9.131749059664391e-08,0.0,0.0,1718.0,1.1328007945846873e-07,0.0,0.0,27141.0,2.0576474215765435e-08,0.0,0.0,1020.0,3.8519049519996565e-07
8.0,52.0,0.0,11039.0,0.0,3.324320653938559e-09,0.0,0.0,11098.0,5.479049435798634e-08,0.0,0.0,1718.0,6.796804767508124e-08,0.0,0.0,27141.0,1.234588452945926e-08,0.0,0.0,1020.0,2.311142971199794e-07
9.0,1.0,0.0,10682.0,0.0,1.9945923923631354e-09,0.0,0.0,11098.0,3.28742966147918e-08,0.0,0.0,1718.0,4.078082860504874e-08,0.0,0.0,27141.0,7.407530717675555e-09,0.0,0.0,1020.0,1.3866857827198764e-07
9.0,2.0,0.0,10682.0,0.0,1.1967554354178812e-09,0.0,0.0,10978.0,1.972457796887508e-08,0.0,0.0,1697.0,2.4468497163029243e-08,0.0,0.0,27181.0,4.444518430605333e-09,0.0,0.0,994.0,8.320114696319258e-08
9.0,3.0,0.0,10682.0,0.0,7.180532612507287e-10,0.0,0.0,10978.0,1.1834746781325048e-08,0.0,0.0,1697.0,1.4681098297817544e-08,0.0,0.0,27181.0,2.6667110583631998e-09,0.0,0.0,994.0,4.9920688177915546e-08
9.0,4.0,0.0,10682.0,0.0,4.308319567504372e-10,0.0,0.0,10978.0,7.100848068795028e-09,0.0,0.0,1697.0,8.808658978690526e-09,0.0,0.0,27181.0,1.6000266350179197e-09,0.0,0.0,994.0,2.995241290674933e-08
9.0,5.0,0.0,10682.0,0.0,2.584991740502623e-10,0.0,0.0,10978.0,4.260508841277016e-09,0.0,0.0,1697.0,5.285195387214315e-09,0.0,0.0,27181.0,9.600159810107519e-10,0.0,0.0,994.0,1.7971447744049596e-08
9.0,6.0,0.0,10682.0,0.0,1.550995044301574e-10,0.0,0.0,10978.0,2.5563053047662097e-09,0.0,0.0,1697.0,3.1711172323285887e-09,0.0,0.0,27181.0,5.760095886064511e-10,0.0,0.0,994.0,1.0782868646429758e-08
9.0,7.0,0.0,10682.0,0.0,9.305970265809443e-11,0.0,0.0,10978.0,1.5337831828597259e-09,0.0,0.0,1697.0,1.902670339397153e-09,0.0,0.0,27181.0,3.4560575316387066e-10,0.0,0.0,994.0,6.4697211878578545e-09
9.0,8.0,0.0,10682.0,0.0,5.583582159485666e-11,0.0,0.0,10978.0,9.202699097158355e-10,0.0,0.0,1697.0,1.1416022036382918e-09,0.0,0.0,27181.0,2.073634518983224e-10,0.0,0.0,994.0,3.881832712714712e-09
9.0,9.0,0.0,10682.0,0.0,3.3501492956913994e-11,0.0,0.0,10978.0,5.521619458295013e-10,0.0,0.0,1697.0,6.849613221829751e-10,3.679e-05,1.0,27181.0,1.4716124418071138e-05,0.0,0.0,994.0,2.329099627628827e-09
9.0,10.0,0.0,10682.0,0.0,2.0100895774148396e-11,0.0,0.0,10978.0,3.312971674977008e-10,0.0,0.0,1697.0,4.1097679330978505e-10,0.0,0.0,27181.0,8.829674650842683e-06,0.0,0.0,994.0,1.3974597765772963e-09
9.0,11.0,0.0,10682.0,0.0,1.2060537464489038e-11,0.0,0.0,10978.0,1.9877830049862045e-10,0.0,0.0,1697.0,2.4658607598587104e-10,0.0,0.0,27181.0,5.297804790505609e-06,0.0,0.0,994.0,8.384758659463777e-10
9.0,12.0,0.0,10682.0,0.0,7.236322478693423e-12,0.0,0.0,10978.0,1.1926698029917226e-10,0.0,0.0,1697.0,1.4795164559152262e-10,0.0,0.0,27181.0,3.1786828743033654e-06,0.0,0.0,994.0,5.030855195678266e-10
9.0,13.0,0.000280848,10682.0,3.0,0.00011233920434179348,0.0,0.0,10978.0,7.156018817950335e-11,0.0,0.0,1697.0,8.877098735491357e-11,0.0,0.0,27181.0,1.907209724582019e-06,0.0,0.0,994.0,3.0185131174069597e-10
9.0,14.0,9.3616e-05,10682.0,1.0,0.00010484992260507609,0.0,0.0,10978.0,4.293611290770201e-11,0.0,0.0,1697.0,5.326259241294814e-11,3.679e-05,1.0,27181.0,1.586032583474921e-05,0.0,0.0,994.0,1.8111078704441759e-10
9.0,15.0,9.3616e-05,10682.0,1.0,0.00010035635356304566,0.0,0.0,10978.0,2.5761667744621208e-11,0.0,0.0,1697.0,3.195755544776888e-11,0.0,0.0,27181.0,9.516195500849526e-06,0.0,0.0,994.0,1.0866647222665054e-10
9.0,16.0,0.001497856,10682.0,16.0,0.0006593562121378275,0.000182177,2.0,10978.0,7.287081545700064e-05,0.0,0.0,1697.0,1.917453326866133e-11,3.679e-05,1.0,27181.0,2.0425717300509715e-05,0.0,0.0,994.0,6.519988333599032e-11
9.0,17.0,0.000187232,10682.0,2.0,0.00047050652728269655,0.000637621,7.0,10978.0,0.00029877088927420035,0.0,0.0,1697.0,1.1504719961196797e-11,0.0,0.0,27181.0,1.2255430380305828e-05,0.007044406,7.0,994.0,0.00281776243911993
9.0,18.0,0.000280848,10682.0,3.0,0.0003946431163696179,0.000273266,3.0,10978.0,0.0002885689335645202,0.001178374,2.0,1697.0,0.000471349606902832,7.3581e-05,2.0,27181.0,3.6785658228183494e-05,0.004025375,4.0,994.0,0.003300807463471958
9.0,19.0,0.000561696,10682.0,6.0,0.0004614642698217707,0.000364355,4.0,10978.0,0.0003188833601387121,0.0,0.0,1697.0,0.0002828097641416992,0.000147162,4.0,27181.0,8.093619493691009e-05,0.007044406,7.0,994.0,0.004798246878083175
9.0,20.0,0.00140424,10682.0,15.0,0.0008385745618930624,0.000455444,5.0,10978.0,0.00037350761608322727,0.0,0.0,1697.0,0.00016968585848501952,0.000257533,7.0,27181.0,0.00015157491696214607,0.0050317190000000005,5.0,994.0,0.004891635726849905
9.0,21.0,0.002246784,10682.0,24.0,0.0014018583371358372,0.000455444,5.0,10978.0,0.00040628216964993635,0.000589187,1.0,1697.0,0.00033748631509101173,0.000110371,3.0,27181.0,0.00013509335017728764,0.001006344,1.0,994.0,0.003337519036109943
9.0,22.0,0.0027148640000000004,10682.0,29.0,0.0019270606022815024,0.0013663310000000001,15.0,10978.0,0.0007903017017899618,0.001767561,3.0,1697.0,0.000909516189054607,0.000367905,10.0,27181.0,0.0002282180101063726,0.001006344,1.0,994.0,0.0024050490216659657
9.0,23.0,0.0017787039999999999,10682.0,19.0,0.0018677179613689012,0.002550485,28.0,10978.0,0.0014943750210739772,0.001178374,2.0,1697.0,0.0010170593134327642,0.000662229,18.0,27181.0,0.00040182240606382355,0.002012687,2.0,994.0,0.0022481042129995797
9.0,24.0,0.0024340160000000002,10682.0,26.0,0.0020942371768213407,0.00218613,24.0,10978.0,0.0017710770126443862,0.000589187,1.0,1697.0,0.0008459103880596585,0.000588648,16.0,27181.0,0.0004765526436382941,0.010063437,10.0,994.0,0.005374237327799748
