year,flu week,TO rate,TO pop,TO count,TO weighted rate,GL rate,GL count,GL pop,GL weighted rate,PO rate,PO count,PO pop,PO weighted rate,LI rate,LI count,LI pop,LI weighted rate
,,,,,0.0,,,,,,,,,,,,
1.0,1.0,0.0,5343.0,0.0,0.0,,,,0.0,,,,0.0,,,,0.0
1.0,2.0,0.0,5343.0,0.0,0.0,0.00022361400000000002,3.0,13416.0,0.00022361400000000002,0.000324781,2.0,6158.0,0.000324781,0.0,0.0,2347.0,0.0
1.0,3.0,0.0,5343.0,0.0,0.0,0.00044722699999999997,6.0,13416.0,0.0003130592,0.0,0.0,6158.0,0.0001948686,0.0,0.0,2347.0,0.0
1.0,4.0,0.0,5343.0,0.0,0.0,0.000670841,9.0,13416.0,0.00045617192,0.0,0.0,6158.0,0.00011692115999999998,0.0,0.0,2347.0,0.0
1.0,5.0,0.0,5343.0,0.0,0.0,0.000149076,2.0,13416.0,0.000333333552,0.0,0.0,6158.0,7.015269599999999e-05,0.000852152,2.0,2347.0,0.0003408608
1.0,6.0,0.00018716099999999998,5343.0,1.0,7.48644e-05,0.000149076,2.0,13416.0,0.0002596305312,0.0,0.0,6158.0,4.209161759999999e-05,0.001278228,3.0,2347.0,0.00071580768
1.0,7.0,0.003743215,5343.0,20.0,0.00154220464,0.0,0.0,13416.0,0.00015577831872,0.0,0.0,6158.0,2.5254970559999993e-05,0.001278228,3.0,2347.0,0.0009407758080000001
1.0,8.0,0.0056148230000000006,5343.0,30.0,0.0031712519840000003,0.0,0.0,13416.0,9.3466991232e-05,0.0027606370000000002,17.0,6158.0,0.001119407782336,0.0,0.0,2347.0,0.0005644654848000001
1.0,9.0,0.0056148230000000006,5343.0,30.0,0.004148680390400001,0.0,0.0,13416.0,5.608019473919999e-05,0.003085417,19.0,6158.0,0.0019058114694016001,0.0,0.0,2347.0,0.00033867929088000003
1.0,10.0,0.0018716079999999999,5343.0,10.0,0.0032378514342400002,7.4538e-05,1.0,13416.0,6.346331684351999e-05,0.0,0.0,6158.0,0.00114348688164096,0.000426076,1.0,2347.0,0.00037363797452800003
1.0,11.0,0.0,5343.0,0.0,0.001942710860544,0.0,0.0,13416.0,3.8077990106111994e-05,0.0,0.0,6158.0,0.0006860921289845761,0.0,0.0,2347.0,0.00022418278471680002
1.0,12.0,0.0,5343.0,0.0,0.0011656265163264,0.0,0.0,13416.0,2.2846794063667197e-05,0.0,0.0,6158.0,0.00041165527739074566,0.0,0.0,2347.0,0.00013450967083008
1.0,13.0,0.0,5343.0,0.0,0.0006993759097958399,0.0,0.0,13416.0,1.3708076438200318e-05,0.0,0.0,6158.0,0.00024699316643444737,0.0,0.0,2347.0,8.0705802498048e-05
1.0,14.0,0.0,5343.0,0.0,0.0004196255458775039,0.0,0.0,13416.0,8.22484586292019e-06,0.0,0.0,6158.0,0.00014819589986066843,0.0,0.0,2347.0,4.84234814988288e-05
1.0,15.0,0.0,5343.0,0.0,0.0002517753275265023,0.0,0.0,13416.0,4.934907517752114e-06,0.0,0.0,6158.0,8.891753991640106e-05,0.0,0.0,2347.0,2.9054088899297276e-05
1.0,16.0,0.0,5343.0,0.0,0.00015106519651590138,0.0,0.0,13416.0,2.960944510651268e-06,0.0,0.0,6158.0,5.3350523949840636e-05,0.0,0.0,2347.0,1.7432453339578366e-05
1.0,17.0,0.00018716099999999998,5343.0,1.0,0.00016550351790954083,0.0,0.0,13416.0,1.7765667063907609e-06,0.0,0.0,6158.0,3.201031436990438e-05,0.0,0.0,2347.0,1.0459472003747018e-05
1.0,18.0,0.0,5343.0,0.0,9.93021107457245e-05,0.0,0.0,13416.0,1.0659400238344565e-06,0.0,0.0,6158.0,1.920618862194263e-05,0.0,0.0,2347.0,6.275683202248211e-06
1.0,19.0,0.0,5343.0,0.0,5.95812664474347e-05,0.0,0.0,13416.0,6.395640143006738e-07,0.0,0.0,6158.0,1.1523713173165576e-05,0.0,0.0,2347.0,3.765409921348926e-06
1.0,20.0,0.0,5343.0,0.0,3.5748759868460814e-05,0.0,0.0,13416.0,3.837384085804043e-07,0.0,0.0,6158.0,6.914227903899346e-06,0.0,0.0,2347.0,2.259245952809356e-06
1.0,21.0,0.0,5343.0,0.0,2.1449255921076487e-05,0.0,0.0,13416.0,2.3024304514824258e-07,0.0,0.0,6158.0,4.1485367423396075e-06,0.0,0.0,2347.0,1.3555475716856135e-06
1.0,22.0,0.0,5343.0,0.0,1.2869553552645892e-05,0.0,0.0,13416.0,1.3814582708894553e-07,0.0,0.0,6158.0,2.4891220454037644e-06,0.0,0.0,2347.0,8.133285430113681e-07
1.0,23.0,0.0,5343.0,0.0,7.721732131587534e-06,0.0,0.0,13416.0,8.288749625336732e-08,0.0,0.0,6158.0,1.4934732272422586e-06,0.0,0.0,2347.0,4.879971258068209e-07
1.0,24.0,0.0,5343.0,0.0,4.633039278952521e-06,0.0,0.0,13416.0,4.973249775202039e-08,0.0,0.0,6158.0,8.960839363453551e-07,0.0,0.0,2347.0,2.9279827548409253e-07
1.0,25.0,0.0,5343.0,0.0,2.779823567371512e-06,0.0,0.0,13416.0,2.983949865121223e-08,0.0,0.0,6158.0,5.376503618072131e-07,0.0,0.0,2347.0,1.756789652904555e-07
1.0,26.0,0.0,5343.0,0.0,1.6678941404229073e-06,0.0,0.0,13416.0,1.7903699190727338e-08,0.0,0.0,6158.0,3.225902170843278e-07,0.0,0.0,2347.0,1.0540737917427331e-07
1.0,27.0,0.0,5343.0,0.0,1.0007364842537444e-06,0.0,0.0,13416.0,1.0742219514436403e-08,0.0,0.0,6158.0,1.935541302505967e-07,0.0,0.0,2347.0,6.324442750456398e-08
1.0,28.0,0.0,5343.0,0.0,6.004418905522467e-07,0.0,0.0,13416.0,6.4453317086618415e-09,0.0,0.0,6158.0,1.1613247815035801e-07,0.0,0.0,2347.0,3.7946656502738385e-08
1.0,29.0,0.0,5343.0,0.0,3.6026513433134797e-07,0.0,0.0,13416.0,3.867199025197105e-09,0.0,0.0,6158.0,6.967948689021481e-08,0.0,0.0,2347.0,2.276799390164303e-08
1.0,30.0,0.0,5343.0,0.0,2.1615908059880877e-07,0.0,0.0,13416.0,2.320319415118263e-09,0.0,0.0,6158.0,4.1807692134128885e-08,0.0,0.0,2347.0,1.3660796340985819e-08
1.0,31.0,0.0,5343.0,0.0,1.2969544835928526e-07,0.0,0.0,13416.0,1.3921916490709577e-09,0.0,0.0,6158.0,2.508461528047733e-08,0.0,0.0,2347.0,8.19647780459149e-09
1.0,32.0,0.0,5343.0,0.0,7.781726901557115e-08,0.0,0.0,13416.0,8.353149894425747e-10,0.0,0.0,6158.0,1.5050769168286398e-08,0.0,0.0,2347.0,4.917886682754894e-09
1.0,33.0,0.0,5343.0,0.0,4.669036140934269e-08,0.0,0.0,13416.0,5.011889936655447e-10,0.0,0.0,6158.0,9.030461500971838e-09,0.0,0.0,2347.0,2.9507320096529364e-09
1.0,34.0,0.0,5343.0,0.0,2.8014216845605612e-08,0.0,0.0,13416.0,3.0071339619932686e-10,0.0,0.0,6158.0,5.418276900583103e-09,0.0,0.0,2347.0,1.7704392057917618e-09
1.0,35.0,0.0,5343.0,0.0,1.6808530107363366e-08,0.0,0.0,13416.0,1.8042803771959612e-10,0.0,0.0,6158.0,3.2509661403498616e-09,0.0,0.0,2347.0,1.062263523475057e-09
1.0,36.0,0.0,5343.0,0.0,1.0085118064418019e-08,0.0,0.0,13416.0,1.0825682263175766e-10,0.0,0.0,6158.0,1.950579684209917e-09,0.0,0.0,2347.0,6.373581140850343e-10
1.0,37.0,0.0,5343.0,0.0,6.051070838650811e-09,0.0,0.0,13416.0,6.49540935790546e-11,0.0,0.0,6158.0,1.1703478105259501e-09,0.0,0.0,2347.0,3.8241486845102056e-10
1.0,38.0,0.0,5343.0,0.0,3.6306425031904862e-09,0.0,0.0,13416.0,3.897245614743276e-11,0.0,0.0,6158.0,7.022086863155701e-10,0.0,0.0,2347.0,2.2944892107061234e-10
1.0,39.0,0.0,5343.0,0.0,2.1783855019142917e-09,0.0,0.0,13416.0,2.3383473688459657e-11,0.0,0.0,6158.0,4.2132521178934205e-10,0.0,0.0,2347.0,1.3766935264236739e-10
1.0,40.0,0.0,5343.0,0.0,1.307031301148575e-09,0.0,0.0,13416.0,1.4030084213075794e-11,0.0,0.0,6158.0,2.527951270736052e-10,0.0,0.0,2347.0,8.260161158542043e-11
1.0,41.0,0.0,5343.0,0.0,7.84218780689145e-10,0.0,0.0,13416.0,8.418050527845475e-12,0.0,0.0,6158.0,1.5167707624416312e-10,0.0,0.0,2347.0,4.9560966951252253e-11
1.0,42.0,0.0,5343.0,0.0,4.70531268413487e-10,0.0,0.0,13416.0,5.050830316707285e-12,0.0,0.0,6158.0,9.100624574649787e-11,0.0,0.0,2347.0,2.973658017075135e-11
1.0,43.0,0.0,5343.0,0.0,2.823187610480922e-10,0.0,0.0,13416.0,3.030498190024371e-12,0.0,0.0,6158.0,5.4603747447898716e-11,0.0,0.0,2347.0,1.7841948102450807e-11
1.0,44.0,0.0,5343.0,0.0,1.6939125662885532e-10,0.0,0.0,13416.0,1.8182989140146224e-12,0.0,0.0,6158.0,3.276224846873923e-11,0.0,0.0,2347.0,1.0705168861470484e-11
1.0,45.0,0.0,5343.0,0.0,1.016347539773132e-10,0.0,0.0,13416.0,1.0909793484087734e-12,0.0,0.0,6158.0,1.965734908124354e-11,0.0,0.0,2347.0,6.42310131688229e-12
1.0,46.0,0.0,5343.0,0.0,6.098085238638791e-11,0.0,0.0,13416.0,6.54587609045264e-13,0.0,0.0,6158.0,1.1794409448746123e-11,0.0,0.0,2347.0,3.853860790129374e-12
1.0,47.0,0.0,5343.0,0.0,3.658851143183275e-11,0.0,0.0,13416.0,3.9275256542715836e-13,0.0,0.0,6158.0,7.076645669247673e-12,0.0,0.0,2347.0,2.3123164740776245e-12
1.0,48.0,0.0,5343.0,0.0,2.1953106859099647e-11,0.0,0.0,13416.0,2.35651539256295e-13,0.0,0.0,6158.0,4.2459874015486036e-12,0.0,0.0,2347.0,1.3873898844465746e-12
1.0,49.0,0.0,5343.0,0.0,1.3171864115459787e-11,0.0,0.0,13416.0,1.41390923553777e-13,0.0,0.0,6158.0,2.547592440929162e-12,0.0,0.0,2347.0,8.324339306679447e-13
1.0,50.0,0.0,5343.0,0.0,7.903118469275872e-12,0.0,0.0,13416.0,8.48345541322662e-14,0.0,0.0,6158.0,1.5285554645574972e-12,0.0,0.0,2347.0,4.994603584007668e-13
1.0,51.0,0.0,5343.0,0.0,4.741871081565524e-12,0.0,0.0,13416.0,5.090073247935972e-14,0.0,0.0,6158.0,9.171332787344983e-13,0.0,0.0,2347.0,2.9967621504046005e-13
1.0,52.0,0.0,5343.0,0.0,2.845122648939314e-12,0.0,0.0,13416.0,3.054043948761583e-14,0.0,0.0,6158.0,5.502799672406989e-13,0.0,0.0,2347.0,1.7980572902427604e-13
1.0,53.0,0.0,5343.0,0.0,1.7070735893635882e-12,0.0,0.0,13416.0,1.83242636925695e-14,0.0,0.0,6158.0,3.301679803444194e-13,0.0,0.0,2347.0,1.0788343741456561e-13
2.0,1.0,0.0,5151.0,0.0,1.0242441536181529e-12,0.0,0.0,13416.0,1.09945582155417e-14,0.0,0.0,6158.0,1.981007882066516e-13,0.0,0.0,2347.0,6.473006244873937e-14
2.0,2.0,0.0,5151.0,0.0,6.145464921708918e-13,0.0,0.0,13568.0,6.596734929325019e-15,0.0,0.0,6189.0,1.1886047292399096e-13,0.0,0.0,2377.0,3.883803746924362e-14
2.0,3.0,0.0,5151.0,0.0,3.6872789530253504e-13,0.0,0.0,13568.0,3.958040957595011e-15,0.0,0.0,6189.0,7.131628375439457e-14,0.0,0.0,2377.0,2.330282248154617e-14
2.0,4.0,0.0,5151.0,0.0,2.21236737181521e-13,0.0,0.0,13568.0,2.3748245745570066e-15,0.0,0.0,6189.0,4.278977025263674e-14,0.0,0.0,2377.0,1.3981693488927702e-14
2.0,5.0,0.0,5151.0,0.0,1.327420423089126e-13,0.0,0.0,13568.0,1.4248947447342039e-15,0.0,0.0,6189.0,2.5673862151582045e-14,0.0,0.0,2377.0,8.38901609335662e-15
2.0,6.0,0.0,5151.0,0.0,7.964522538534756e-14,0.0,0.0,13568.0,8.549368468405223e-16,0.0,0.0,6189.0,1.5404317290949227e-14,0.0,0.0,2377.0,5.033409656013972e-15
2.0,7.0,0.0,5151.0,0.0,4.778713523120853e-14,0.0,0.0,13568.0,5.129621081043134e-16,0.0,0.0,6189.0,9.242590374569536e-15,0.0,0.0,2377.0,3.020045793608383e-15
2.0,8.0,0.0,5151.0,0.0,2.867228113872512e-14,0.0,0.0,13568.0,3.07777264862588e-16,0.0,0.0,6189.0,5.545554224741722e-15,0.0,0.0,2377.0,1.8120274761650297e-15
2.0,9.0,0.0,5151.0,0.0,1.7203368683235072e-14,0.0,0.0,13568.0,1.8466635891755281e-16,0.0,0.0,6189.0,3.327332534845033e-15,0.0,0.0,2377.0,1.0872164856990177e-15
2.0,10.0,0.0,5151.0,0.0,1.0322021209941043e-14,0.0,0.0,13568.0,1.1079981535053168e-16,0.0,0.0,6189.0,1.9963995209070196e-15,0.0,0.0,2377.0,6.523298914194107e-16
2.0,11.0,0.0,5151.0,0.0,6.193212725964626e-15,0.0,0.0,13568.0,6.6479889210319e-17,0.0,0.0,6189.0,1.1978397125442117e-15,0.0,0.0,2377.0,3.9139793485164636e-16
2.0,12.0,0.0,5151.0,0.0,3.7159276355787755e-15,0.0,0.0,13568.0,3.98879335261914e-17,0.0,0.0,6189.0,7.1870382752652705e-16,0.0,0.0,2377.0,2.3483876091098783e-16
2.0,13.0,0.0,5151.0,0.0,2.2295565813472653e-15,0.0,0.0,13568.0,2.393276011571484e-17,0.0,0.0,6189.0,4.312222965159162e-16,0.0,0.0,2377.0,1.4090325654659268e-16
2.0,14.0,0.0,5151.0,0.0,1.3377339488083592e-15,0.0,0.0,13568.0,1.43596560694289e-17,0.0,0.0,6189.0,2.587333779095497e-16,0.0,0.0,2377.0,8.45419539279556e-17
2.0,15.0,0.0,5151.0,0.0,8.026403692850154e-16,0.0,0.0,13568.0,8.61579364165734e-18,0.0,0.0,6189.0,1.552400267457298e-16,0.0,0.0,2377.0,5.072517235677336e-17
2.0,16.0,0.0,5151.0,0.0,4.815842215710093e-16,0.0,0.0,13568.0,5.1694761849944045e-18,0.0,0.0,6189.0,9.314401604743789e-17,0.0,0.0,2377.0,3.0435103414064016e-17
2.0,17.0,0.0,5151.0,0.0,2.8895053294260554e-16,0.0,0.0,13568.0,3.1016857109966425e-18,0.0,0.0,6189.0,5.588640962846273e-17,0.0,0.0,2377.0,1.826106204843841e-17
2.0,18.0,0.0,5151.0,0.0,1.7337031976556332e-16,0.0,0.0,13568.0,1.8610114265979855e-18,0.0,0.0,6189.0,3.353184577707764e-17,0.0,0.0,2377.0,1.0956637229063046e-17
2.0,19.0,0.0,5151.0,0.0,1.0402219185933799e-16,0.0,0.0,13568.0,1.1166068559587913e-18,0.000807885,5.0,6189.0,0.00032315400000002014,0.0,0.0,2377.0,6.573982337437827e-18
2.0,20.0,0.0,5151.0,0.0,6.241331511560279e-17,0.0,0.0,13568.0,6.699641135752747e-19,0.0,0.0,6189.0,0.00019389240000001207,0.0,0.0,2377.0,3.944389402462696e-18
2.0,21.0,0.0,5151.0,0.0,3.7447989069361674e-17,0.0,0.0,13568.0,4.019784681451648e-19,0.00016157700000000002,1.0,6189.0,0.00018096624000000724,0.0,0.0,2377.0,2.3666336414776177e-18
2.0,22.0,0.0007765480000000001,5151.0,4.0,0.0003106192000000225,0.0,0.0,13568.0,2.4118708088709885e-19,0.000807885,5.0,6189.0,0.00043173374400000435,0.0,0.0,2377.0,1.4199801848865706e-18
2.0,23.0,0.00038827400000000003,5151.0,2.0,0.00034168112000001354,0.0,0.0,13568.0,1.4471224853225931e-19,0.00016157700000000002,1.0,6189.0,0.00032367104640000264,0.0,0.0,2377.0,8.519881109319423e-19
2.0,24.0,0.0,5151.0,0.0,0.00020500867200000812,0.0,0.0,13568.0,8.682734911935559e-20,0.0,0.0,6189.0,0.00019420262784000157,0.0,0.0,2377.0,5.111928665591653e-19
2.0,25.0,0.00019413700000000002,5151.0,1.0,0.0002006600032000049,7.3703e-05,1.0,13568.0,2.948120000000005e-05,0.0012926160000000001,8.0,6189.0,0.000633567976704001,0.0,0.0,2377.0,3.067157199354992e-19
2.0,26.0,0.0019413710000000001,5151.0,10.0,0.000896944401920003,0.000368514,5.0,13568.0,0.00016509432000000004,0.0009694619999999999,6.0,6189.0,0.0007679255860224006,0.000420698,1.0,2377.0,0.0001682792000000002
2.0,27.0,0.006212385999999999,5151.0,32.0,0.0030231210411520017,0.00044221699999999996,6.0,13568.0,0.000275943392,0.002423655,15.0,6189.0,0.0014302173516134403,0.0,0.0,2377.0,0.00010096752000000012
2.0,28.0,0.0,5151.0,0.0,0.001813872624691201,0.00029481099999999997,4.0,13568.0,0.0002834904352,0.0,0.0,6189.0,0.0008581304109680642,0.0,0.0,2377.0,6.058051200000007e-05
2.0,29.0,0.00019413700000000002,5151.0,1.0,0.0011659783748147205,0.0,0.0,13568.0,0.00017009426112,0.0,0.0,6189.0,0.0005148782465808385,0.0,0.0,2377.0,3.634830720000004e-05
2.0,30.0,0.00038827400000000003,5151.0,2.0,0.0008548966248888324,0.0,0.0,13568.0,0.000102056556672,0.0,0.0,6189.0,0.0003089269479485031,0.0,0.0,2377.0,2.1808984320000025e-05
2.0,31.0,0.00019413700000000002,5151.0,1.0,0.0005905927749332994,0.0,0.0,13568.0,6.123393400319999e-05,0.0,0.0,6189.0,0.00018535616876910188,0.0,0.0,2377.0,1.3085390592000015e-05
2.0,32.0,0.0,5151.0,0.0,0.00035435566495997965,0.0,0.0,13568.0,3.6740360401919995e-05,0.0,0.0,6189.0,0.00011121370126146113,0.0,0.0,2377.0,7.851234355200009e-06
2.0,33.0,0.0,5151.0,0.0,0.00021261339897598778,0.0,0.0,13568.0,2.2044216241151996e-05,0.0,0.0,6189.0,6.672822075687668e-05,0.0,0.0,2377.0,4.710740613120005e-06
2.0,34.0,0.0,5151.0,0.0,0.00012756803938559266,0.0,0.0,13568.0,1.3226529744691198e-05,0.0,0.0,6189.0,4.0036932454126005e-05,0.0,0.0,2377.0,2.8264443678720033e-06
2.0,35.0,0.0,5151.0,0.0,7.654082363135559e-05,0.0,0.0,13568.0,7.935917846814719e-06,0.0,0.0,6189.0,2.40221594724756e-05,0.0,0.0,2377.0,1.695866620723202e-06
2.0,36.0,0.0,5151.0,0.0,4.592449417881335e-05,0.0,0.0,13568.0,4.7615507080888315e-06,0.0,0.0,6189.0,1.441329568348536e-05,0.0,0.0,2377.0,1.0175199724339212e-06
2.0,37.0,0.0,5151.0,0.0,2.755469650728801e-05,0.0,0.0,13568.0,2.856930424853299e-06,0.0,0.0,6189.0,8.647977410091216e-06,0.0,0.0,2377.0,6.105119834603527e-07
2.0,38.0,0.0,5151.0,0.0,1.6532817904372804e-05,0.0,0.0,13568.0,1.7141582549119792e-06,0.0,0.0,6189.0,5.18878644605473e-06,0.0,0.0,2377.0,3.6630719007621166e-07
2.0,39.0,0.0,5151.0,0.0,9.919690742623682e-06,0.0,0.0,13568.0,1.0284949529471875e-06,0.0,0.0,6189.0,3.113271867632838e-06,0.0,0.0,2377.0,2.1978431404572697e-07
2.0,40.0,0.0,5151.0,0.0,5.951814445574209e-06,0.0,0.0,13568.0,6.170969717683125e-07,0.0,0.0,6189.0,1.8679631205797026e-06,0.0,0.0,2377.0,1.318705884274362e-07
2.0,41.0,0.0,5151.0,0.0,3.5710886673445252e-06,0.0,0.0,13568.0,3.702581830609875e-07,0.0,0.0,6189.0,1.1207778723478215e-06,0.0,0.0,2377.0,7.912235305646172e-08
2.0,42.0,0.0,5151.0,0.0,2.142653200406715e-06,0.0,0.0,13568.0,2.2215490983659248e-07,0.0,0.0,6189.0,6.724667234086929e-07,0.0,0.0,2377.0,4.747341183387703e-08
2.0,43.0,0.0,5151.0,0.0,1.285591920244029e-06,0.0,0.0,13568.0,1.3329294590195548e-07,0.0,0.0,6189.0,4.034800340452157e-07,0.0,0.0,2377.0,2.8484047100326216e-08
2.0,44.0,0.0,5151.0,0.0,7.713551521464175e-07,0.0,0.0,13568.0,7.997576754117328e-08,0.0,0.0,6189.0,2.420880204271294e-07,0.0,0.0,2377.0,1.709042826019573e-08
2.0,45.0,0.0,5151.0,0.0,4.628130912878505e-07,0.0,0.0,13568.0,4.7985460524703966e-08,0.0,0.0,6189.0,1.4525281225627764e-07,0.0,0.0,2377.0,1.0254256956117438e-08
2.0,46.0,0.0,5151.0,0.0,2.776878547727103e-07,0.0,0.0,13568.0,2.879127631482238e-08,0.0,0.0,6189.0,8.715168735376658e-08,0.0,0.0,2377.0,6.152554173670462e-09
2.0,47.0,0.0,5151.0,0.0,1.6661271286362616e-07,0.0,0.0,13568.0,1.7274765788893425e-08,0.0,0.0,6189.0,5.229101241225995e-08,0.0,0.0,2377.0,3.6915325042022772e-09
2.0,48.0,0.0,5151.0,0.0,9.99676277181757e-08,0.0,0.0,13568.0,1.0364859473336055e-08,0.0,0.0,6189.0,3.137460744735597e-08,0.0,0.0,2377.0,2.2149195025213663e-09
2.0,49.0,0.0,5151.0,0.0,5.998057663090542e-08,0.0,0.0,13568.0,6.218915684001633e-09,0.0,0.0,6189.0,1.882476446841358e-08,0.0,0.0,2377.0,1.3289517015128198e-09
2.0,50.0,0.0,5151.0,0.0,3.598834597854325e-08,0.0,0.0,13568.0,3.731349410400979e-09,0.0,0.0,6189.0,1.1294858681048148e-08,0.0,0.0,2377.0,7.973710209076919e-10
2.0,51.0,0.0,5151.0,0.0,2.159300758712595e-08,0.0,0.0,13568.0,2.2388096462405873e-09,0.0,0.0,6189.0,6.776915208628889e-09,0.0,0.0,2377.0,4.784226125446151e-10
2.0,52.0,0.0,5151.0,0.0,1.2955804552275569e-08,0.0,0.0,13568.0,1.3432857877443524e-09,0.0,0.0,6189.0,4.066149125177333e-09,0.0,0.0,2377.0,2.8705356752676904e-10
3.0,1.0,0.0,5216.0,0.0,7.773482731365342e-09,0.0,0.0,13568.0,8.059714726466114e-10,0.0,0.0,6189.0,2.4396894751064e-09,0.0,0.0,2377.0,1.7223214051606142e-10
3.0,2.0,0.0,5216.0,0.0,4.664089638819205e-09,0.0,0.0,13667.0,4.835828835879668e-10,0.0,0.0,6153.0,1.4638136850638398e-09,0.0,0.0,2392.0,1.0333928430963685e-10
3.0,3.0,0.0,5216.0,0.0,2.7984537832915228e-09,0.0,0.0,13667.0,2.901497301527801e-10,0.0,0.0,6153.0,8.782882110383038e-10,0.0,0.0,2392.0,6.200357058578211e-11
3.0,4.0,0.0,5216.0,0.0,1.6790722699749135e-09,0.0,0.0,13667.0,1.7408983809166807e-10,0.0,0.0,6153.0,5.269729266229823e-10,0.0,0.0,2392.0,3.720214235146927e-11
3.0,5.0,0.0,5216.0,0.0,1.0074433619849482e-09,0.0,0.0,13667.0,1.0445390285500083e-10,0.0,0.0,6153.0,3.161837559737894e-10,0.0,0.0,2392.0,2.232128541088156e-11
3.0,6.0,0.0,5216.0,0.0,6.044660171909689e-10,0.0,0.0,13667.0,6.26723417130005e-11,0.0,0.0,6153.0,1.8971025358427364e-10,0.0,0.0,2392.0,1.3392771246528936e-11
3.0,7.0,0.0,5216.0,0.0,3.6267961031458134e-10,0.0,0.0,13667.0,3.760340502780029e-11,0.0,0.0,6153.0,1.1382615215056418e-10,0.0,0.0,2392.0,8.03566274791736e-12
