year,flu week,TO rate,TO pop,TO count,TO weighted rate,GL rate,GL count,GL pop,GL weighted rate,PO rate,PO count,PO pop,PO weighted rate,LI rate,LI count,LI pop,LI weighted rate
7.0,20.0,0.0,4961.0,0.0,2.510456192551784e-15,0.0,0.0,13669.0,1.1028426062459972e-14,0.0,0.0,6028.0,2.230476749582661e-13,0.0,0.0,2428.0,1.0998716940527512e-11
7.0,21.0,0.0,4961.0,0.0,1.5062737155310705e-15,0.0,0.0,13669.0,6.617055637475983e-15,0.0,0.0,6028.0,1.3382860497495965e-13,0.0,0.0,2428.0,6.599230164316507e-12
7.0,22.0,0.0,4961.0,0.0,9.037642293186422e-16,0.0,0.0,13669.0,3.9702333824855895e-15,0.0,0.0,6028.0,8.029716298497579e-14,0.0,0.0,2428.0,3.959538098589904e-12
7.0,23.0,0.0,4961.0,0.0,5.422585375911853e-16,7.3158e-05,1.0,13669.0,2.9263200002382146e-05,0.0,0.0,6028.0,4.817829779098547e-14,0.0,0.0,2428.0,2.3757228591539425e-12
7.0,24.0,0.0,4961.0,0.0,3.253551225547112e-16,0.0,0.0,13669.0,1.7557920001429288e-05,0.000165893,1.0,6028.0,6.635720002890699e-05,0.0,0.0,2428.0,1.4254337154923655e-12
7.0,25.0,0.0,4961.0,0.0,1.9521307353282673e-16,0.0,0.0,13669.0,1.0534752000857573e-05,0.00066357,4.0,6028.0,0.00030524232001734417,0.0,0.0,2428.0,8.552602292954192e-13
7.0,26.0,0.00020157200000000001,4961.0,1.0,8.062880000011715e-05,7.3158e-05,1.0,13669.0,3.558405120051455e-05,0.000165893,1.0,6028.0,0.0002495025920104065,0.0,0.0,2428.0,5.131561375772515e-13
7.0,27.0,0.00020157200000000001,4961.0,1.0,0.0001290060800000703,0.0,0.0,13669.0,2.1350430720308728e-05,0.000497678,3.0,6028.0,0.0003487727552062439,0.0,0.0,2428.0,3.078936825463509e-13
7.0,28.0,0.000403145,4961.0,2.0,0.00023866164800004217,7.3158e-05,1.0,13669.0,4.207345843218524e-05,0.000331785,2.0,6028.0,0.0003419776531237463,0.001235585,3.0,2428.0,0.0004942340001847362
7.0,29.0,0.00020157200000000001,4961.0,1.0,0.0002238257888000253,7.3158e-05,1.0,13669.0,5.450727505931115e-05,0.000331785,2.0,6028.0,0.0003379005918742478,0.0008237230000000001,2.0,2428.0,0.0006260296001108418
7.0,30.0,0.0,4961.0,0.0,0.00013429547328001518,0.000292633,4.0,13669.0,0.0001497575650355867,0.000497678,3.0,6028.0,0.00040181155512454867,0.0,0.0,2428.0,0.0003756177600665051
7.0,31.0,0.000806289,4961.0,4.0,0.0004030928839680091,0.00036579099999999997,5.0,13669.0,0.000236170939021352,0.00066357,4.0,6028.0,0.0005065149330747293,0.000411862,1.0,2428.0,0.000390115456039903
7.0,32.0,0.000403145,4961.0,2.0,0.00040311373038080545,0.00036579099999999997,5.0,13669.0,0.0002880189634128112,0.000165893,1.0,6028.0,0.0003702661598448375,0.000411862,1.0,2428.0,0.00039881407362394184
7.0,33.0,0.0,4961.0,0.0,0.00024186823822848325,0.00036579099999999997,5.0,13669.0,0.0003191277780476867,0.000165893,1.0,6028.0,0.00028851689590690254,0.0,0.0,2428.0,0.00023928844417436508
7.0,34.0,0.0,4961.0,0.0,0.00014512094293708995,0.000512108,7.0,13669.0,0.00039631986682861205,0.000331785,2.0,6028.0,0.00030582413754414155,0.000411862,1.0,2428.0,0.00030831786650461904
7.0,35.0,0.0,4961.0,0.0,8.707256576225396e-05,7.3158e-05,1.0,13669.0,0.0002670551200971672,0.0,0.0,6028.0,0.00018349448252648492,0.0016474460000000001,4.0,2428.0,0.0008439691199027715
7.0,36.0,0.0,4961.0,0.0,5.224353945735238e-05,0.000219475,3.0,13669.0,0.00024802307205830035,0.000165893,1.0,6028.0,0.00017645388951589093,0.0,0.0,2428.0,0.0005063814719416629
7.0,37.0,0.0,4961.0,0.0,3.1346123674411425e-05,7.3158e-05,1.0,13669.0,0.00017807704323498022,0.000165893,1.0,6028.0,0.00017222953370953455,0.0,0.0,2428.0,0.00030382888316499775
7.0,38.0,0.0,4961.0,0.0,1.8807674204646855e-05,7.3158e-05,1.0,13669.0,0.00013610942594098814,0.000165893,1.0,6028.0,0.00016969492022572073,0.0,0.0,2428.0,0.00018229732989899866
7.0,39.0,0.0,4961.0,0.0,1.1284604522788113e-05,0.000219475,3.0,13669.0,0.0001694556555645929,0.0,0.0,6028.0,0.00010181695213543243,0.002883031,7.0,2428.0,0.001262590797939399
7.0,40.0,0.0,4961.0,0.0,6.770762713672868e-06,0.000219475,3.0,13669.0,0.00018946339333875573,0.0,0.0,6028.0,6.109017128125945e-05,0.0,0.0,2428.0,0.0007575544787636394
7.0,41.0,0.0,4961.0,0.0,4.06245762820372e-06,0.0,0.0,13669.0,0.00011367803600325343,0.0,0.0,6028.0,3.665410276875567e-05,0.000411862,1.0,2428.0,0.0006192774872581837
7.0,42.0,0.0,4961.0,0.0,2.437474576922232e-06,0.0,0.0,13669.0,6.820682160195206e-05,0.0,0.0,6028.0,2.19924616612534e-05,0.0,0.0,2428.0,0.0003715664923549102
7.0,43.0,0.0,4961.0,0.0,1.4624847461533393e-06,0.0,0.0,13669.0,4.0924092961171235e-05,0.0,0.0,6028.0,1.319547699675204e-05,0.0,0.0,2428.0,0.00022293989541294612
7.0,44.0,0.0,4961.0,0.0,8.774908476920036e-07,0.0,0.0,13669.0,2.455445577670274e-05,0.0,0.0,6028.0,7.917286198051224e-06,0.0,0.0,2428.0,0.00013376393724776766
7.0,45.0,0.0,4961.0,0.0,5.264945086152021e-07,0.0,0.0,13669.0,1.4732673466021644e-05,0.0,0.0,6028.0,4.750371718830734e-06,0.0,0.0,2428.0,8.02583623486606e-05
7.0,46.0,0.0,4961.0,0.0,3.158967051691212e-07,0.0,0.0,13669.0,8.839604079612986e-06,0.0,0.0,6028.0,2.8502230312984403e-06,0.0,0.0,2428.0,4.815501740919636e-05
7.0,47.0,0.0,4961.0,0.0,1.8953802310147274e-07,0.0,0.0,13669.0,5.303762447767791e-06,0.0,0.0,6028.0,1.710133818779064e-06,0.0,0.0,2428.0,2.8893010445517816e-05
7.0,48.0,0.0,4961.0,0.0,1.1372281386088363e-07,0.0,0.0,13669.0,3.1822574686606746e-06,0.0,0.0,6028.0,1.0260802912674384e-06,0.0,0.0,2428.0,1.733580626731069e-05
7.0,49.0,0.0,4961.0,0.0,6.823368831653017e-08,0.0,0.0,13669.0,1.9093544811964047e-06,0.0,0.0,6028.0,6.15648174760463e-07,0.0,0.0,2428.0,1.0401483760386414e-05
7.0,50.0,0.0,4961.0,0.0,4.0940212989918104e-08,0.0,0.0,13669.0,1.1456126887178428e-06,0.0,0.0,6028.0,3.6938890485627783e-07,0.0,0.0,2428.0,6.240890256231848e-06
7.0,51.0,0.0,4961.0,0.0,2.4564127793950863e-08,0.0,0.0,13669.0,6.873676132307056e-07,0.0,0.0,6028.0,2.2163334291376668e-07,0.0,0.0,2428.0,3.7445341537391087e-06
7.0,52.0,0.0,4961.0,0.0,1.4738476676370518e-08,0.0,0.0,13669.0,4.124205679384234e-07,0.0,0.0,6028.0,1.3298000574826e-07,0.0,0.0,2428.0,2.246720492243465e-06
8.0,1.0,0.0,4886.0,0.0,8.84308600582231e-09,0.0,0.0,13669.0,2.47452340763054e-07,0.0,0.0,6028.0,7.9788003448956e-08,0.0,0.0,2428.0,1.348032295346079e-06
8.0,2.0,0.0,4886.0,0.0,5.305851603493386e-09,0.0,0.0,13640.0,1.484714044578324e-07,0.0,0.0,5960.0,4.78728020693736e-08,0.0,0.0,2427.0,8.088193772076474e-07
8.0,3.0,0.0,4886.0,0.0,3.1835109620960315e-09,0.0,0.0,13640.0,8.908284267469944e-08,0.0,0.0,5960.0,2.8723681241624156e-08,0.0,0.0,2427.0,4.852916263245884e-07
8.0,4.0,0.0,4886.0,0.0,1.910106577257619e-09,0.0,0.0,13640.0,5.344970560481966e-08,0.0,0.0,5960.0,1.7234208744974494e-08,0.0,0.0,2427.0,2.91174975794753e-07
8.0,5.0,0.0,4886.0,0.0,1.1460639463545713e-09,0.0,0.0,13640.0,3.206982336289179e-08,0.0,0.0,5960.0,1.0340525246984697e-08,0.0,0.0,2427.0,1.7470498547685178e-07
8.0,6.0,0.0,4886.0,0.0,6.876383678127428e-10,0.0,0.0,13640.0,1.9241894017735074e-08,0.0,0.0,5960.0,6.204315148190818e-09,0.0,0.0,2427.0,1.0482299128611107e-07
8.0,7.0,0.0,4886.0,0.0,4.1258302068764563e-10,0.0,0.0,13640.0,1.1545136410641044e-08,0.0,0.0,5960.0,3.7225890889144904e-09,0.0,0.0,2427.0,6.289379477166664e-08
8.0,8.0,0.0,4886.0,0.0,2.4754981241258736e-10,0.0,0.0,13640.0,6.927081846384626e-09,0.0,0.0,5960.0,2.233553453348694e-09,0.0,0.0,2427.0,3.7736276862999985e-08
8.0,9.0,0.0,4886.0,0.0,1.485298874475524e-10,0.0,0.0,13640.0,4.156249107830776e-09,0.0,0.0,5960.0,1.3401320720092165e-09,0.0,0.0,2427.0,2.264176611779999e-08
8.0,10.0,0.0,4886.0,0.0,8.911793246853144e-11,0.0,0.0,13640.0,2.4937494646984654e-09,0.0,0.0,5960.0,8.040792432055298e-10,0.0,0.0,2427.0,1.3585059670679992e-08
8.0,11.0,0.0,4886.0,0.0,5.3470759481118865e-11,0.0,0.0,13640.0,1.4962496788190792e-09,0.0,0.0,5960.0,4.824475459233179e-10,0.0,0.0,2427.0,8.151035802407995e-09
8.0,12.0,0.0,4886.0,0.0,3.2082455688671315e-11,0.0,0.0,13640.0,8.977498072914474e-10,0.0,0.0,5960.0,2.894685275539907e-10,0.0,0.0,2427.0,4.890621481444797e-09
8.0,13.0,0.0,4886.0,0.0,1.924947341320279e-11,0.0,0.0,13640.0,5.386498843748685e-10,0.0,0.0,5960.0,1.7368111653239442e-10,0.0,0.0,2427.0,2.934372888866878e-09
8.0,14.0,0.0,4886.0,0.0,1.1549684047921673e-11,0.0,0.0,13640.0,3.231899306249211e-10,0.0,0.0,5960.0,1.0420866991943664e-10,0.0,0.0,2427.0,1.7606237333201267e-09
8.0,15.0,0.0,4886.0,0.0,6.9298104287530034e-12,0.0,0.0,13640.0,1.9391395837495265e-10,0.0,0.0,5960.0,6.252520195166198e-11,0.000412031,1.0,2427.0,0.00016481345637423998
8.0,16.0,0.0,4886.0,0.0,4.1578862572518016e-12,0.0,0.0,13640.0,1.1634837502497159e-10,0.0,0.0,5960.0,3.7515121170997185e-11,0.0,0.0,2427.0,9.888807382454398e-05
8.0,17.0,0.0,4886.0,0.0,2.4947317543510807e-12,7.3314e-05,1.0,13640.0,2.9325669809025015e-05,0.0,0.0,5960.0,2.250907270259831e-11,0.0,0.0,2427.0,5.9332844294726384e-05
8.0,18.0,0.0,4886.0,0.0,1.4968390526106484e-12,0.0,0.0,13640.0,1.759540188541501e-05,0.00033557,2.0,5960.0,0.0001342280135054436,0.000412031,1.0,2427.0,0.0002004121065768358
8.0,19.0,0.000204666,4886.0,1.0,8.186640089810344e-05,0.000366569,5.0,13640.0,0.00015718484113124903,0.0013422820000000002,8.0,5960.0,0.0006174496081032663,0.0012360939999999999,3.0,2427.0,0.0006146848639461015
8.0,20.0,0.000409333,4886.0,2.0,0.00021285304053886208,7.3314e-05,1.0,13640.0,0.00012363650467874941,0.0,0.0,5960.0,0.00037046976486195974,0.000412031,1.0,2427.0,0.0005336233183676609
8.0,21.0,0.000204666,4886.0,1.0,0.00020957822432331722,0.000366569,5.0,13640.0,0.00022080950280724965,0.0,0.0,5960.0,0.00022228185891717584,0.001648125,4.0,2427.0,0.0009794239910205966
8.0,22.0,0.0,4886.0,0.0,0.00012574693459399032,0.000879765,12.0,13640.0,0.0004843917016843498,0.00033557,2.0,5960.0,0.0002675971153503055,0.000824063,2.0,2427.0,0.000917279594612358
8.0,23.0,0.0,4886.0,0.0,7.544816075639419e-05,0.0006598239999999999,9.0,13640.0,0.0005545646210106099,0.0,0.0,5960.0,0.0001605582692101833,0.0,0.0,2427.0,0.0005503677567674147
8.0,24.0,0.0,4886.0,0.0,4.526889645383651e-05,0.0005131959999999999,7.0,13640.0,0.000538017172606366,0.0,0.0,5960.0,9.633496152610997e-05,0.0,0.0,2427.0,0.00033022065406044886
8.0,25.0,0.0,4886.0,0.0,2.7161337872301907e-05,7.3314e-05,1.0,13640.0,0.0003521359035638196,0.0,0.0,5960.0,5.780097691566598e-05,0.0,0.0,2427.0,0.0001981323924362693
8.0,26.0,0.000204666,4886.0,1.0,9.816320272338115e-05,0.000733138,10.0,13640.0,0.0005045367421382918,0.0005033559999999999,3.0,5960.0,0.0002360229861493996,0.0,0.0,2427.0,0.00011887943546176158
8.0,27.0,0.000204666,4886.0,1.0,0.0001407643216340287,0.000366569,5.0,13640.0,0.0004493496452829751,0.000167785,1.0,5960.0,0.00020872779168963976,0.0,0.0,2427.0,7.132766127705695e-05
8.0,28.0,0.0,4886.0,0.0,8.445859298041721e-05,0.00058651,8.0,13640.0,0.0005042137871697851,0.000167785,1.0,5960.0,0.00019235067501378384,0.0,0.0,2427.0,4.279659676623417e-05
8.0,29.0,0.0,4886.0,0.0,5.067515578825032e-05,7.3314e-05,1.0,13640.0,0.00033185387230187104,0.0,0.0,5960.0,0.0001154104050082703,0.000412031,1.0,2427.0,0.0001904903580597405
8.0,30.0,0.0,4886.0,0.0,3.040509347295019e-05,0.00058651,8.0,13640.0,0.00043371632338112267,0.000167785,1.0,5960.0,0.00013636024300496216,0.0,0.0,2427.0,0.00011429421483584429
8.0,31.0,0.0,4886.0,0.0,1.8243056083770113e-05,0.00021994099999999997,3.0,13640.0,0.0003482061940286736,0.0,0.0,5960.0,8.18161458029773e-05,0.0,0.0,2427.0,6.857652890150658e-05
8.0,32.0,0.0,4886.0,0.0,1.0945833650262067e-05,0.0,0.0,13640.0,0.00020892371641720414,0.000167785,1.0,5960.0,0.00011620368748178637,0.0,0.0,2427.0,4.114591734090394e-05
8.0,33.0,0.0,4886.0,0.0,6.56750019015724e-06,7.3314e-05,1.0,13640.0,0.00015467982985032248,0.001174497,7.0,5960.0,0.0005395210124890719,0.0,0.0,2427.0,2.4687550404542364e-05
8.0,34.0,0.0,4886.0,0.0,3.940500114094344e-06,0.0,0.0,13640.0,9.280789791019349e-05,0.000167785,1.0,5960.0,0.0003908266074934431,0.0,0.0,2427.0,1.4812530242725417e-05
8.0,35.0,0.0,4886.0,0.0,2.3643000684566064e-06,0.0,0.0,13640.0,5.568473874611609e-05,0.000167785,1.0,5960.0,0.00030160996449606585,0.000412031,1.0,2427.0,0.00017369991814563524
8.0,36.0,0.0,4886.0,0.0,1.4185800410739637e-06,0.0,0.0,13640.0,3.3410843247669655e-05,0.0,0.0,5960.0,0.0001809659786976395,0.000412031,1.0,2427.0,0.0002690323508873811
8.0,37.0,0.0,4886.0,0.0,8.511480246443782e-07,0.0,0.0,13640.0,2.0046505948601792e-05,0.0,0.0,5960.0,0.0001085795872185837,0.0,0.0,2427.0,0.00016141941053242866
8.0,38.0,0.0,4886.0,0.0,5.106888147866269e-07,0.0,0.0,13640.0,1.2027903569161075e-05,0.0,0.0,5960.0,6.514775233115022e-05,0.000412031,1.0,2427.0,0.00026166404631945716
8.0,39.0,0.0,4886.0,0.0,3.0641328887197613e-07,0.0,0.0,13640.0,7.216742141496645e-06,0.0,0.0,5960.0,3.908865139869013e-05,0.0,0.0,2427.0,0.00015699842779167428
8.0,40.0,0.0,4886.0,0.0,1.8384797332318566e-07,0.0,0.0,13640.0,4.330045284897987e-06,0.0,0.0,5960.0,2.3453190839214078e-05,0.0,0.0,2427.0,9.419905667500457e-05
8.0,41.0,0.0,4886.0,0.0,1.1030878399391139e-07,0.0,0.0,13640.0,2.598027170938792e-06,0.0,0.0,5960.0,1.4071914503528446e-05,0.0,0.0,2427.0,5.651943400500274e-05
8.0,42.0,0.0,4886.0,0.0,6.618527039634683e-08,0.0,0.0,13640.0,1.5588163025632753e-06,0.0,0.0,5960.0,8.443148702117067e-06,0.0,0.0,2427.0,3.391166040300164e-05
8.0,43.0,0.0,4886.0,0.0,3.9711162237808096e-08,0.0,0.0,13640.0,9.352897815379651e-07,0.0,0.0,5960.0,5.06588922127024e-06,0.0,0.0,2427.0,2.0346996241800984e-05
8.0,44.0,0.0,4886.0,0.0,2.3826697342684856e-08,0.0,0.0,13640.0,5.611738689227791e-07,0.0,0.0,5960.0,3.0395335327621437e-06,0.0,0.0,2427.0,1.220819774508059e-05
8.0,45.0,0.0,4886.0,0.0,1.4296018405610912e-08,0.0,0.0,13640.0,3.3670432135366743e-07,0.0,0.0,5960.0,1.8237201196572862e-06,0.0,0.0,2427.0,7.324918647048354e-06
8.0,46.0,0.0,4886.0,0.0,8.577611043366548e-09,0.0,0.0,13640.0,2.0202259281220045e-07,0.0,0.0,5960.0,1.0942320717943717e-06,0.0,0.0,2427.0,4.394951188229012e-06
8.0,47.0,0.0,4886.0,0.0,5.146566626019929e-09,0.0,0.0,13640.0,1.2121355568732027e-07,0.0,0.0,5960.0,6.56539243076623e-07,0.0,0.0,2427.0,2.636970712937407e-06
8.0,48.0,0.0,4886.0,0.0,3.0879399756119573e-09,0.0,0.0,13640.0,7.272813341239216e-08,0.0,0.0,5960.0,3.9392354584597375e-07,0.0,0.0,2427.0,1.5821824277624442e-06
8.0,49.0,0.0,4886.0,0.0,1.8527639853671743e-09,0.0,0.0,13640.0,4.363688004743529e-08,0.0,0.0,5960.0,2.3635412750758424e-07,0.0,0.0,2427.0,9.493094566574665e-07
8.0,50.0,0.0,4886.0,0.0,1.1116583912203045e-09,0.0,0.0,13640.0,2.6182128028461174e-08,0.0,0.0,5960.0,1.4181247650455053e-07,0.0,0.0,2427.0,5.695856739944799e-07
8.0,51.0,0.0,4886.0,0.0,6.669950347321827e-10,0.0,0.0,13640.0,1.5709276817076704e-08,0.0,0.0,5960.0,8.508748590273031e-08,0.0,0.0,2427.0,3.4175140439668793e-07
8.0,52.0,0.0,4886.0,0.0,4.001970208393096e-10,0.0,0.0,13640.0,9.425566090246022e-09,0.0,0.0,5960.0,5.105249154163818e-08,0.0,0.0,2427.0,2.0505084263801275e-07
9.0,1.0,0.0,4812.0,0.0,2.4011821250358577e-10,0.0,0.0,13640.0,5.655339654147613e-09,0.0,0.0,5960.0,3.063149492498291e-08,0.0,0.0,2427.0,1.2303050558280765e-07
9.0,2.0,0.0,4812.0,0.0,1.4407092750215147e-10,0.0,0.0,13611.0,3.393203792488568e-09,0.0,0.0,5893.0,1.8378896954989747e-08,0.0,0.0,2426.0,7.381830334968459e-08
9.0,3.0,0.0,4812.0,0.0,8.644255650129088e-11,0.0,0.0,13611.0,2.0359222754931407e-09,0.0,0.0,5893.0,1.1027338172993847e-08,0.0,0.0,2426.0,4.429098200981075e-08
9.0,4.0,0.0,4812.0,0.0,5.1865533900774527e-11,0.0,0.0,13611.0,1.2215533652958843e-09,0.0,0.0,5893.0,6.616402903796308e-09,0.0,0.0,2426.0,2.6574589205886448e-08
9.0,5.0,0.0,4812.0,0.0,3.1119320340464716e-11,0.0,0.0,13611.0,7.329320191775306e-10,0.0,0.0,5893.0,3.969841742277784e-09,0.0,0.0,2426.0,1.594475352353187e-08
9.0,6.0,0.0,4812.0,0.0,1.8671592204278828e-11,0.0,0.0,13611.0,4.3975921150651834e-10,0.0,0.0,5893.0,2.3819050453666704e-09,0.0,0.0,2426.0,9.56685211411912e-09
9.0,7.0,0.0,4812.0,0.0,1.1202955322567296e-11,0.0,0.0,13611.0,2.63855526903911e-10,0.0,0.0,5893.0,1.4291430272200022e-09,0.0,0.0,2426.0,5.740111268471472e-09
9.0,8.0,0.0,4812.0,0.0,6.721773193540377e-12,0.0,0.0,13611.0,1.5831331614234659e-10,0.0,0.0,5893.0,8.574858163320013e-10,0.0,0.0,2426.0,3.444066761082883e-09
9.0,9.0,0.0,4812.0,0.0,4.033063916124226e-12,0.0,0.0,13611.0,9.498798968540795e-11,0.0,0.0,5893.0,5.144914897992007e-10,0.000412201,1.0,2426.0,0.00016488246644005665
9.0,10.0,0.0,4812.0,0.0,2.4198383496745357e-12,0.0,0.0,13611.0,5.699279381124477e-11,0.0,0.0,5893.0,3.086948938795204e-10,0.0,0.0,2426.0,9.892947986403398e-05
9.0,11.0,0.0,4812.0,0.0,1.4519030098047215e-12,0.0,0.0,13611.0,3.419567628674686e-11,0.0,0.0,5893.0,1.8521693632771223e-10,0.0,0.0,2426.0,5.935768791842038e-05
9.0,12.0,0.0,4812.0,0.0,8.711418058828329e-13,0.0,0.0,13611.0,2.0517405772048115e-11,0.0,0.0,5893.0,1.1113016179662733e-10,0.000412201,1.0,2426.0,0.00020049501275105225
9.0,13.0,0.0,4812.0,0.0,5.226850835296997e-13,0.0,0.0,13611.0,1.2310443463228868e-11,0.0,0.0,5893.0,6.667809707797639e-11,0.000412201,1.0,2426.0,0.00028517740765063136
9.0,14.0,0.0,4812.0,0.0,3.1361105011781984e-13,0.0,0.0,13611.0,7.38626607793732e-12,0.0,0.0,5893.0,4.0006858246785835e-11,0.0,0.0,2426.0,0.0001711064445903788
9.0,15.0,0.0,4812.0,0.0,1.881666300706919e-13,0.0,0.0,13611.0,4.431759646762392e-12,0.00016969999999999998,1.0,5893.0,6.788002400411495e-05,0.0,0.0,2426.0,0.00010266386675422729
9.0,16.0,0.0,4812.0,0.0,1.1289997804241513e-13,7.347e-05,1.0,13611.0,2.938800265905579e-05,0.0,0.0,5893.0,4.0728014402468964e-05,0.0,0.0,2426.0,6.159832005253637e-05
9.0,17.0,0.0,4812.0,0.0,6.773998682544907e-14,0.00014693899999999998,2.0,13611.0,7.640840159543347e-05,0.0,0.0,5893.0,2.4436808641481376e-05,0.0,0.0,2426.0,3.695899203152182e-05
9.0,18.0,0.0,4812.0,0.0,4.064399209526944e-14,0.0008816360000000001,12.0,13611.0,0.00039849944095726015,0.000339399,2.0,5893.0,0.00015042168518488884,0.000824402,2.0,2426.0,0.0003519361952189131
9.0,19.0,0.000831232,4812.0,4.0,0.00033249280002438646,0.00029387900000000004,4.0,13611.0,0.00035665126457435606,0.001187897,7.0,5893.0,0.0005654118111109333,0.001236603,3.0,2426.0,0.0007058029171313479
9.0,20.0,0.00103904,4812.0,5.0,0.0006151116800146318,7.347e-05,1.0,13611.0,0.00024337875874461365,0.001187897,7.0,5893.0,0.0008144058866665601,0.000412201,1.0,2426.0,0.0005883621502788088
9.0,21.0,0.000415616,4812.0,2.0,0.000535313408008779,0.00044081800000000005,6.0,13611.0,0.0003223544552467682,0.001187897,7.0,5893.0,0.0009638023319999362,0.0,0.0,2426.0,0.00035301729016728523
9.0,22.0,0.0,4812.0,0.0,0.00032118804480526744,0.00029387900000000004,4.0,13611.0,0.0003109642731480609,0.000678798,4.0,5893.0,0.0008498005991999617,0.002061005,5.0,2426.0,0.0010362123741003712
9.0,23.0,0.0,4812.0,0.0,0.00019271282688316046,0.000514288,7.0,13611.0,0.00039229376388883656,0.001018197,6.0,5893.0,0.000917159159519977,0.000412201,1.0,2426.0,0.0007866078244602227
9.0,24.0,0.0,4812.0,0.0,0.00011562769612989628,0.00029387900000000004,4.0,13611.0,0.00035292785833330195,0.001357597,8.0,5893.0,0.0010933342957119862,0.001236603,3.0,2426.0,0.0009666058946761337
