year,flu week,TR rate,TR pop,TR count,TR weighted rate,RS rate,RS count,RS pop,RS weighted rate,BH rate,BH count,BH pop,BH weighted rate,YE rate,YE count,YE pop,YE weighted rate
,,,,,0.0,,,,,,,,,,,,
1.0,1.0,0.0,718.0,0.0,0.0,,,,0.0,,,,0.0,,,,0.0
1.0,2.0,0.0,718.0,0.0,0.0,0.000324289,3.0,9251.0,0.000324289,0.0,0.0,12912.0,0.0,2.0222e-05,3.0,148356.0,2.0222e-05
1.0,3.0,0.0,718.0,0.0,0.0,0.0008647710000000001,8.0,9251.0,0.0005404818,0.0,0.0,12912.0,0.0,0.0,0.0,148356.0,1.21332e-05
1.0,4.0,0.0,718.0,0.0,0.0,0.000108096,1.0,9251.0,0.00036752748,0.0,0.0,12912.0,0.0,6.741e-06,1.0,148356.0,9.97632e-06
1.0,5.0,0.0,718.0,0.0,0.0,0.000324289,3.0,9251.0,0.000350232088,0.0,0.0,12912.0,0.0,0.0,0.0,148356.0,5.985791999999999e-06
1.0,6.0,0.0,718.0,0.0,0.0,0.000216193,2.0,9251.0,0.0002966164528,0.0,0.0,12912.0,0.0,0.0,0.0,148356.0,3.5914751999999992e-06
1.0,7.0,0.0,718.0,0.0,0.0,0.000432386,4.0,9251.0,0.00035092427168,0.0,0.0,12912.0,0.0,2.6961999999999997e-05,4.0,148356.0,1.2939685119999998e-05
1.0,8.0,0.0,718.0,0.0,0.0,0.0031347959999999996,29.0,9251.0,0.0014644729630079998,0.0,0.0,12912.0,0.0,0.000175254,26.0,148356.0,7.786541107200001e-05
1.0,9.0,0.0,718.0,0.0,0.0,0.0041076640000000005,38.0,9251.0,0.0025217493778048,0.015489467,200.0,12912.0,0.0061957868,0.00026288099999999997,39.0,148356.0,0.0001518716466432
1.0,10.0,0.0,718.0,0.0,0.0,0.0034590859999999997,32.0,9251.0,0.00289668402668288,0.0,0.0,12912.0,0.00371747208,9.436799999999999e-05,14.0,148356.0,0.00012887018798592
1.0,11.0,0.0,718.0,0.0,0.0,0.002378121,22.0,9251.0,0.002689258816009728,0.0,0.0,12912.0,0.002230483248,2.6961999999999997e-05,4.0,148356.0,8.810691279155199e-05
1.0,12.0,0.0,718.0,0.0,0.0,0.000324289,3.0,9251.0,0.0017432708896058368,0.0,0.0,12912.0,0.0013382899488,1.3480999999999998e-05,2.0,148356.0,5.8256547674931196e-05
1.0,13.0,0.0,718.0,0.0,0.0,0.000324289,3.0,9251.0,0.001175678133763502,0.0,0.0,12912.0,0.00080297396928,0.00026288099999999997,39.0,148356.0,0.0001401063286049587
1.0,14.0,0.0,718.0,0.0,0.0,0.000756675,7.0,9251.0,0.0010080768802581013,0.0,0.0,12912.0,0.000481784381568,9.436799999999999e-05,14.0,148356.0,0.00012181099716297521
1.0,15.0,0.0,718.0,0.0,0.0,0.000540482,5.0,9251.0,0.0008210389281548608,0.0,0.0,12912.0,0.0002890706289408,2.6961999999999997e-05,4.0,148356.0,8.387139829778512e-05
1.0,16.0,0.0,718.0,0.0,0.0,0.000108096,1.0,9251.0,0.0005358617568929165,0.0,0.0,12912.0,0.00017344237736448,6.7405e-05,10.0,148356.0,7.728483897867107e-05
1.0,17.0,0.0,718.0,0.0,0.0,0.0,0.0,9251.0,0.00032151705413574987,0.0,0.0,12912.0,0.000104065426418688,2.6961999999999997e-05,4.0,148356.0,5.715570338720264e-05
1.0,18.0,0.0,718.0,0.0,0.0,0.000324289,3.0,9251.0,0.0003226258324814499,0.0,0.0,12912.0,6.243925585121279e-05,2.6961999999999997e-05,4.0,148356.0,4.507822203232158e-05
1.0,19.0,0.0,718.0,0.0,0.0,0.000648579,6.0,9251.0,0.00045300709948886995,0.0,0.0,12912.0,3.746355351072767e-05,6.741e-06,1.0,148356.0,2.974333321939295e-05
1.0,20.0,0.0,718.0,0.0,0.0,0.000108096,1.0,9251.0,0.00031504265969332197,0.0,0.0,12912.0,2.2478132106436603e-05,0.0,0.0,148356.0,1.784599993163577e-05
1.0,21.0,0.0,718.0,0.0,0.0,0.000324289,3.0,9251.0,0.0003187411958159932,0.0,0.0,12912.0,1.3486879263861961e-05,0.0,0.0,148356.0,1.0707599958981461e-05
1.0,22.0,0.0,718.0,0.0,0.0,0.000108096,1.0,9251.0,0.0002344831174895959,0.0,0.0,12912.0,8.092127558317177e-06,0.0,0.0,148356.0,6.424559975388877e-06
1.0,23.0,0.0,718.0,0.0,0.0,0.000216193,2.0,9251.0,0.00022716707049375755,0.0,0.0,12912.0,4.855276534990306e-06,6.741e-06,1.0,148356.0,6.551135985233326e-06
1.0,24.0,0.0,718.0,0.0,0.0,0.000108096,1.0,9251.0,0.00017953864229625451,0.0,0.0,12912.0,2.9131659209941833e-06,0.0,0.0,148356.0,3.930681591139995e-06
1.0,25.0,0.0,718.0,0.0,0.0,0.0,0.0,9251.0,0.00010772318537775271,0.0,0.0,12912.0,1.74789955259651e-06,1.3480999999999998e-05,2.0,148356.0,7.750808954683997e-06
1.0,26.0,0.0,718.0,0.0,0.0,0.000108096,1.0,9251.0,0.00010787231122665161,0.0,0.0,12912.0,1.048739731557906e-06,0.0,0.0,148356.0,4.6504853728103976e-06
1.0,27.0,0.0,718.0,0.0,0.0,0.000108096,1.0,9251.0,0.00010796178673599098,0.0,0.0,12912.0,6.292438389347436e-07,0.0,0.0,148356.0,2.7902912236862384e-06
1.0,28.0,0.0,718.0,0.0,0.0,0.000108096,1.0,9251.0,0.00010801547204159458,0.0,0.0,12912.0,3.775463033608461e-07,0.0,0.0,148356.0,1.674174734211743e-06
1.0,29.0,0.0,718.0,0.0,0.0,0.0,0.0,9251.0,6.480928322495675e-05,0.0,0.0,12912.0,2.2652778201650767e-07,6.741e-06,1.0,148356.0,3.700904840527046e-06
1.0,30.0,0.0,718.0,0.0,0.0,0.010917739,101.0,9251.0,0.004405981169934974,0.0,0.0,12912.0,1.359166692099046e-07,6.741e-06,1.0,148356.0,4.916942904316227e-06
1.0,31.0,0.0,718.0,0.0,0.0,0.0,0.0,9251.0,0.0026435887019609842,0.0,0.0,12912.0,8.155000152594274e-08,0.0,0.0,148356.0,2.9501657425897363e-06
1.0,32.0,0.0,718.0,0.0,0.0,0.000216193,2.0,9251.0,0.0016726304211765906,0.0,0.0,12912.0,4.8930000915565644e-08,0.0,0.0,148356.0,1.7700994455538416e-06
1.0,33.0,0.0,718.0,0.0,0.0,0.000540482,5.0,9251.0,0.0012197710527059543,0.0,0.0,12912.0,2.9358000549339384e-08,0.0,0.0,148356.0,1.0620596673323049e-06
1.0,34.0,0.0,718.0,0.0,0.0,0.0,0.0,9251.0,0.0007318626316235726,0.0,0.0,12912.0,1.761480032960363e-08,0.0,0.0,148356.0,6.372358003993829e-07
1.0,35.0,0.0,718.0,0.0,0.0,0.0,0.0,9251.0,0.0004391175789741435,0.0,0.0,12912.0,1.0568880197762177e-08,0.0,0.0,148356.0,3.8234148023962974e-07
1.0,36.0,0.0,718.0,0.0,0.0,0.0,0.0,9251.0,0.0002634705473844861,0.0,0.0,12912.0,6.341328118657306e-09,0.0,0.0,148356.0,2.2940488814377783e-07
1.0,37.0,0.0,718.0,0.0,0.0,0.0,0.0,9251.0,0.00015808232843069167,0.0,0.0,12912.0,3.804796871194384e-09,0.0,0.0,148356.0,1.376429328862667e-07
1.0,38.0,0.0,718.0,0.0,0.0,0.0,0.0,9251.0,9.4849397058415e-05,0.0,0.0,12912.0,2.28287812271663e-09,0.0,0.0,148356.0,8.258575973176002e-08
1.0,39.0,0.0,718.0,0.0,0.0,0.0,0.0,9251.0,5.690963823504899e-05,0.0,0.0,12912.0,1.369726873629978e-09,0.0,0.0,148356.0,4.955145583905601e-08
1.0,40.0,0.0,718.0,0.0,0.0,0.0,0.0,9251.0,3.414578294102939e-05,0.0,0.0,12912.0,8.218361241779868e-10,0.0,0.0,148356.0,2.9730873503433605e-08
1.0,41.0,0.0,718.0,0.0,0.0,0.0,0.0,9251.0,2.0487469764617633e-05,0.0,0.0,12912.0,4.931016745067921e-10,0.0,0.0,148356.0,1.7838524102060163e-08
1.0,42.0,0.0,718.0,0.0,0.0,0.0,0.0,9251.0,1.2292481858770579e-05,0.0,0.0,12912.0,2.9586100470407524e-10,0.0,0.0,148356.0,1.0703114461236098e-08
1.0,43.0,0.0,718.0,0.0,0.0,0.0,0.0,9251.0,7.375489115262347e-06,0.0,0.0,12912.0,1.7751660282244515e-10,0.0,0.0,148356.0,6.421868676741659e-09
1.0,44.0,0.0,718.0,0.0,0.0,0.0,0.0,9251.0,4.425293469157408e-06,0.0,0.0,12912.0,1.0650996169346709e-10,0.0,0.0,148356.0,3.853121206044995e-09
1.0,45.0,0.0,718.0,0.0,0.0,0.0,0.0,9251.0,2.655176081494445e-06,0.0,0.0,12912.0,6.390597701608025e-11,0.0,0.0,148356.0,2.311872723626997e-09
1.0,46.0,0.0,718.0,0.0,0.0,0.0,0.0,9251.0,1.593105648896667e-06,0.0,0.0,12912.0,3.8343586209648147e-11,0.0,0.0,148356.0,1.3871236341761982e-09
1.0,47.0,0.0,718.0,0.0,0.0,0.0,0.0,9251.0,9.558633893380001e-07,0.0,0.0,12912.0,2.300615172578889e-11,0.0,0.0,148356.0,8.32274180505719e-10
1.0,48.0,0.0,718.0,0.0,0.0,0.0,0.0,9251.0,5.735180336028001e-07,0.0,0.0,12912.0,1.3803691035473332e-11,0.0,0.0,148356.0,4.993645083034313e-10
1.0,49.0,0.0,718.0,0.0,0.0,0.0,0.0,9251.0,3.4411082016168005e-07,0.0,0.0,12912.0,8.282214621283998e-12,0.0,0.0,148356.0,2.996187049820588e-10
1.0,50.0,0.0,718.0,0.0,0.0,0.0,0.0,9251.0,2.06466492097008e-07,0.0,0.0,12912.0,4.969328772770399e-12,0.0,0.0,148356.0,1.7977122298923526e-10
1.0,51.0,0.0,718.0,0.0,0.0,0.0,0.0,9251.0,1.238798952582048e-07,0.0,0.0,12912.0,2.981597263662239e-12,0.0,0.0,148356.0,1.0786273379354115e-10
1.0,52.0,0.0,718.0,0.0,0.0,0.0,0.0,9251.0,7.432793715492288e-08,0.0,0.0,12912.0,1.7889583581973432e-12,0.0,0.0,148356.0,6.47176402761247e-11
1.0,53.0,0.0,718.0,0.0,0.0,0.0,0.0,9251.0,4.4596762292953726e-08,0.0,0.0,12912.0,1.0733750149184059e-12,0.0,0.0,148356.0,3.8830584165674814e-11
2.0,1.0,0.0,713.0,0.0,0.0,0.0,0.0,9251.0,2.6758057375772236e-08,0.0,0.0,12912.0,6.440250089510435e-13,0.0,0.0,148356.0,2.3298350499404886e-11
2.0,2.0,0.0,713.0,0.0,0.0,0.0,0.0,9331.0,1.605483442546334e-08,0.0,0.0,13054.0,3.8641500537062606e-13,0.0,0.0,149702.0,1.3979010299642931e-11
2.0,3.0,0.0,713.0,0.0,0.0,0.0,0.0,9331.0,9.632900655278003e-09,0.0,0.0,13054.0,2.318490032223756e-13,0.0,0.0,149702.0,8.387406179785759e-12
2.0,4.0,0.0,713.0,0.0,0.0,0.0,0.0,9331.0,5.779740393166802e-09,0.0,0.0,13054.0,1.3910940193342536e-13,0.0,0.0,149702.0,5.032443707871455e-12
2.0,5.0,0.0,713.0,0.0,0.0,0.0,0.0,9331.0,3.467844235900081e-09,0.0,0.0,13054.0,8.346564116005521e-14,0.0,0.0,149702.0,3.019466224722873e-12
2.0,6.0,0.0,713.0,0.0,0.0,0.0,0.0,9331.0,2.0807065415400484e-09,0.0,0.0,13054.0,5.007938469603313e-14,0.0,0.0,149702.0,1.811679734833724e-12
2.0,7.0,0.0,713.0,0.0,0.0,0.0,0.0,9331.0,1.248423924924029e-09,0.0,0.0,13054.0,3.0047630817619877e-14,0.0,0.0,149702.0,1.0870078409002343e-12
2.0,8.0,0.0,713.0,0.0,0.0,0.0,0.0,9331.0,7.490543549544174e-10,0.0,0.0,13054.0,1.8028578490571926e-14,0.0,0.0,149702.0,6.522047045401406e-13
2.0,9.0,0.0,713.0,0.0,0.0,0.0,0.0,9331.0,4.494326129726504e-10,0.0,0.0,13054.0,1.0817147094343155e-14,0.0,0.0,149702.0,3.9132282272408434e-13
2.0,10.0,0.0,713.0,0.0,0.0,0.0,0.0,9331.0,2.6965956778359025e-10,0.0,0.0,13054.0,6.490288256605892e-15,0.0,0.0,149702.0,2.347936936344506e-13
2.0,11.0,0.0,713.0,0.0,0.0,0.0,0.0,9331.0,1.6179574067015415e-10,0.0,0.0,13054.0,3.8941729539635356e-15,0.0,0.0,149702.0,1.4087621618067035e-13
2.0,12.0,0.0,713.0,0.0,0.0,0.0,0.0,9331.0,9.707744440209248e-11,0.0,0.0,13054.0,2.336503772378121e-15,0.0,0.0,149702.0,8.45257297084022e-14
2.0,13.0,0.0,713.0,0.0,0.0,0.0,0.0,9331.0,5.824646664125549e-11,0.0,0.0,13054.0,1.4019022634268727e-15,0.0,0.0,149702.0,5.071543782504132e-14
2.0,14.0,0.0,713.0,0.0,0.0,0.0,0.0,9331.0,3.4947879984753294e-11,0.0,0.0,13054.0,8.411413580561235e-16,6.68e-06,1.0,149702.0,2.672000030429263e-06
2.0,15.0,0.0,713.0,0.0,0.0,0.0,0.0,9331.0,2.0968727990851976e-11,0.0,0.0,13054.0,5.046848148336741e-16,6.68e-06,1.0,149702.0,4.275200018257558e-06
2.0,16.0,0.0,713.0,0.0,0.0,0.0,0.0,9331.0,1.2581236794511185e-11,0.0,0.0,13054.0,3.028108889002044e-16,1.336e-05,2.0,149702.0,7.909120010954535e-06
2.0,17.0,0.0,713.0,0.0,0.0,0.0,0.0,9331.0,7.54874207670671e-12,0.0,0.0,13054.0,1.8168653334012265e-16,2.004e-05,3.0,149702.0,1.2761472006572721e-05
2.0,18.0,0.0,713.0,0.0,0.0,0.0,0.0,9331.0,4.529245246024026e-12,0.0,0.0,13054.0,1.0901192000407359e-16,1.336e-05,2.0,149702.0,1.3000883203943632e-05
2.0,19.0,0.0,713.0,0.0,0.0,0.0,0.0,9331.0,2.7175471476144158e-12,0.0,0.0,13054.0,6.540715200244415e-17,0.0,0.0,149702.0,7.800529922366179e-06
2.0,20.0,0.0,713.0,0.0,0.0,0.0,0.0,9331.0,1.6305282885686494e-12,7.6605e-05,1.0,13054.0,3.0642000000039244e-05,6.68e-06,1.0,149702.0,7.352317953419708e-06
2.0,21.0,0.0,713.0,0.0,0.0,0.0,0.0,9331.0,9.783169731411895e-13,0.0,0.0,13054.0,1.8385200000023546e-05,2.672e-05,4.0,149702.0,1.5099390772051826e-05
2.0,22.0,0.0,713.0,0.0,0.0,0.000428679,4.0,9331.0,0.0001714716005869902,0.0,0.0,13054.0,1.1031120000014127e-05,2.004e-05,3.0,149702.0,1.7075634463231097e-05
2.0,23.0,0.0,713.0,0.0,0.0,0.000428679,4.0,9331.0,0.0002743545603521941,0.0,0.0,13054.0,6.618672000008476e-06,1.336e-05,2.0,149702.0,1.5589380677938658e-05
2.0,24.0,0.0,713.0,0.0,0.0,0.002572072,24.0,9331.0,0.0011934415362113164,0.0,0.0,13054.0,3.9712032000050855e-06,1.336e-05,2.0,149702.0,1.4697628406763195e-05
2.0,25.0,0.0,713.0,0.0,0.0,0.0034294290000000003,32.0,9331.0,0.00208783652172679,0.0,0.0,13054.0,2.3827219200030514e-06,1.336e-05,2.0,149702.0,1.4162577044057917e-05
2.0,26.0,0.0,713.0,0.0,0.0,0.002464902,23.0,9331.0,0.002238662713036074,0.000229815,3.0,13054.0,9.335563315200183e-05,3.34e-05,5.0,149702.0,2.185754622643475e-05
2.0,27.0,0.0,713.0,0.0,0.0,0.001929054,18.0,9331.0,0.0021148192278216443,0.0,0.0,13054.0,5.60133798912011e-05,6.68e-06,1.0,149702.0,1.578652773586085e-05
2.0,28.0,0.0,713.0,0.0,0.0,0.0022505629999999997,21.0,9331.0,0.0021691167366929866,0.0,0.0,13054.0,3.360802793472066e-05,0.0,0.0,149702.0,9.47191664151651e-06
2.0,29.0,0.0,713.0,0.0,0.0,0.0032150890000000004,30.0,9331.0,0.0025875056420157925,0.0,0.0,13054.0,2.0164816760832394e-05,1.336e-05,2.0,149702.0,1.1027149984909906e-05
2.0,30.0,0.0,713.0,0.0,0.0,0.0022505629999999997,21.0,9331.0,0.0024527285852094754,0.0,0.0,13054.0,1.2098890056499437e-05,1.336e-05,2.0,149702.0,1.1960289990945943e-05
2.0,31.0,0.0,713.0,0.0,0.0,0.0022505629999999997,21.0,9331.0,0.002371862351125685,0.0,0.0,13054.0,7.259334033899662e-06,6.68e-06,1.0,149702.0,9.848173994567567e-06
2.0,32.0,0.0,713.0,0.0,0.0,0.00021433900000000002,2.0,9331.0,0.001508853010675411,0.0,0.0,13054.0,4.355600420339797e-06,1.336e-05,2.0,149702.0,1.125290439674054e-05
2.0,33.0,0.0,713.0,0.0,0.0,0.000535848,5.0,9331.0,0.0011196510064052465,0.0,0.0,13054.0,2.6133602522038784e-06,0.0,0.0,149702.0,6.751742638044324e-06
2.0,34.0,0.0,713.0,0.0,0.0,0.00021433900000000002,2.0,9331.0,0.000757526203843148,0.0,0.0,13054.0,1.568016151322327e-06,0.0,0.0,149702.0,4.051045582826594e-06
2.0,35.0,0.0,713.0,0.0,0.0,0.0,0.0,9331.0,0.0004545157223058888,0.000306419,4.0,13054.0,0.0001235084096907934,0.0,0.0,149702.0,2.4306273496959566e-06
2.0,36.0,0.0,713.0,0.0,0.0,0.00010717,1.0,9331.0,0.00031557743338353326,0.0,0.0,13054.0,7.410504581447604e-05,0.0,0.0,149702.0,1.458376409817574e-06
2.0,37.0,0.0,713.0,0.0,0.0,0.0,0.0,9331.0,0.00018934646003011994,0.00015321,2.0,13054.0,0.00010574702748868562,0.0,0.0,149702.0,8.750258458905443e-07
2.0,38.0,0.0,713.0,0.0,0.0,0.0,0.0,9331.0,0.00011360787601807196,0.0,0.0,13054.0,6.344821649321137e-05,0.0,0.0,149702.0,5.250155075343266e-07
2.0,39.0,0.0,713.0,0.0,0.0,0.0,0.0,9331.0,6.816472561084317e-05,0.0,0.0,13054.0,3.806892989592682e-05,0.0,0.0,149702.0,3.1500930452059595e-07
2.0,40.0,0.0,713.0,0.0,0.0,0.0,0.0,9331.0,4.08988353665059e-05,0.0,0.0,13054.0,2.2841357937556094e-05,0.0,0.0,149702.0,1.8900558271235758e-07
2.0,41.0,0.0,713.0,0.0,0.0,0.0,0.0,9331.0,2.453930121990354e-05,0.0,0.0,13054.0,1.3704814762533657e-05,0.0,0.0,149702.0,1.1340334962741454e-07
2.0,42.0,0.0,713.0,0.0,0.0,0.0,0.0,9331.0,1.4723580731942123e-05,0.0,0.0,13054.0,8.222888857520194e-06,0.0,0.0,149702.0,6.804200977644873e-08
2.0,43.0,0.0,713.0,0.0,0.0,0.0,0.0,9331.0,8.834148439165274e-06,0.0,0.0,13054.0,4.933733314512116e-06,0.0,0.0,149702.0,4.082520586586923e-08
2.0,44.0,0.0,713.0,0.0,0.0,0.0,0.0,9331.0,5.300489063499164e-06,0.0,0.0,13054.0,2.96023998870727e-06,0.0,0.0,149702.0,2.449512351952154e-08
2.0,45.0,0.0,713.0,0.0,0.0,0.0,0.0,9331.0,3.1802934380994984e-06,0.0,0.0,13054.0,1.7761439932243617e-06,0.0,0.0,149702.0,1.4697074111712922e-08
2.0,46.0,0.0,713.0,0.0,0.0,0.0,0.0,9331.0,1.908176062859699e-06,0.0,0.0,13054.0,1.065686395934617e-06,0.0,0.0,149702.0,8.818244467027752e-09
2.0,47.0,0.0,713.0,0.0,0.0,0.0,0.0,9331.0,1.1449056377158193e-06,0.0,0.0,13054.0,6.394118375607701e-07,0.0,0.0,149702.0,5.290946680216651e-09
2.0,48.0,0.0,713.0,0.0,0.0,0.0,0.0,9331.0,6.869433826294916e-07,0.0,0.0,13054.0,3.8364710253646206e-07,0.0,0.0,149702.0,3.1745680081299905e-09
2.0,49.0,0.0,713.0,0.0,0.0,0.0,0.0,9331.0,4.121660295776949e-07,0.0,0.0,13054.0,2.3018826152187724e-07,0.0,0.0,149702.0,1.904740804877994e-09
2.0,50.0,0.0,713.0,0.0,0.0,0.0,0.0,9331.0,2.472996177466169e-07,0.0,0.0,13054.0,1.3811295691312633e-07,0.0,0.0,149702.0,1.1428444829267965e-09
2.0,51.0,0.0,713.0,0.0,0.0,0.0,0.0,9331.0,1.4837977064797014e-07,0.0,0.0,13054.0,8.286777414787579e-08,0.0,0.0,149702.0,6.857066897560778e-10
2.0,52.0,0.0,713.0,0.0,0.0,0.0,0.0,9331.0,8.902786238878208e-08,0.0,0.0,13054.0,4.9720664488725475e-08,0.0,0.0,149702.0,4.114240138536467e-10
3.0,1.0,0.0,722.0,0.0,0.0,0.0,0.0,9331.0,5.341671743326925e-08,0.0,0.0,13054.0,2.983239869323528e-08,0.0,0.0,149702.0,2.46854408312188e-10
3.0,2.0,0.0,722.0,0.0,0.0,0.0,0.0,9355.0,3.205003045996155e-08,0.0,0.0,12996.0,1.7899439215941168e-08,0.0,0.0,151606.0,1.481126449873128e-10
3.0,3.0,0.0,722.0,0.0,0.0,0.0,0.0,9355.0,1.923001827597693e-08,0.0,0.0,12996.0,1.07396635295647e-08,0.0,0.0,151606.0,8.886758699238767e-11
3.0,4.0,0.0,722.0,0.0,0.0,0.0,0.0,9355.0,1.1538010965586157e-08,0.0,0.0,12996.0,6.443798117738819e-09,0.0,0.0,151606.0,5.33205521954326e-11
3.0,5.0,0.0,722.0,0.0,0.0,0.0,0.0,9355.0,6.922806579351694e-09,0.0,0.0,12996.0,3.8662788706432915e-09,0.0,0.0,151606.0,3.199233131725956e-11
3.0,6.0,0.0,722.0,0.0,0.0,0.0,0.0,9355.0,4.153683947611016e-09,0.0,0.0,12996.0,2.319767322385975e-09,0.0,0.0,151606.0,1.9195398790355735e-11
3.0,7.0,0.0,722.0,0.0,0.0,0.0,0.0,9355.0,2.4922103685666095e-09,0.0,0.0,12996.0,1.391860393431585e-09,0.0,0.0,151606.0,1.1517239274213441e-11
3.0,8.0,0.0,722.0,0.0,0.0,0.0,0.0,9355.0,1.4953262211399657e-09,0.0,0.0,12996.0,8.351162360589509e-10,0.0,0.0,151606.0,6.9103435645280646e-12
3.0,9.0,0.0,722.0,0.0,0.0,0.0,0.0,9355.0,8.971957326839794e-10,0.0,0.0,12996.0,5.010697416353705e-10,0.0,0.0,151606.0,4.1462061387168386e-12
3.0,10.0,0.0,722.0,0.0,0.0,0.0,0.0,9355.0,5.383174396103876e-10,0.0,0.0,12996.0,3.006418449812223e-10,0.0,0.0,151606.0,2.487723683230103e-12
3.0,11.0,0.0,722.0,0.0,0.0,0.0,0.0,9355.0,3.2299046376623255e-10,0.0,0.0,12996.0,1.8038510698873337e-10,0.0,0.0,151606.0,1.4926342099380618e-12
3.0,12.0,0.0,722.0,0.0,0.0,0.0,0.0,9355.0,1.9379427825973953e-10,0.0,0.0,12996.0,1.0823106419324002e-10,0.0,0.0,151606.0,8.95580525962837e-13
3.0,13.0,0.0,722.0,0.0,0.0,0.0,0.0,9355.0,1.1627656695584372e-10,0.0,0.0,12996.0,6.493863851594401e-11,0.0,0.0,151606.0,5.373483155777022e-13
3.0,14.0,0.0,722.0,0.0,0.0,0.0,0.0,9355.0,6.976594017350623e-11,0.0,0.0,12996.0,3.89631831095664e-11,0.0,0.0,151606.0,3.2240898934662135e-13
3.0,15.0,0.0,722.0,0.0,0.0,0.0,0.0,9355.0,4.1859564104103735e-11,0.0,0.0,12996.0,2.337790986573984e-11,0.0,0.0,151606.0,1.9344539360797282e-13
3.0,16.0,0.0,722.0,0.0,0.0,0.0,0.0,9355.0,2.5115738462462242e-11,0.0,0.0,12996.0,1.4026745919443902e-11,0.0,0.0,151606.0,1.1606723616478367e-13
