year,flu week,TR rate,TR pop,TR count,TR weighted rate,RS rate,RS count,RS pop,RS weighted rate,BH rate,BH count,BH pop,BH weighted rate,YE rate,YE count,YE pop,YE weighted rate
7.0,26.0,0.0,685.0,0.0,3.944634923938282e-28,0.0,0.0,9265.0,7.771176001249802e-05,0.000373944,5.0,13371.0,0.00016752878297112515,0.000145895,23.0,157648.0,8.70852494606719e-05
7.0,27.0,0.0,685.0,0.0,2.366780954362969e-28,0.000215866,2.0,9265.0,0.0001329734560074988,0.000373944,5.0,13371.0,0.0002500948697826751,0.00019664099999999998,31.0,157648.0,0.00013090754967640315
7.0,28.0,0.0,685.0,0.0,1.4200685726177814e-28,0.000755532,7.0,9265.0,0.0003819968736044993,0.000373944,5.0,13371.0,0.00029963452186960505,0.00027276,43.0,157648.0,0.0001876485298058419
7.0,29.0,0.0,685.0,0.0,8.520411435706689e-29,0.000755532,7.0,9265.0,0.0005314109241626996,0.001047042,14.0,13371.0,0.000598597513121763,0.000241043,38.0,157648.0,0.00020900631788350513
7.0,30.0,0.001459854,685.0,1.0,0.0005839416,0.000323799,3.0,9265.0,0.00044836615449761973,0.001121831,15.0,13371.0,0.0008078909078730579,0.000228357,36.0,157648.0,0.00021674659073010307
7.0,31.0,0.0,685.0,0.0,0.00035036496,0.000755532,7.0,9265.0,0.0005712324926985719,0.0014957739999999998,20.0,13371.0,0.0010830441447238347,0.000329849,52.0,157648.0,0.00026198755443806185
7.0,32.0,0.0,685.0,0.0,0.000210218976,0.001187264,11.0,9265.0,0.0008176450956191431,0.001645352,22.0,13371.0,0.0013079672868343008,0.00028544599999999996,45.0,157648.0,0.0002713709326628371
7.0,33.0,0.0,685.0,0.0,0.00012613138559999998,0.000971398,9.0,9265.0,0.0008791462573714858,0.001944507,26.0,13371.0,0.0015625831721005805,0.000342535,54.0,157648.0,0.00029983655959770226
7.0,34.0,0.0,685.0,0.0,7.567883135999998e-05,0.000539665,5.0,9265.0,0.0007433537544228914,0.000822676,11.0,13371.0,0.0012666203032603482,0.00025373,40.0,157648.0,0.00028139393575862137
7.0,35.0,0.0,685.0,0.0,4.540729881599999e-05,0.000431732,4.0,9265.0,0.0006187050526537349,0.0014957739999999998,20.0,13371.0,0.0013582817819562088,0.000152238,24.0,157648.0,0.00022973156145517283
7.0,36.0,0.0,685.0,0.0,2.724437928959999e-05,0.000539665,5.0,9265.0,0.0005870890315922409,0.000523521,7.0,13371.0,0.0010243774691737252,8.8805e-05,14.0,157648.0,0.00017336093687310368
7.0,37.0,0.0,685.0,0.0,1.6346627573759994e-05,0.000215866,2.0,9265.0,0.00043859981895534453,0.000373944,5.0,13371.0,0.0007642040815042351,3.1716e-05,5.0,157648.0,0.00011670296212386221
7.0,38.0,0.0,685.0,0.0,9.807976544255997e-06,0.000323799,3.0,9265.0,0.0003926794913732067,0.00059831,8.0,13371.0,0.000697846448902541,3.8059e-05,6.0,157648.0,8.524537727431732e-05
7.0,39.0,0.0,685.0,0.0,5.884785926553598e-06,0.0,0.0,9265.0,0.00023560769482392402,0.00044873199999999997,6.0,13371.0,0.0005982006693415246,2.5373000000000003e-05,4.0,157648.0,6.129642636459039e-05
7.0,40.0,0.0,685.0,0.0,3.5308715559321587e-06,0.0,0.0,9265.0,0.00014136461689435442,0.00022436599999999999,3.0,13371.0,0.00044866680160491473,1.903e-05,3.0,157648.0,4.4389855818754234e-05
7.0,41.0,0.0,685.0,0.0,2.1185229335592952e-06,0.0,0.0,9265.0,8.481877013661264e-05,0.0,0.0,13371.0,0.00026920008096294884,0.0,0.0,157648.0,2.663391349125254e-05
7.0,42.0,0.0,685.0,0.0,1.271113760135577e-06,0.0,0.0,9265.0,5.089126208196758e-05,0.0,0.0,13371.0,0.0001615200485777693,0.0,0.0,157648.0,1.5980348094751523e-05
7.0,43.0,0.0,685.0,0.0,7.626682560813463e-07,0.0,0.0,9265.0,3.0534757249180546e-05,0.0,0.0,13371.0,9.691202914666158e-05,0.0,0.0,157648.0,9.588208856850914e-06
7.0,44.0,0.0,685.0,0.0,4.5760095364880774e-07,0.0,0.0,9265.0,1.8320854349508325e-05,0.0,0.0,13371.0,5.814721748799694e-05,0.0,0.0,157648.0,5.7529253141105485e-06
7.0,45.0,0.0,685.0,0.0,2.7456057218928465e-07,0.0,0.0,9265.0,1.0992512609704995e-05,0.0,0.0,13371.0,3.488833049279816e-05,0.0,0.0,157648.0,3.451755188466329e-06
7.0,46.0,0.0,685.0,0.0,1.6473634331357078e-07,0.0,0.0,9265.0,6.595507565822997e-06,0.0,0.0,13371.0,2.0932998295678896e-05,0.0,0.0,157648.0,2.0710531130797973e-06
7.0,47.0,0.0,685.0,0.0,9.884180598814247e-08,0.0,0.0,9265.0,3.957304539493798e-06,0.0,0.0,13371.0,1.2559798977407338e-05,0.0,0.0,157648.0,1.2426318678478783e-06
7.0,48.0,0.0,685.0,0.0,5.930508359288548e-08,0.0,0.0,9265.0,2.3743827236962786e-06,0.0,0.0,13371.0,7.535879386444402e-06,0.0,0.0,157648.0,7.455791207087269e-07
7.0,49.0,0.0,685.0,0.0,3.5583050155731287e-08,0.0,0.0,9265.0,1.424629634217767e-06,0.0,0.0,13371.0,4.5215276318666415e-06,0.0,0.0,157648.0,4.4734747242523614e-07
7.0,50.0,0.0,685.0,0.0,2.134983009343877e-08,0.0,0.0,9265.0,8.547777805306602e-07,0.0,0.0,13371.0,2.7129165791199848e-06,0.0,0.0,157648.0,2.684084834551417e-07
7.0,51.0,0.0,685.0,0.0,1.2809898056063262e-08,0.0,0.0,9265.0,5.128666683183961e-07,0.0,0.0,13371.0,1.6277499474719908e-06,0.0,0.0,157648.0,1.61045090073085e-07
7.0,52.0,0.0,685.0,0.0,7.685938833637957e-09,0.0,0.0,9265.0,3.0772000099103766e-07,0.0,0.0,13371.0,9.766499684831945e-07,0.0,0.0,157648.0,9.6627054043851e-08
8.0,1.0,0.0,679.0,0.0,4.611563300182774e-09,0.0,0.0,9265.0,1.846320005946226e-07,0.0,0.0,13371.0,5.859899810899166e-07,0.0,0.0,157648.0,5.7976232426310594e-08
8.0,2.0,0.0,679.0,0.0,2.7669379801096644e-09,0.0,0.0,9248.0,1.1077920035677355e-07,0.0,0.0,13360.0,3.5159398865395e-07,0.0,0.0,158980.0,3.4785739455786355e-08
8.0,3.0,0.0,679.0,0.0,1.6601627880657986e-09,0.0,0.0,9248.0,6.646752021406413e-08,0.0,0.0,13360.0,2.1095639319237e-07,0.0,0.0,158980.0,2.087144367347181e-08
8.0,4.0,0.0,679.0,0.0,9.96097672839479e-10,0.0,0.0,9248.0,3.988051212843847e-08,0.0,0.0,13360.0,1.2657383591542198e-07,0.0,0.0,158980.0,1.2522866204083087e-08
8.0,5.0,0.0,679.0,0.0,5.976586037036874e-10,0.0,0.0,9248.0,2.3928307277063084e-08,0.0,0.0,13360.0,7.594430154925318e-08,0.0,0.0,158980.0,7.513719722449853e-09
8.0,6.0,0.0,679.0,0.0,3.585951622222124e-10,0.0,0.0,9248.0,1.435698436623785e-08,0.0,0.0,13360.0,4.556658092955191e-08,0.0,0.0,158980.0,4.508231833469911e-09
8.0,7.0,0.0,679.0,0.0,2.1515709733332745e-10,0.0,0.0,9248.0,8.61419061974271e-09,0.0,0.0,13360.0,2.7339948557731142e-08,0.0,0.0,158980.0,2.704939100081947e-09
8.0,8.0,0.0,679.0,0.0,1.2909425839999648e-10,0.0,0.0,9248.0,5.1685143718456254e-09,0.0,0.0,13360.0,1.6403969134638685e-08,0.0,0.0,158980.0,1.622963460049168e-09
8.0,9.0,0.0,679.0,0.0,7.745655503999788e-11,0.0,0.0,9248.0,3.101108623107375e-09,0.0,0.0,13360.0,9.84238148078321e-09,0.0,0.0,158980.0,9.737780760295009e-10
8.0,10.0,0.0,679.0,0.0,4.647393302399873e-11,0.0,0.0,9248.0,1.860665173864425e-09,0.0,0.0,13360.0,5.905428888469926e-09,0.0,0.0,158980.0,5.842668456177005e-10
8.0,11.0,0.0,679.0,0.0,2.7884359814399238e-11,0.0,0.0,9248.0,1.1163991043186549e-09,0.0,0.0,13360.0,3.5432573330819554e-09,6.29e-06,1.0,158980.0,2.5163505601073707e-06
8.0,12.0,0.0,679.0,0.0,1.6730615888639544e-11,0.0,0.0,9248.0,6.698394625911929e-10,0.0,0.0,13360.0,2.125954399849173e-09,0.0,0.0,158980.0,1.5098103360644223e-06
8.0,13.0,0.0,679.0,0.0,1.0038369533183726e-11,0.0,0.0,9248.0,4.0190367755471575e-10,0.0,0.0,13360.0,1.2755726399095037e-09,6.29e-06,1.0,158980.0,3.4218862016386536e-06
8.0,14.0,0.0,679.0,0.0,6.023021719910235e-12,0.0,0.0,9248.0,2.4114220653282943e-10,0.0,0.0,13360.0,7.653435839457022e-10,4.4031000000000006e-05,7.0,158980.0,1.9665531720983198e-05
8.0,15.0,0.0,679.0,0.0,3.613813031946141e-12,0.0,0.0,9248.0,1.4468532391969765e-10,0.0,0.0,13360.0,4.592061503674213e-10,0.0,0.0,158980.0,1.1799319032589919e-05
8.0,16.0,0.0,679.0,0.0,2.1682878191676846e-12,0.0,0.0,9248.0,8.681119435181859e-11,7.485e-05,1.0,13360.0,2.9940275523690222e-05,0.0,0.0,158980.0,7.079591419553951e-06
8.0,17.0,0.0,679.0,0.0,1.3009726915006108e-12,0.0,0.0,9248.0,5.208671661109115e-11,0.0,0.0,13360.0,1.7964165314214133e-05,6.29e-06,1.0,158980.0,6.763754851732371e-06
8.0,18.0,0.0,679.0,0.0,7.805836149003664e-13,0.0,0.0,9248.0,3.1252029966654686e-11,0.0,0.0,13360.0,1.077849918852848e-05,3.7740999999999997e-05,6.0,158980.0,1.9154652911039422e-05
8.0,19.0,0.0,679.0,0.0,4.683501689402199e-13,0.000108131,1.0,9248.0,4.325241875121798e-05,0.0009730539999999999,13.0,13360.0,0.0003956886995131171,0.000150962,24.0,158980.0,7.187759174662366e-05
8.0,20.0,0.0,679.0,0.0,2.810101013641319e-13,0.00021626299999999999,2.0,9248.0,0.00011245665125073079,0.0014970060000000002,20.0,13360.0,0.0008362156197078703,0.00020757299999999999,33.0,158980.0,0.00012615575504797418
8.0,21.0,0.0,679.0,0.0,1.6860606081847914e-13,0.00032439400000000004,3.0,9248.0,0.0001972315907504385,0.001197605,16.0,13360.0,0.0009807713718247221,0.000339665,54.0,158980.0,0.00021155945302878451
8.0,22.0,0.0,679.0,0.0,1.0116363649108748e-13,0.0008650519999999999,8.0,9248.0,0.0004643597544502631,0.002245509,30.0,13360.0,0.0014866664230948332,0.000434017,69.0,158980.0,0.0003005424718172707
8.0,23.0,0.0,679.0,0.0,6.069818189465248e-14,0.001189446,11.0,9248.0,0.0007543942526701578,0.00261976,35.0,13360.0,0.0019399038538568999,0.0005912690000000001,94.0,158980.0,0.0004168330830903624
8.0,24.0,0.0,679.0,0.0,3.641890913679149e-14,0.00043252599999999997,4.0,9248.0,0.0006256469516020948,0.00254491,34.0,13360.0,0.0021819063123141398,0.0006730410000000001,107.0,158980.0,0.0005193162498542175
8.0,25.0,0.0,679.0,0.0,2.1851345482074894e-14,0.000648789,6.0,9248.0,0.0006349037709612569,0.0014970060000000002,20.0,13360.0,0.0019079461873884838,0.000484338,77.0,158980.0,0.0005053249499125305
8.0,26.0,0.0,679.0,0.0,1.3110807289244936e-14,0.000648789,6.0,9248.0,0.0006404578625767541,0.000449102,6.0,13360.0,0.0013244085124330903,0.00044659699999999997,71.0,158980.0,0.0004818337699475183
8.0,27.0,0.0,679.0,0.0,7.866484373546961e-15,0.0016219720000000002,15.0,9248.0,0.0010330635175460525,0.000149701,2.0,13360.0,0.0008545255074598542,0.000289345,46.0,158980.0,0.000404838261968511
8.0,28.0,0.0,679.0,0.0,4.719890624128176e-15,0.000108131,1.0,9248.0,0.0006630905105276315,0.000149701,2.0,13360.0,0.0005725957044759125,0.000295635,47.0,158980.0,0.0003611569571811066
8.0,29.0,0.0,679.0,0.0,2.8319343744769058e-15,0.00032439400000000004,3.0,9248.0,0.000527611906316579,0.000898204,12.0,13360.0,0.0007028390226855475,0.000339665,54.0,158980.0,0.00035256017430866394
8.0,30.0,0.0,679.0,0.0,1.6991606246861435e-15,0.00043252599999999997,4.0,9248.0,0.0004895775437899474,0.0006736530000000001,9.0,13360.0,0.0006911646136113285,0.000295635,47.0,158980.0,0.00032979010458519836
8.0,31.0,0.0,679.0,0.0,1.019496374811686e-15,0.00043252599999999997,4.0,9248.0,0.0004667569262739684,0.001122754,15.0,13360.0,0.000863800368166797,0.000232734,37.0,158980.0,0.000290967662751119
8.0,32.0,0.0,679.0,0.0,6.116978248870116e-16,0.0,0.0,9248.0,0.00028005415576438106,0.001122754,15.0,13360.0,0.0009673818209000782,0.000257894,41.0,158980.0,0.0002777381976506714
8.0,33.0,0.0,679.0,0.0,3.6701869493220695e-16,0.0,0.0,9248.0,0.00016803249345862862,0.000224551,3.0,13360.0,0.0006702494925400469,0.00013838200000000002,22.0,158980.0,0.00022199571859040284
8.0,34.0,0.0,679.0,0.0,2.2021121695932416e-16,0.0,0.0,9248.0,0.00010081949607517716,7.485e-05,1.0,13360.0,0.0004320896955240281,0.000132092,21.0,158980.0,0.0001860342311542417
8.0,35.0,0.0,679.0,0.0,1.3212673017559448e-16,0.0,0.0,9248.0,6.04916976451063e-05,0.000149701,2.0,13360.0,0.0003191342173144169,3.7740999999999997e-05,6.0,158980.0,0.00012671693869254502
8.0,36.0,0.0,679.0,0.0,7.927603810535669e-17,0.0,0.0,9248.0,3.629501858706378e-05,7.485e-05,1.0,13360.0,0.00022142053038865013,3.7740999999999997e-05,6.0,158980.0,9.1126563215527e-05
8.0,37.0,0.0,679.0,0.0,4.7565622863214014e-17,0.0,0.0,9248.0,2.1777011152238267e-05,0.000224551,3.0,13360.0,0.00022267271823319008,1.887e-05,3.0,158980.0,6.22239379293162e-05
8.0,38.0,0.0,679.0,0.0,2.853937371792841e-17,0.0,0.0,9248.0,1.306620669134296e-05,0.0,0.0,13360.0,0.00013360363093991404,0.0,0.0,158980.0,3.733436275758971e-05
8.0,39.0,0.0,679.0,0.0,1.7123624230757044e-17,0.0,0.0,9248.0,7.839724014805776e-06,7.485e-05,1.0,13360.0,0.00011010217856394843,1.258e-05,2.0,158980.0,2.743261765455383e-05
8.0,40.0,0.0,679.0,0.0,1.0274174538454226e-17,0.0,0.0,9248.0,4.703834408883466e-06,0.0,0.0,13360.0,6.606130713836905e-05,0.0,0.0,158980.0,1.6459570592732296e-05
8.0,41.0,0.0,679.0,0.0,6.164504723072536e-18,0.0,0.0,9248.0,2.822300645330079e-06,0.0,0.0,13360.0,3.9636784283021425e-05,0.0,0.0,158980.0,9.875742355639377e-06
8.0,42.0,0.0,679.0,0.0,3.698702833843521e-18,0.0,0.0,9248.0,1.6933803871980474e-06,0.0,0.0,13360.0,2.3782070569812855e-05,0.0,0.0,158980.0,5.925445413383627e-06
8.0,43.0,0.0,679.0,0.0,2.2192217003061128e-18,0.0,0.0,9248.0,1.0160282323188283e-06,0.0,0.0,13360.0,1.4269242341887712e-05,0.0,0.0,158980.0,3.555267248030176e-06
8.0,44.0,0.0,679.0,0.0,1.3315330201836677e-18,0.0,0.0,9248.0,6.096169393912969e-07,0.0,0.0,13360.0,8.561545405132627e-06,0.0,0.0,158980.0,2.1331603488181054e-06
8.0,45.0,0.0,679.0,0.0,7.989198121102005e-19,0.0,0.0,9248.0,3.657701636347781e-07,0.0,0.0,13360.0,5.136927243079576e-06,0.0,0.0,158980.0,1.2798962092908632e-06
8.0,46.0,0.0,679.0,0.0,4.793518872661203e-19,0.0,0.0,9248.0,2.1946209818086686e-07,0.0,0.0,13360.0,3.0821563458477456e-06,0.0,0.0,158980.0,7.679377255745179e-07
8.0,47.0,0.0,679.0,0.0,2.876111323596722e-19,0.0,0.0,9248.0,1.316772589085201e-07,0.0,0.0,13360.0,1.8492938075086472e-06,0.0,0.0,158980.0,4.6076263534471073e-07
8.0,48.0,0.0,679.0,0.0,1.7256667941580331e-19,0.0,0.0,9248.0,7.900635534511206e-08,0.0,0.0,13360.0,1.1095762845051883e-06,0.0,0.0,158980.0,2.7645758120682643e-07
8.0,49.0,0.0,679.0,0.0,1.0354000764948198e-19,0.0,0.0,9248.0,4.740381320706724e-08,0.0,0.0,13360.0,6.65745770703113e-07,0.0,0.0,158980.0,1.6587454872409585e-07
8.0,50.0,0.0,679.0,0.0,6.212400458968919e-20,0.0,0.0,9248.0,2.844228792424034e-08,0.0,0.0,13360.0,3.994474624218678e-07,0.0,0.0,158980.0,9.952472923445751e-08
8.0,51.0,0.0,679.0,0.0,3.727440275381351e-20,0.0,0.0,9248.0,1.7065372754544203e-08,0.0,0.0,13360.0,2.3966847745312065e-07,0.0,0.0,158980.0,5.97148375406745e-08
8.0,52.0,0.0,679.0,0.0,2.2364641652288106e-20,0.0,0.0,9248.0,1.023922365272652e-08,0.0,0.0,13360.0,1.438010864718724e-07,0.0,0.0,158980.0,3.58289025244047e-08
9.0,1.0,0.0,673.0,0.0,1.3418784991372863e-20,0.0,0.0,9248.0,6.143534191635912e-09,0.0,0.0,13360.0,8.628065188312343e-08,0.0,0.0,158980.0,2.149734151464282e-08
9.0,2.0,0.0,673.0,0.0,8.051270994823718e-21,0.0,0.0,9231.0,3.686120514981547e-09,0.0,0.0,13349.0,5.176839112987405e-08,0.0,0.0,160323.0,1.2898404908785691e-08
9.0,3.0,0.0,673.0,0.0,4.83076259689423e-21,0.0,0.0,9231.0,2.211672308988928e-09,0.0,0.0,13349.0,3.106103467792443e-08,0.0,0.0,160323.0,7.739042945271414e-09
9.0,4.0,0.0,673.0,0.0,2.898457558136538e-21,0.0,0.0,9231.0,1.3270033853933566e-09,0.0,0.0,13349.0,1.8636620806754656e-08,0.0,0.0,160323.0,4.643425767162849e-09
9.0,5.0,0.0,673.0,0.0,1.7390745348819228e-21,0.0,0.0,9231.0,7.96202031236014e-10,0.0,0.0,13349.0,1.1181972484052793e-08,0.0,0.0,160323.0,2.786055460297709e-09
9.0,6.0,0.0,673.0,0.0,1.0434447209291536e-21,0.0,0.0,9231.0,4.777212187416083e-10,0.0,0.0,13349.0,6.709183490431676e-09,0.0,0.0,160323.0,1.6716332761786254e-09
9.0,7.0,0.0,673.0,0.0,6.260668325574922e-22,0.0,0.0,9231.0,2.8663273124496497e-10,0.0,0.0,13349.0,4.025510094259005e-09,0.0,0.0,160323.0,1.0029799657071752e-09
9.0,8.0,0.0,673.0,0.0,3.756400995344953e-22,0.0,0.0,9231.0,1.7197963874697898e-10,0.0,0.0,13349.0,2.415306056555403e-09,2.495e-05,4.0,160323.0,9.980601787979425e-06
9.0,9.0,0.0,673.0,0.0,2.2538405972069715e-22,0.0,0.0,9231.0,1.0318778324818739e-10,0.0,0.0,13349.0,1.4491836339332417e-09,6.237000000000001e-06,1.0,160323.0,8.483161072787656e-06
9.0,10.0,0.0,673.0,0.0,1.3523043583241829e-22,0.0,0.0,9231.0,6.191266994891243e-11,0.0,0.0,13349.0,8.69510180359945e-10,1.2475e-05,2.0,160323.0,1.0079896643672594e-05
9.0,11.0,0.0,673.0,0.0,8.113826149945097e-23,0.0,0.0,9231.0,3.714760196934746e-11,0.0,0.0,13349.0,5.217061082159669e-10,1.2475e-05,2.0,160323.0,1.1037937986203557e-05
9.0,12.0,0.0,673.0,0.0,4.8682956899670577e-23,0.00010833,1.0,9231.0,4.3332022288561185e-05,0.0,0.0,13349.0,3.1302366492958016e-10,4.3661999999999996e-05,7.0,160323.0,2.4087562791722132e-05
9.0,13.0,0.0,673.0,0.0,2.920977413980235e-23,0.0,0.0,9231.0,2.599921337313671e-05,0.000149824,2.0,13349.0,5.992978781419896e-05,2.495e-05,4.0,160323.0,2.443253767503328e-05
9.0,14.0,0.001485768,673.0,1.0,0.0005943072,0.0,0.0,9231.0,1.5599528023882025e-05,0.000299648,4.0,13349.0,0.0001558170726885194,1.8712e-05,3.0,160323.0,2.2144322605019965e-05
9.0,15.0,0.0,673.0,0.0,0.00035658432000000004,0.0,0.0,9231.0,9.359716814329215e-06,0.000149824,2.0,13349.0,0.00015341984361311162,2.495e-05,4.0,160323.0,2.3266593563011978e-05
9.0,16.0,0.0,673.0,0.0,0.00021395059200000002,0.000216661,2.0,9231.0,9.228023008859753e-05,0.000898943,12.0,13349.0,0.00045162910616786703,5.6137e-05,9.0,160323.0,3.641475613780719e-05
9.0,17.0,0.0,673.0,0.0,0.0001283703552,0.000324991,3.0,9231.0,0.00018536453805315851,0.001048767,14.0,13349.0,0.0006904842637007202,0.00014346,23.0,160323.0,7.923285368268432e-05
9.0,18.0,0.0,673.0,0.0,7.702221312e-05,0.0007583119999999999,7.0,9231.0,0.0004145435228318951,0.001797886,24.0,13349.0,0.0011334449582204322,0.00027444599999999997,44.0,160323.0,0.00015731811220961057
9.0,19.0,0.0,673.0,0.0,4.6213327871999996e-05,0.0008666419999999999,8.0,9231.0,0.000595382913699137,0.002547006,34.0,13349.0,0.0016988693749322593,0.00039295599999999997,63.0,160323.0,0.00025157326732576634
9.0,20.0,0.0,673.0,0.0,2.7727996723199995e-05,0.00043332099999999997,4.0,9231.0,0.0005305581482194821,0.000824031,11.0,13349.0,0.0013489340249593555,0.00037424400000000003,60.0,160323.0,0.00030064156039545984
9.0,21.0,0.0,673.0,0.0,1.6636798033919998e-05,0.0008666419999999999,8.0,9231.0,0.0006649916889316892,0.00037456,5.0,13349.0,0.0009591844149756133,0.00027444599999999997,44.0,160323.0,0.0002901633362372759
9.0,22.0,0.001485768,673.0,1.0,0.000604289278820352,0.001408293,13.0,9231.0,0.0009623122133590135,0.000599295,8.0,13349.0,0.0008152286489853679,0.00031187,50.0,160323.0,0.00029884600174236555
9.0,23.0,0.0,673.0,0.0,0.00036257356729221124,0.001191633,11.0,9231.0,0.001054040528015408,0.00022473599999999998,3.0,13349.0,0.0005790315893912208,0.000467805,75.0,160323.0,0.0003664296010454193
9.0,24.0,0.0,673.0,0.0,0.00021754414037532675,0.0007583119999999999,7.0,9231.0,0.0009357491168092448,0.000973855,13.0,13349.0,0.0007369609536347324,0.000305633,49.0,160323.0,0.00034211096062725153
