year,month,MMWR week,week start date,BE count,BH count,BL count,BR count,CA count,CR count,CS count,CMHD count,CH count,CU count,DA count,DW count,DL count,FA count,FL count,GA count,GF count,GL count,GR count,HI count,JE count,LA count,LC count,LI count,LN count,MA count,MC count,ME count,MI count,MS count,PA count,PH count,PO count,PR count,PW count,PI count,RA count,RI count,RO count,RS count,SA count,SH count,SB count,ST count,SG count,TE count,TO count,TR count,VA count,WI count,YE count,MT Total count
2013,11,45,11/3/2013,0,0,0,0,0,-9999,0,0,0,0,0,0,1,0,2,8,-9999,0,-9999,0,0,0,0,0,0,0,0,0,0,1,0,-9999,0,0,0,-9999,0,0,-9999,0,0,0,0,0,0,0,0,-9999,0,-9999,0,12
2013,11,46,11/10/2013,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,9,-9999,0,-9999,0,0,0,0,0,0,0,0,0,0,-9999,1,-9999,0,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,10
2013,11,47,11/17/2013,0,0,0,0,0,-9999,0,0,0,0,0,0,1,0,0,4,-9999,0,-9999,0,0,0,0,0,0,0,0,0,0,-9999,0,-9999,0,0,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,-9999,0,-9999,0,5
2013,11,48,11/24/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,-9999,0,-9999,0,0,0,0,0,1,0,0,0,0,0,0,-9999,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
2013,12,49,12/1/2013,0,0,0,0,0,0,9,0,0,1,0,0,0,0,1,21,-9999,0,-9999,0,0,2,8,0,1,2,0,0,0,1,3,-9999,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,51
2013,12,50,12/8/2013,0,0,0,0,0,0,12,0,1,1,0,6,-9999,0,2,18,-9999,0,-9999,0,0,8,18,0,5,2,0,0,0,1,-9999,-9999,0,0,0,-9999,1,0,1,3,0,0,0,0,0,0,0,0,0,0,16,95
2013,12,51,12/15/2013,-9999,0,0,3,2,0,34,3,1,0,0,2,0,3,11,39,-9999,1,1,0,0,9,34,0,5,0,6,1,0,18,3,-9999,0,0,0,-9999,3,0,2,11,3,0,4,2,1,2,0,0,0,-9999,61,265
2013,12,52,12/22/2013,1,0,0,0,5,-9999,33,4,1,0,2,0,0,6,22,71,-9999,2,-9999,0,2,12,92,2,-9999,0,6,1,0,11,8,2,3,0,1,-9999,11,0,0,9,0,0,13,4,2,0,0,0,0,0,125,451
2013,12,1,12/29/2013,10,6,2,0,5,0,52,14,3,3,0,1,1,1,27,53,-9999,0,-9999,0,3,9,82,0,1,1,2,1,0,55,7,0,11,0,3,-9999,19,2,2,23,3,0,15,4,1,7,0,2,0,-9999,92,523
2014,1,2,1/5/2014,5,6,2,0,6,0,43,16,6,10,0,2,3,0,21,40,-9999,8,1,13,1,4,51,1,4,1,0,0,0,56,6,0,2,0,4,-9999,10,2,6,23,1,3,11,0,2,0,3,0,0,0,82,455
2014,1,3,1/12/2014,1,16,5,0,1,0,21,17,7,7,0,4,5,2,29,32,-9999,6,-9999,13,1,3,33,1,3,6,0,3,0,33,4,0,3,0,7,-9999,14,1,2,16,0,0,23,1,1,0,0,1,0,0,48,370
2014,1,4,1/19/2014,2,17,2,0,0,0,29,10,3,5,0,1,3,1,19,21,-9999,6,-9999,2,1,0,13,0,-9999,5,0,1,1,26,3,3,2,0,1,-9999,13,1,1,18,0,1,40,0,0,1,1,0,0,0,36,289
2014,1,5,1/26/2014,3,6,0,0,0,0,23,2,3,2,0,2,3,1,20,27,-9999,3,-9999,5,1,1,13,0,4,7,0,0,0,15,2,0,2,0,0,-9999,4,0,0,4,1,0,20,0,0,1,2,0,0,1,18,196
2014,2,6,2/2/2014,0,2,1,0,0,1,9,0,0,2,0,1,4,0,13,10,-9999,2,0,0,0,2,15,0,1,2,0,0,0,12,1,1,0,0,0,-9999,1,0,0,3,0,0,12,0,0,0,1,0,0,0,7,103
2014,2,7,2/9/2014,1,0,0,1,0,0,6,1,0,1,0,1,0,1,9,6,-9999,2,-9999,0,0,2,5,0,1,1,0,0,0,8,3,3,0,0,0,-9999,1,0,3,0,0,0,6,0,0,1,1,0,0,0,3,67
2014,2,8,2/16/2014,1,0,0,1,0,0,5,0,4,-9999,0,0,0,0,13,3,-9999,0,-9999,0,0,-9999,4,0,0,0,0,1,1,5,1,1,0,0,0,-9999,5,0,1,1,0,1,6,1,0,0,0,0,0,0,0,55
2014,2,9,2/23/2014,0,0,1,0,0,0,6,2,4,0,0,0,0,0,3,4,-9999,3,-9999,0,0,1,1,1,0,1,0,0,1,2,0,0,0,0,0,-9999,0,0,0,0,0,1,1,0,0,2,0,0,0,0,2,36
2014,3,10,3/2/2014,1,0,0,0,0,0,3,0,4,0,0,0,0,0,3,2,-9999,4,0,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,-9999,1,0,0,0,0,0,3,-9999,0,1,0,-9999,1,0,0,30
2014,3,11,3/9/2014,2,0,0,0,0,0,6,2,-9999,0,0,0,-9999,0,1,3,-9999,1,-9999,1,0,1,2,0,0,0,0,0,0,0,0,0,-9999,0,0,-9999,0,0,0,0,0,0,1,0,-9999,1,0,0,0,0,2,23
2014,3,12,3/16/2014,0,0,0,0,0,0,4,1,0,0,0,0,0,0,2,4,-9999,2,-9999,0,0,0,0,0,-9999,0,0,0,0,-9999,0,0,0,0,0,-9999,1,0,0,0,0,0,1,-9999,0,2,0,0,1,0,3,21
2014,3,13,3/23/2014,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,-9999,0,0,-9999,0,0,0,1,0,0,2,0,0,1,0,0,0,0,1,11
2014,3,14,3/30/2014,1,0,0,0,0,0,3,0,0,1,0,0,0,-9999,1,6,0,2,0,1,0,0,1,0,0,0,0,0,0,1,1,0,-9999,0,0,-9999,0,0,0,3,-9999,0,1,-9999,0,0,0,0,0,1,1,24
2014,4,15,4/6/2014,0,3,0,0,0,0,0,0,0,0,0,0,0,-9999,5,0,-9999,1,-9999,-9999,0,-9999,1,0,0,0,0,1,0,0,0,0,0,-9999,0,-9999,0,0,0,0,0,-9999,0,-9999,0,-9999,0,0,0,0,0,11
2014,4,16,4/13/2014,-9999,0,0,0,0,-9999,2,0,-9999,0,2,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,1,0,0,-9999,0,-9999,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,3,8
2014,4,17,4/20/2014,0,0,0,0,0,-9999,0,0,0,0,1,0,0,0,1,0,0,0,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
2014,4,18,4/27/2014,-9999,0,0,0,0,-9999,0,0,1,0,0,0,-9999,-9999,3,0,-9999,0,0,0,0,-9999,1,-9999,0,0,0,0,-9999,0,0,0,0,0,0,-9999,1,0,0,-9999,0,0,0,-9999,0,0,0,0,0,0,1,7
2014,5,19,5/4/2014,0,0,0,0,1,NA,0,0,1,0,1,0,-9999,0,0,1,-9999,0,-9999,0,0,-9999,0,0,0,-9999,0,1,0,-9999,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
2014,5,20,5/11/2014,0,1,0,0,0,0,1,0,-9999,0,0,0,-9999,0,0,0,-9999,0,0,0,0,0,2,0,0,0,0,3,0,-9999,0,0,-9999,0,-9999,-9999,0,0,0,0,0,0,1,-9999,0,1,0,-9999,0,0,2,11
2014,5,21,5/18/2014,0,0,0,-9999,0,0,2,0,-9999,0,0,0,-9999,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,-9999,0,0,0,0,0,0,1,12
2014,5,22,5/25/2014,0,0,0,0,-9999,-9999,2,0,1,0,0,0,-9999,0,1,1,0,0,0,0,0,-9999,1,0,0,0,0,0,0,15,0,0,0,0,0,-9999,0,0,1,1,0,0,0,-9999,0,0,0,0,0,0,0,23
2014,6,23,6/1/2014,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2014,6,24,6/8/2014,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2014,6,25,6/15/2014,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2014,6,26,6/22/2014,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2014,6,27,6/29/2014,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2014,7,28,7/6/2014,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2014,7,29,7/13/2014,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2014,7,30,7/20/2014,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2014,7,31,7/27/2014,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2014,8,32,8/3/2014,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2014,8,33,8/10/2014,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2014,8,34,8/17/2014,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2014,8,35,8/24/2014,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2014,8,36,8/31/2014,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2014,9,37,9/7/2014,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2014,9,38,9/14/2014,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2014,9,39,9/21/2014,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2014,9,40,9/28/2014,0,0,0,0,0,-9999,0,0,-9999,0,0,0,-9999,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0
2014,10,41,10/5/2014,0,0,0,0,0,0,1,0,0,0,0,0,-9999,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,1
2014,10,42,10/12/2014,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,5
2014,10,43,10/19/2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-9999,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,4
2014,10,44,10/26/2014,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,-9999,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,1,9
2014,11,45,11/2/2014,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,-9999,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-9999,0,1,0,0,0,0,1,12
2014,11,46,11/9/2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-9999,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,8
2014,11,47,11/16/2014,1,0,0,0,2,0,2,0,0,0,0,0,0,0,2,3,-9999,0,0,26,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-9999,0,0,0,0,0,0,1,44
2014,11,48,11/23/2014,0,1,0,0,1,0,2,1,2,0,0,0,3,0,1,17,-9999,0,0,36,0,3,0,0,0,1,0,1,0,3,1,0,17,0,0,0,0,1,0,1,0,0,0,-9999,1,0,0,0,0,0,2,95
2014,11,49,11/30/2014,1,5,0,0,0,0,3,1,2,0,0,1,0,1,4,16,-9999,0,0,33,1,5,2,0,1,0,0,2,0,0,1,0,1,1,0,0,1,1,0,5,0,0,2,-9999,1,0,0,0,0,0,7,98
2014,12,50,12/7/2014,3,2,0,0,0,1,11,2,0,0,0,0,0,0,2,36,-9999,6,0,12,0,2,3,2,0,1,0,9,0,10,3,0,1,1,0,0,0,1,0,12,1,0,2,-9999,0,3,2,0,1,0,15,144
2014,12,51,12/14/2014,12,3,0,-9999,6,0,33,1,0,4,0,0,0,0,16,58,-9999,16,0,9,0,2,4,5,5,1,0,4,0,25,3,1,8,0,0,1,0,0,9,9,0,1,1,1,2,2,2,0,3,0,30,277
2014,12,52,12/21/2014,22,26,1,0,12,0,60,2,0,2,0,0,1,1,50,39,-9999,3,-9999,11,0,6,28,3,6,0,0,1,1,33,4,3,15,0,1,0,3,5,13,19,0,1,12,-9999,4,13,4,0,6,0,65,476
2014,12,53,12/28/2014,17,31,1,1,7,0,47,5,0,25,1,4,1,3,53,37,-9999,9,0,4,2,11,59,3,9,4,5,0,0,46,2,1,8,10,2,0,8,2,11,10,0,9,10,10,2,5,4,0,3,1,71,554
2015,1,1,1/4/2015,5,21,0,0,11,-9999,34,1,1,6,0,2,4,2,65,51,0,25,0,7,1,14,114,3,13,2,2,2,2,47,6,0,2,1,1,0,22,9,7,10,0,4,7,-9999,1,4,1,0,2,3,60,575
2015,1,2,1/11/2015,17,18,0,1,10,0,39,7,5,2,6,6,18,5,98,43,0,2,1,9,1,26,71,0,51,3,1,2,2,45,6,0,2,0,1,1,27,7,13,14,4,14,17,-9999,0,6,3,0,2,0,68,674
2015,1,3,1/18/2015,13,11,0,0,10,0,30,12,8,4,8,10,16,13,88,74,-9999,20,0,0,0,28,95,0,49,10,3,2,3,57,1,0,2,0,2,0,43,1,5,11,5,12,31,-9999,0,5,0,0,0,1,59,742
2015,1,4,1/25/2015,12,8,0,1,18,0,19,3,7,2,10,2,19,2,66,84,-9999,3,1,5,1,28,71,0,36,8,4,0,0,62,1,0,1,0,1,0,41,6,11,8,4,3,25,-9999,0,6,0,0,0,0,48,627
2015,2,5,2/1/2015,4,4,1,0,8,0,24,4,5,4,5,4,4,0,49,49,-9999,1,1,3,0,11,0,5,20,0,0,1,0,45,7,0,3,0,0,0,11,3,3,3,1,0,7,0,4,2,1,0,0,0,16,313
2015,2,6,2/8/2015,2,3,0,1,2,0,17,19,4,1,0,0,4,0,47,61,-9999,1,0,3,0,7,21,1,8,0,1,0,0,16,3,0,10,0,1,0,13,1,2,20,1,0,10,0,2,2,0,0,0,0,29,313
2015,2,7,2/15/2015,1,9,1,0,2,0,8,7,4,2,2,1,2,0,39,18,-9999,-9999,0,2,0,1,12,0,1,2,0,0,0,12,0,0,9,1,6,0,3,1,1,10,1,0,14,-9999,0,2,0,0,0,0,18,192
2015,2,8,2/22/2015,3,1,0,0,2,0,6,2,3,0,0,1,2,-9999,31,15,-9999,0,0,-9999,0,2,7,1,0,2,0,0,0,8,0,0,6,0,2,3,3,0,0,10,0,0,4,-9999,0,4,0,0,1,0,13,132
2015,3,9,3/1/2015,0,0,0,1,1,0,0,5,3,3,1,2,-9999,1,29,21,-9999,0,1,1,3,1,14,1,2,3,0,0,0,0,0,0,2,0,0,2,0,1,0,5,2,1,2,-9999,0,3,0,0,0,2,18,131
2015,3,10,3/8/2015,1,3,0,0,3,0,8,7,0,0,0,0,1,1,30,19,-9999,0,0,1,1,0,31,0,1,3,0,0,0,2,0,2,0,1,0,0,0,1,1,0,3,0,0,-9999,0,6,0,0,1,1,35,163
2015,3,11,3/15/2015,0,4,0,0,0,0,1,4,0,0,0,2,0,2,16,13,-9999,0,0,9,0,2,28,2,0,1,0,0,0,4,0,0,0,0,0,1,0,0,1,2,0,0,5,-9999,0,0,0,0,1,0,29,127
2015,3,12,3/22/2015,3,3,0,0,0,0,3,1,1,1,0,0,2,0,11,8,-9999,0,0,4,0,3,21,0,0,1,0,0,1,6,0,0,-9999,0,0,0,2,0,0,2,0,0,2,-9999,1,1,0,0,0,0,27,104
2015,3,13,3/29/2015,0,1,0,1,1,0,3,0,2,0,0,2,-9999,-9999,8,8,0,0,0,4,0,1,18,0,-9999,0,0,0,0,7,5,0,1,0,1,0,2,1,1,0,-9999,4,2,-9999,0,2,0,0,0,0,14,89
2015,4,14,4/5/2015,0,3,0,1,1,0,5,0,5,0,0,4,-9999,2,7,2,1,0,0,3,1,0,17,1,0,-9999,0,0,0,1,0,0,-9999,0,-9999,0,3,1,0,0,0,0,0,-9999,0,1,0,0,0,0,8,67
2015,4,15,4/12/2015,0,0,0,0,0,0,6,0,0,0,0,2,-9999,0,7,-9999,1,0,0,2,0,0,18,1,0,0,0,0,0,0,0,0,-9999,0,2,0,3,0,0,0,0,0,0,-9999,0,2,0,0,0,0,1,45
2015,4,16,4/19/2015,1,0,0,0,0,0,0,5,0,3,0,0,-9999,-9999,7,11,-9999,0,0,2,0,1,7,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,1,0,0,0,6,-9999,0,1,0,0,0,0,3,48
