year,month,MMWR week,week start date,BE count,BH count,BL count,BR count,CA count,CR count,CS count,CMHD count,CH count,CU count,DA count,DW count,DL count,FA count,FL count,GA count,GF count,GL count,GR count,HI count,JE count,LA count,LC count,LI count,LN count,MA count,MC count,ME count,MI count,MS count,PA count,PH count,PO count,PR count,PW count,PI count,RA count,RI count,RO count,RS count,SA count,SH count,SB count,ST count,SG count,TE count,TO count,TR count,VA count,WI count,YE count,MT Total count
2015,4,17,4/26/2015,0,1,0,0,0,0,0,0,-9999,0,0,0,-9999,0,2,4,-9999,0,-9999,0,0,0,15,4,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4,-9999,0,0,-9999,-9999,0,-9999,1,34
2015,5,18,5/3/2015,1,0,0,0,0,0,5,1,0,0,0,0,-9999,0,2,8,-9999,0,-9999,0,0,0,10,1,0,0,0,1,0,0,-9999,0,0,0,1,0,0,0,0,0,0,0,3,-9999,0,0,-9999,0,0,0,0,33
2015,5,19,5/10/2015,2,0,0,0,0,0,1,1,0,0,0,0,-9999,0,2,5,-9999,0,0,0,1,0,9,0,0,0,0,0,0,-9999,0,0,0,-9999,1,0,0,0,0,0,-9999,0,8,-9999,0,2,0,0,0,0,1,33
2015,5,20,5/17/2015,0,0,0,-9999,0,0,0,0,-9999,0,0,0,-9999,0,0,-9999,-9999,0,0,0,0,0,7,0,0,0,0,0,1,0,-9999,0,-9999,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,1,9
2015,5,21,5/24/2015,0,0,0,-9999,-9999,0,3,1,0,0,0,0,-9999,0,3,1,-9999,0,0,0,0,1,3,0,0,0,0,0,0,0,-9999,0,-9999,0,0,0,1,0,0,0,0,0,-9999,-9999,0,0,0,0,0,0,0,13
2015,5,22,5/31/2015,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2015,6,23,6/7/2015,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2015,6,24,6/14/2015,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2015,6,25,6/21/2015,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2015,6,26,6/28/2015,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2015,7,27,7/5/2015,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2015,7,28,7/12/2015,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2015,7,29,7/19/2015,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2015,7,30,7/26/2015,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2015,8,31,8/2/2015,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2015,8,32,8/9/2015,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2015,8,33,8/16/2015,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2015,8,34,8/23/2015,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2015,8,35,8/30/2015,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,9,36,9/6/2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,9,37,9/13/2015,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
2015,9,38,9/20/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
2015,9,39,9/27/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-9999,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,2
2015,10,40,10/4/2015,-9999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,1
2015,10,41,10/11/2015,-9999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,3
2015,10,42,10/18/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0
2015,10,43,10/25/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,1
2015,11,44,11/1/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,11,45,11/8/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,11,46,11/15/2015,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,1
2015,11,47,11/22/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,1
2015,11,48,11/29/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2015,12,49,12/6/2015,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,12,50,12/13/2015,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-9999,0,0,0,0,-9999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
2015,12,51,12/20/2015,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-9999,0,-9999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
2015,12,52,12/27/2015,0,0,0,-9999,0,0,0,0,0,0,0,0,0,-9999,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-9999,0,0,-9999,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,3
2016,1,1,1/3/2016,0,0,0,-9999,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,1,-9999,0,0,0,0,0,0,0,3
2016,1,2,1/10/2016,0,0,0,-9999,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,6
2016,1,3,1/17/2016,1,0,0,-9999,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-9999,0,0,0,0,0,1,0,0,-9999,0,0,0,0,0,0,0,0,0,1,-9999,0,0,0,0,0,0,0,9
2016,1,4,1/24/2016,0,0,0,-9999,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,9,0,0,0,0,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,-9999,0,0,0,0,0,0,1,24
2016,1,5,1/31/2016,0,0,0,-9999,0,0,7,0,-9999,0,1,0,0,0,2,2,0,0,0,0,0,2,13,0,1,0,0,0,0,9,0,0,1,0,0,0,2,0,3,0,0,0,2,-9999,0,0,0,0,0,0,2,47
2016,2,6,2/7/2016,1,1,0,1,3,0,10,0,0,0,2,0,0,0,32,20,0,0,0,1,0,0,23,0,2,1,0,0,0,8,0,0,4,0,0,0,2,0,1,3,0,0,5,-9999,0,0,0,0,2,0,17,139
2016,2,7,2/14/2016,3,5,2,-9999,6,0,6,1,1,5,1,0,0,0,49,17,0,1,0,7,0,3,26,0,8,0,0,0,0,25,0,2,1,0,1,0,4,1,4,0,1,0,8,-9999,0,0,0,0,3,0,23,214
2016,2,8,2/21/2016,4,5,5,-9999,3,0,15,4,3,1,5,3,1,0,45,27,0,0,0,4,0,5,26,0,8,0,0,0,0,21,4,0,3,2,0,1,3,0,1,2,6,2,15,-9999,1,0,1,0,0,0,31,257
2016,2,9,2/28/2016,6,5,3,-9999,5,0,40,2,3,1,1,2,1,0,52,36,0,1,0,9,1,8,44,3,3,4,0,0,2,43,23,0,2,0,1,0,7,0,4,7,4,2,11,-9999,0,2,1,0,5,0,43,387
2016,3,10,3/6/2016,17,14,0,0,2,0,41,9,3,0,1,2,2,2,56,70,1,1,0,5,3,10,88,2,3,2,0,0,1,63,0,0,2,1,0,1,17,1,12,7,4,5,22,-9999,0,1,2,0,2,0,38,513
2016,3,11,3/13/2016,10,15,1,0,2,0,45,13,2,4,1,6,1,2,68,56,0,4,0,12,5,24,87,0,7,8,0,0,0,48,-9999,0,3,0,0,0,22,1,9,3,3,5,26,-9999,1,6,1,0,4,0,36,541
2016,3,12,3/20/2016,14,20,0,0,9,0,58,9,3,4,0,5,3,1,102,46,0,5,0,17,2,27,77,1,6,4,0,2,0,65,19,0,4,0,0,0,26,0,2,7,2,1,12,4,1,12,0,1,0,0,52,623
2016,3,13,3/27/2016,13,22,3,0,5,0,43,7,13,12,0,5,4,2,95,102,0,5,0,8,1,26,71,1,14,4,0,1,1,55,12,1,1,0,6,0,15,1,3,11,5,1,2,1,3,3,4,0,0,0,45,627
2016,4,14,4/3/2016,11,26,0,0,2,0,37,2,0,7,0,8,15,0,24,64,2,5,0,16,0,46,34,0,7,1,1,0,1,34,4,3,1,3,9,0,21,1,4,9,1,0,24,-9999,0,4,2,0,2,0,54,485
2016,4,15,4/10/2016,6,11,0,0,4,0,23,0,0,1,0,9,15,0,32,34,0,7,0,5,0,21,17,1,0,0,0,1,1,15,7,0,2,0,-9999,0,6,2,14,5,0,1,11,1,0,1,0,0,3,1,40,297
2016,4,16,4/17/2016,4,20,0,0,5,0,17,4,1,4,1,6,8,0,16,16,0,1,0,8,0,6,5,4,1,1,0,0,0,21,-9999,0,0,-9999,1,2,7,1,5,4,1,0,13,-9999,0,3,0,0,2,0,24,212
2016,4,17,4/24/2016,7,7,0,-9999,0,0,13,2,0,0,2,3,11,0,8,6,0,3,0,3,0,9,7,0,0,0,0,0,0,7,3,1,-9999,0,1,0,2,0,1,5,1,0,4,-9999,0,2,0,0,0,0,14,122
2016,5,18,5/1/2016,0,5,0,-9999,0,0,13,2,0,0,1,3,0,0,3,6,0,1,0,1,0,2,2,0,1,0,0,0,1,10,-9999,1,1,0,0,0,1,0,0,2,0,0,2,1,1,1,0,0,0,0,5,66
2016,5,19,5/8/2016,0,8,0,0,0,0,2,0,0,0,0,3,0,0,1,6,0,1,0,3,0,0,0,0,1,0,0,0,0,4,1,0,1,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,6,43
2016,5,20,5/15/2016,2,6,0,0,0,0,1,0,0,0,0,1,0,0,3,2,0,3,0,0,0,0,0,7,0,0,0,1,0,4,0,0,-9999,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,4,38
2016,5,21,5/22/2016,0,3,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,20
2016,5,22,5/29/2016,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,-9999,0,1,0,0,0,0,0,2,0,0,0,0,0,-9999,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,12
2016,6,23,6/5/2016,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2016,6,24,6/12/2016,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2016,6,25,6/19/2016,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2016,6,26,6/26/2016,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2016,7,27,7/3/2016,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2016,7,28,7/10/2016,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2016,7,29,7/17/2016,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2016,7,30,7/24/2016,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2016,7,31,7/31/2016,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2016,8,32,8/7/2016,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2016,8,33,8/14/2016,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2016,8,34,8/21/2016,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
