year,month,MMWR week,week start date,BE count,BH count,BL count,BR count,CA count,CR count,CS count,CMHD count,CH count,CU count,DA count,DW count,DL count,FA count,FL count,GA count,GF count,GL count,GR count,HI count,JE count,LA count,LC count,LI count,LN count,MA count,MC count,ME count,MI count,MS count,PA count,PH count,PO count,PR count,PW count,PI count,RA count,RI count,RO count,RS count,SA count,SH count,SB count,ST count,SG count,TE count,TO count,TR count,VA count,WI count,YE count,MT Total count
2016,8,35,8/28/2016,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2016,9,36,9/4/2016,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2016,9,37,9/11/2016,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2016,9,38,9/18/2016,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2016,9,39,9/25/2016,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2016,10,40,10/2/2016,-9999,0,0,0,0,0,-9999,0,-9999,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-9999,-9999,0,0,-9999,-9999,2,0,0,-9999,0,-9999,-9999,-9999,0,0,0,0,0,-9999,0,0,0,0,0,0,-9999,0,5
2016,10,41,10/9/2016,0,0,-9999,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,-9999,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,6
2016,10,42,10/16/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,4,1,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,5
2016,10,43,10/23/2016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-9999,1,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2016,10,44,10/30/2016,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,2,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,5,0,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
2016,11,45,11/6/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2016,11,46,11/13/2016,0,0,0,1,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,5,-9999,0,0,0,-9999,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12
2016,11,47,11/20/2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15
2016,11,48,11/27/2016,0,0,0,0,0,-9999,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,5,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2016,12,49,12/4/2016,1,1,0,0,0,-9999,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
2016,12,50,12/11/2016,2,0,0,0,2,-9999,9,0,1,0,0,0,5,0,2,9,0,1,0,1,0,0,8,0,0,-9999,0,0,0,4,-9999,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,47
2016,12,51,12/18/2016,14,0,0,1,0,-9999,13,2,-9999,0,0,0,5,1,9,6,0,0,-9999,1,0,2,15,1,0,0,0,0,0,20,-9999,2,2,0,1,0,1,0,1,0,0,0,0,1,0,3,0,0,0,0,6,107
2016,12,52,12/25/2016,25,13,3,0,1,-9999,39,23,-9999,2,0,3,2,0,40,23,0,5,-9999,11,3,20,38,3,3,5,0,3,0,39,7,2,8,0,1,0,7,0,3,1,3,1,8,1,0,4,0,0,1,0,24,375
2017,1,1,1/1/2017,9,20,17,2,1,1,36,24,2,2,0,6,1,1,48,90,0,1,1,17,6,15,52,1,4,6,0,3,1,46,5,7,0,0,5,0,0,0,5,2,0,1,10,0,1,4,1,0,1,0,33,488
2017,1,2,1/8/2017,8,16,10,8,0,-9999,70,19,5,3,0,2,3,0,48,56,0,5,2,35,6,42,64,4,3,8,0,0,0,61,6,8,0,0,0,0,13,0,8,3,3,2,13,0,0,3,2,0,2,0,54,595
2017,1,3,1/15/2017,17,30,6,9,3,3,72,24,4,4,8,6,7,0,91,81,0,12,-9999,28,2,39,133,2,0,9,0,0,1,56,2,17,2,0,-9999,0,16,0,8,8,2,0,29,1,0,4,1,0,9,0,69,815
2017,1,4,1/22/2017,7,35,1,8,7,-9999,64,4,9,11,5,6,20,3,134,80,0,9,3,21,6,31,127,0,3,8,2,2,2,53,-9999,20,0,-9999,8,0,20,4,25,11,13,0,28,4,5,4,0,0,1,2,94,900
2017,1,5,1/29/2017,14,34,2,4,7,0,39,9,6,9,4,5,14,1,149,60,0,7,1,13,5,23,125,0,3,7,2,0,7,46,9,27,0,2,6,1,19,2,29,4,8,2,26,6,12,2,0,0,16,0,107,874
2017,2,6,2/5/2017,2,20,0,1,5,0,15,7,1,13,5,7,3,0,120,-9999,1,1,1,11,1,25,98,0,5,5,6,0,1,70,11,5,0,1,1,0,11,2,7,6,9,1,38,3,4,7,0,0,13,3,77,623
2017,2,7,2/12/2017,2,6,0,0,4,0,32,9,0,7,4,1,10,2,100,50,2,10,-9999,2,0,6,64,0,9,0,1,6,0,41,12,4,3,2,4,0,23,3,5,6,8,1,34,6,7,6,0,0,14,-9999,71,577
2017,2,8,2/19/2017,5,2,0,0,1,-9999,10,6,1,6,0,2,5,1,72,60,0,5,0,0,0,2,53,0,10,2,-9999,0,1,32,9,2,1,1,3,0,7,2,6,15,2,1,14,1,0,3,1,0,0,0,46,390
2017,2,9,2/26/2017,12,2,1,1,0,-9999,16,5,0,4,1,4,6,0,51,52,0,8,0,0,2,5,37,0,9,2,0,0,0,34,-9999,-9999,1,5,7,0,8,1,10,1,9,0,11,-9999,0,1,1,0,2,1,47,357
2017,3,10,3/5/2017,10,12,2,2,2,0,10,2,0,2,0,1,5,2,48,49,0,1,0,1,2,5,34,1,5,3,0,0,1,33,4,1,0,2,1,0,37,0,7,3,0,2,13,1,0,2,0,0,1,0,54,361
2017,3,11,3/12/2017,11,9,0,2,2,0,9,5,0,8,0,3,4,2,44,35,0,8,0,7,1,3,37,0,3,0,0,0,1,23,4,8,1,0,1,1,14,1,2,4,0,3,20,0,2,2,0,0,0,1,47,328
2017,3,12,3/19/2017,13,15,0,3,6,0,13,6,1,5,0,0,1,0,24,33,0,3,0,7,1,0,26,0,19,0,0,0,0,20,1,10,0,0,2,0,11,1,1,4,2,0,10,4,0,1,0,0,0,0,37,280
2017,3,13,3/26/2017,4,15,0,0,4,0,8,2,0,6,0,0,1,0,28,47,0,0,1,6,0,2,20,0,7,0,0,0,0,14,4,0,1,1,0,0,3,1,0,0,0,0,9,1,1,0,0,0,1,-9999,41,228
2017,4,14,4/2/2017,2,3,0,0,3,0,11,0,1,5,0,0,4,2,9,41,0,1,0,0,1,0,15,0,3,0,0,1,0,4,4,0,7,0,0,0,2,1,0,0,0,1,5,1,-9999,1,0,0,0,0,22,150
2017,4,15,4/9/2017,-9999,1,0,0,1,0,4,-9999,1,1,0,2,2,0,4,37,0,0,0,0,0,3,8,0,2,0,0,0,0,4,2,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,21,99
2017,4,16,4/16/2017,4,2,0,1,0,0,10,0,4,2,0,0,0,1,11,37,0,0,-9999,2,0,0,2,1,2,-9999,0,1,0,4,2,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,6,97
2017,4,17,4/23/2017,3,1,0,0,-9999,0,3,0,0,1,0,1,2,0,5,15,0,0,0,0,0,1,2,1,0,-9999,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,6,46
2017,4,18,4/30/2017,6,3,0,0,-9999,0,4,1,1,0,0,1,0,0,1,17,0,0,0,0,-9999,0,0,0,0,-9999,0,0,0,0,1,0,0,0,1,0,-9999,0,0,0,0,0,0,0,0,1,0,0,0,0,3,40
2017,5,19,5/7/2017,3,0,0,0,0,0,2,0,0,0,0,0,1,0,1,6,0,0,-9999,0,0,0,4,1,0,-9999,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23
2017,5,20,5/14/2017,2,1,0,0,0,0,2,0,-9999,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,1,0,0,0,9,0,0,0,1,0,0,0,2,0,0,0,0,-9999,0,0,2,28
2017,5,21,5/21/2017,0,0,-9999,0,-9999,0,3,0,0,0,0,0,0,0,0,7,0,0,0,-9999,0,1,-9999,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12
2017,5,22,5/28/2017,0,0,-9999,0,-9999,0,0,0,0,0,0,0,0,0,0,6,0,0,0,-9999,0,-9999,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-9999,0,-9999,0,0,0,0,-9999,7
2017,6,23,6/4/2017,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2017,6,24,6/11/2017,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2017,6,25,6/18/2017,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2017,6,26,6/25/2017,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2017,7,27,7/2/2017,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2017,7,28,7/9/2017,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2017,7,29,7/16/2017,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2017,7,30,7/23/2017,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2017,7,31,7/30/2017,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2017,8,32,8/6/2017,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2017,8,33,8/13/2017,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2017,8,34,8/20/2017,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2017,8,35,8/27/2017,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2017,9,36,9/3/2017,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2017,9,37,9/10/2017,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2017,9,38,9/17/2017,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2017,9,39,9/24/2017,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2017,10,40,10/1/2017,0,0,0,0,0,0,2,-9999,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,-9999,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2017,10,41,10/8/2017,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13
2017,10,42,10/15/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
2017,10,43,10/22/2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6
2017,10,44,10/29/2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12
2017,11,45,11/5/2017,0,0,-9999,0,0,0,0,0,0,3,0,0,0,0,3,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-9999,1,0,0,1,0,0,0,0,0,0,0,0,1,0,7,21
2017,11,46,11/12/2017,0,2,0,0,0,0,0,0,0,1,0,1,1,0,0,5,0,0,-9999,0,2,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,22
2017,11,47,11/19/2017,0,4,0,1,0,0,0,1,0,0,0,2,1,0,1,0,0,0,-9999,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,3,20
2017,11,48,11/26/2017,0,2,0,0,0,0,7,0,0,0,0,1,2,0,15,1,0,0,0,0,0,3,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,43
2017,12,49,12/3/2017,3,12,0,0,0,0,18,1,0,0,0,5,0,0,5,9,0,1,0,1,0,5,4,0,2,1,0,0,0,0,0,0,0,0,0,0,4,1,2,2,1,1,0,3,0,0,0,0,0,0,9,90
2017,12,50,12/10/2017,7,14,0,0,0,0,20,0,0,0,0,5,2,3,18,15,0,2,0,1,0,4,4,0,4,0,0,0,0,6,2,0,0,0,0,0,3,16,7,3,1,0,0,0,0,0,0,0,1,7,23,168
2017,12,51,12/17/2017,6,24,0,0,5,0,30,2,3,1,1,0,0,4,30,26,0,12,0,5,0,6,6,2,6,2,2,1,0,14,4,4,2,0,0,0,8,2,3,7,2,5,6,0,2,3,0,0,2,4,44,286
2017,12,52,12/24/2017,2,34,0,0,4,1,16,4,0,2,2,0,4,3,75,29,0,4,0,9,2,8,32,3,5,5,0,1,3,18,3,0,7,0,2,0,12,3,4,8,0,2,11,6,4,3,0,0,3,7,63,404
2017,12,1,12/31/2017,1,11,1,0,5,0,17,7,2,0,0,3,2,4,94,51,0,1,0,9,5,17,34,1,3,3,0,0,6,36,6,3,7,0,1,0,18,6,5,4,5,10,11,2,1,0,4,0,3,5,60,464
2018,1,2,1/7/2018,8,5,3,1,3,0,41,3,2,2,0,5,2,2,89,37,0,6,3,20,2,8,59,0,8,2,1,1,7,20,2,5,7,0,0,0,18,15,5,8,12,3,32,0,3,-9999,5,0,0,1,44,500
2018,1,3,1/14/2018,4,8,0,9,2,1,45,10,5,4,2,5,10,4,67,65,1,4,0,33,15,8,61,5,5,1,3,1,1,28,4,7,4,0,2,6,29,24,15,13,4,11,52,0,0,2,2,0,1,1,50,634
2018,1,4,1/21/2018,13,3,3,3,7,1,71,18,11,6,0,0,9,4,63,75,0,7,2,31,19,29,64,1,5,1,2,1,0,31,4,15,6,0,0,5,21,29,28,11,7,6,77,3,0,3,0,1,1,2,75,774
2018,1,5,1/28/2018,11,13,6,0,9,1,65,16,3,3,0,1,13,6,124,70,0,4,-9999,17,9,38,98,3,4,3,1,0,2,31,2,9,8,0,4,10,25,19,24,7,4,3,83,3,0,1,0,0,4,10,49,816
2018,2,6,2/4/2018,3,7,3,1,6,1,46,19,6,2,0,10,27,6,110,86,0,1,-9999,19,9,38,109,1,13,3,0,0,2,30,0,14,5,0,4,17,50,26,30,4,5,0,96,2,0,2,0,0,3,0,40,856
